Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,Player-additional
32,LeBron James,41,LAL,SF,40,40,33.4,8.1,16.3,.498,1.4,4.6,.299,6.7,11.7,.576,.540,3.9,5.3,.748,0.7,5.0,5.7,7.0,1.1,0.6,3.0,1.4,21.5,,LeBron James
33,Shaedon Sharpe,22,POR,SG,48,42,30.0,8.0,17.6,.456,2.1,6.2,.340,5.9,11.5,.518,.515,3.2,4.0,.784,1.0,3.4,4.4,2.6,1.4,0.1,3.0,2.0,21.4,,Shaedon Sharpe
34,Franz Wagner,24,ORL,SF,28,26,31.8,7.3,15.3,.479,1.5,4.1,.365,5.8,11.2,.521,.528,5.1,6.2,.828,1.5,4.3,5.8,3.6,1.1,0.3,1.7,2.3,21.3,,Franz Wagner
35,Tyler Herro,26,MIA,SG,15,10,30.2,7.9,16.3,.482,2.3,6.3,.362,5.6,10.1,.556,.551,3.2,3.5,.906,0.5,4.0,4.5,3.5,0.9,0.4,1.7,1.7,21.2,,Tyler Herro
36,Dillon Brooks,30,PHO,SF,50,50,30.6,7.7,17.4,.440,2.3,6.8,.343,5.3,10.6,.502,.507,3.2,3.8,.856,0.8,2.9,3.7,1.8,1.0,0.2,1.8,3.3,20.9,,Dillon Brooks
37,Brandon Miller,23,CHO,SF,43,43,30.0,7.2,16.9,.426,3.1,8.4,.372,4.1,8.5,.478,.518,3.4,3.8,.884,1.1,3.6,4.7,3.4,1.0,0.8,2.9,2.7,20.9,,Brandon Miller
38,Anthony Davis,32,DAL,PF,20,20,31.3,8.5,16.7,.506,0.5,1.9,.270,8.0,14.9,.535,.521,3.0,4.1,.728,3.1,8.0,11.1,2.8,1.1,1.7,2.1,2.1,20.4,,Anthony Davis
39,Cooper Flagg,19,DAL,SF,49,49,34.1,7.8,16.1,.482,1.1,3.5,.302,6.7,12.6,.532,.515,3.8,4.7,.804,1.1,5.4,6.6,4.1,1.2,0.8,2.2,2.1,20.4,,Cooper Flagg
40,Alperen Şengün,23,HOU,C,51,51,33.7,8.0,15.9,.500,0.5,1.9,.295,7.4,14.1,.527,.517,3.9,5.6,.693,3.1,6.1,9.2,6.4,1.3,1.1,3.2,3.2,20.4,,Alperen Şengün
41,Desmond Bane,27,ORL,SG,58,58,34.1,7.4,15.2,.486,2.1,5.4,.391,5.3,9.8,.538,.555,3.5,3.8,.914,1.2,2.9,4.2,4.1,1.0,0.5,2.1,3.1,20.3,,Desmond Bane
42,Jimmy Butler,36,GSW,SF,38,38,31.1,6.3,12.2,.519,0.8,2.2,.376,5.5,9.9,.552,.554,6.5,7.6,.864,2.3,3.2,5.6,4.9,1.4,0.2,1.6,1.2,20.0,,Jimmy Butler
43,Karl-Anthony Towns,30,NYK,C,55,55,31.3,6.6,13.9,.477,1.6,4.5,.367,5.0,9.5,.529,.536,5.1,5.9,.855,3.0,8.7,11.7,2.9,0.9,0.6,2.6,3.5,20.0,,Karl-Anthony Towns
44,Nickeil Alexander-Walker,27,ATL,SG,58,51,33.2,6.7,15.5,.431,3.0,8.1,.373,3.7,7.4,.495,.529,3.4,3.9,.888,0.6,3.0,3.6,3.8,1.2,0.6,2.1,2.1,19.8,,Nickeil Alexander-Walker
45,Ty Jerome,28,MEM,SG,8,8,21.0,6.5,12.6,.515,2.6,6.4,.412,3.9,6.3,.620,.619,4.0,4.6,.865,0.8,2.0,2.8,5.6,1.3,0.3,1.8,2.1,19.6,,Ty Jerome
46,Ja Morant,26,MEM,PG,20,20,28.5,6.6,16.1,.410,1.0,4.3,.235,5.6,11.9,.473,.441,5.3,5.9,.897,0.4,2.9,3.3,8.1,1.0,0.3,3.6,2.0,19.5,,Ja Morant
47,Jaren Jackson Jr.,26,2TM,C,48,48,30.3,7.1,15.0,.476,1.8,4.9,.357,5.4,10.1,.533,.534,3.4,4.2,.803,0.9,4.8,5.7,2.0,1.1,1.4,2.2,3.7,19.4,,Jaren Jackson Jr.
47,Jaren Jackson Jr.,26,MEM,C,45,45,30.7,7.1,14.9,.475,1.8,4.9,.359,5.3,10.0,.531,.534,3.3,4.2,.797,0.9,4.8,5.8,1.9,1.0,1.5,2.2,3.8,19.2,,Jaren Jackson Jr.
47,Jaren Jackson Jr.,26,UTA,C,3,3,24.0,8.0,16.3,.490,1.7,5.0,.333,6.3,11.3,.559,.541,4.7,5.3,.875,0.3,4.0,4.3,2.7,2.0,0.3,2.3,3.0,22.3,,Jaren Jackson Jr.
48,LaMelo Ball,24,CHO,PG,50,47,27.5,6.8,16.9,.403,3.5,9.6,.366,3.3,7.3,.452,.507,2.3,2.5,.898,0.8,4.0,4.8,7.3,1.1,0.2,2.9,2.5,19.4,,LaMelo Ball
49,Kon Knueppel,20,CHO,SF,59,58,31.9,6.7,13.6,.491,3.5,8.0,.442,3.1,5.6,.561,.621,2.6,2.9,.893,1.2,4.2,5.4,3.5,0.7,0.2,2.2,2.2,19.4,,Kon Knueppel
50,Trae Young,27,ATL,PG,10,10,28.0,5.6,13.5,.415,1.8,5.9,.305,3.8,7.6,.500,.481,6.3,7.3,.863,0.0,1.5,1.5,8.9,1.0,0.1,2.6,2.0,19.3,,Trae Young
51,Zach LaVine,30,SAC,SG,39,37,31.4,6.7,14.0,.479,2.5,6.5,.390,4.2,7.5,.556,.569,3.2,3.6,.880,0.2,2.6,2.8,2.3,0.7,0.3,1.9,2.1,19.2,,Zach LaVine
52,Scottie Barnes,24,TOR,PF,57,57,34.3,7.5,14.9,.500,0.9,3.0,.292,6.6,11.9,.552,.529,3.3,4.0,.824,2.1,6.2,8.2,5.6,1.4,1.6,2.8,2.8,19.1,,Scottie Barnes
53,De'Aaron Fox,28,SAS,PG,50,50,31.6,7.1,14.7,.484,1.9,5.5,.351,5.2,9.2,.563,.550,2.9,3.8,.766,0.5,3.2,3.8,6.2,1.3,0.3,2.4,2.2,19.0,,De'Aaron Fox
54,Jerami Grant,31,POR,PF,44,25,29.3,5.7,12.9,.444,2.3,5.9,.383,3.5,7.0,.495,.532,5.1,6.1,.829,1.0,2.6,3.5,2.3,0.7,0.6,2.0,2.5,18.8,,Jerami Grant
55,CJ McCollum,34,2TM,PG,56,40,29.9,6.9,15.2,.452,2.6,6.8,.379,4.3,8.4,.511,.536,2.4,3.1,.778,0.7,2.7,3.4,3.5,0.8,0.4,1.7,1.8,18.7,,CJ McCollum
55,CJ McCollum,34,WAS,SG,35,35,30.9,6.9,15.1,.454,2.7,7.0,.393,4.1,8.1,.505,.544,2.3,2.9,.804,0.7,2.9,3.5,3.6,0.7,0.3,1.7,2.1,18.8,,CJ McCollum
55,CJ McCollum,34,ATL,PG,21,5,28.3,6.9,15.3,.449,2.3,6.5,.353,4.6,8.8,.519,.523,2.6,3.5,.743,0.9,2.4,3.3,3.4,0.9,0.6,1.8,1.4,18.6,,CJ McCollum
56,Bam Adebayo,28,MIA,C,52,52,31.3,6.6,14.7,.447,1.7,4.9,.339,4.9,9.8,.501,.503,3.7,4.8,.771,2.0,7.8,9.8,2.9,1.0,0.7,1.8,1.6,18.5,,Bam Adebayo
57,DeMar DeRozan,36,SAC,PF,61,61,31.9,6.4,13.0,.492,0.7,2.0,.333,5.7,11.0,.522,.518,4.9,5.7,.867,0.5,2.6,3.0,3.9,1.1,0.3,1.1,2.0,18.4,,DeMar DeRozan
58,Bennedict Mathurin,23,2TM,SF,34,25,31.7,5.6,13.2,.428,1.9,5.3,.350,3.8,7.9,.480,.498,5.1,5.9,.874,0.9,4.6,5.5,2.4,0.8,0.1,2.3,2.9,18.3,,Bennedict Mathurin
58,Bennedict Mathurin,23,IND,SF,28,24,31.8,5.5,12.8,.433,2.1,5.6,.372,3.5,7.2,.480,.514,4.6,5.2,.884,0.8,4.6,5.4,2.3,0.6,0.1,2.3,2.7,17.8,,Bennedict Mathurin
58,Bennedict Mathurin,23,LAC,SF,6,1,31.0,6.2,15.2,.407,0.8,4.0,.208,5.3,11.2,.478,.434,7.5,8.8,.849,1.5,4.7,6.2,3.3,1.7,0.2,2.5,3.7,20.7,,Bennedict Mathurin
59,Jalen Duren,22,DET,C,47,47,27.8,7.2,11.3,.636,0.0,0.0,,7.2,11.3,.636,.636,3.9,5.3,.732,3.8,6.8,10.6,1.7,0.9,0.7,1.8,2.8,18.2,,Jalen Duren
60,Kevin Porter Jr.,25,MIL,PG,32,30,33.8,6.6,13.9,.473,1.3,4.1,.326,5.2,9.8,.535,.521,3.8,4.3,.870,0.9,4.3,5.2,7.6,2.3,0.5,3.0,2.1,18.2,,Kevin Porter Jr.
61,Coby White,25,2TM,SG,31,26,28.2,5.7,13.2,.434,2.4,7.0,.343,3.4,6.3,.536,.524,4.1,5.1,.799,0.3,3.4,3.6,4.7,0.7,0.1,2.9,2.4,18.0,,Coby White
61,Coby White,25,CHI,SG,29,26,29.1,5.9,13.6,.438,2.5,7.2,.346,3.4,6.4,.541,.529,4.3,5.3,.805,0.2,3.5,3.7,4.7,0.7,0.1,3.0,2.4,18.6,,Coby White
61,Coby White,25,CHO,SG,2,0,16.0,3.0,8.5,.353,1.0,4.0,.250,2.0,4.5,.444,.412,1.5,2.5,.600,0.5,1.5,2.0,5.0,1.0,0.0,1.5,1.0,8.5,,Coby White
62,Darius Garland,26,CLE,PG,26,26,30.5,6.5,14.5,.451,2.3,6.3,.360,4.3,8.2,.521,.529,2.6,3.0,.861,0.5,2.0,2.4,6.9,0.8,0.1,2.8,1.8,18.0,,Darius Garland
63,RJ Barrett,25,TOR,SF,35,35,29.5,6.4,13.7,.468,1.7,5.0,.341,4.7,8.7,.541,.530,3.4,4.8,.707,0.9,4.5,5.4,3.5,0.8,0.3,1.7,2.4,17.9,,RJ Barrett
64,Miles Bridges,27,CHO,PF,55,55,31.9,6.4,14.3,.450,2.1,6.4,.333,4.3,7.9,.545,.525,3.0,3.5,.845,1.0,5.1,6.0,3.4,0.6,0.5,1.5,1.8,17.9,,Miles Bridges
65,Josh Giddey,23,CHI,PG,39,36,31.2,6.1,13.4,.457,1.7,4.6,.367,4.4,8.8,.504,.520,3.8,5.0,.763,1.2,6.8,8.0,8.4,1.0,0.3,3.6,1.7,17.7,,Josh Giddey
66,Aaron Gordon,30,DEN,PF,23,20,27.9,6.0,11.9,.509,1.8,4.6,.400,4.2,7.3,.577,.586,3.7,4.7,.789,1.3,4.9,6.2,2.5,0.7,0.2,1.0,1.7,17.7,,Aaron Gordon
67,Grayson Allen,30,PHO,SG,38,26,30.2,5.7,13.9,.408,3.4,9.4,.360,2.3,4.6,.509,.529,2.8,3.2,.861,0.7,2.4,3.1,3.9,1.4,0.3,1.7,2.2,17.5,,Grayson Allen
68,Evan Mobley,24,CLE,PF,45,43,32.7,6.8,13.2,.514,1.1,3.6,.305,5.7,9.6,.594,.556,2.8,4.4,.635,2.2,6.3,8.6,3.9,0.9,1.8,2.0,2.5,17.5,,Evan Mobley
69,Jalen Williams,24,OKC,SG,26,26,29.0,6.7,14.0,.479,0.8,2.5,.313,6.0,11.6,.515,.507,3.3,3.9,.833,0.7,4.0,4.7,5.4,1.3,0.3,1.9,2.1,17.5,,Jalen Williams
70,Andrew Nembhard,26,IND,PG,47,47,31.7,6.1,13.7,.441,2.0,5.4,.369,4.1,8.4,.487,.513,3.3,4.0,.821,0.4,2.4,2.8,7.4,0.9,0.1,2.5,2.2,17.4,,Andrew Nembhard
71,Immanuel Quickley,26,TOR,PG,56,56,32.5,6.0,13.4,.449,2.7,7.1,.382,3.3,6.4,.522,.549,2.6,3.2,.803,0.6,3.7,4.3,5.9,1.2,0.1,1.6,2.1,17.3,,Immanuel Quickley
72,Amen Thompson,23,HOU,PG,56,56,37.0,6.6,13.0,.510,0.3,1.7,.194,6.3,11.4,.556,.522,3.7,4.7,.782,2.8,4.7,7.6,5.3,1.5,0.6,2.6,2.2,17.3,,Amen Thompson
73,Saddiq Bey,26,NOP,SF,53,45,30.6,5.9,12.9,.455,2.0,5.6,.355,3.9,7.3,.532,.532,3.5,4.0,.860,1.6,4.2,5.8,2.5,0.9,0.1,0.9,1.2,17.2,,Saddiq Bey
74,Chet Holmgren,23,OKC,PF,52,52,29.2,6.3,11.5,.552,1.2,3.5,.352,5.1,8.0,.640,.606,3.3,4.2,.789,1.9,6.9,8.8,1.7,0.5,1.9,1.6,2.3,17.2,,Chet Holmgren
75,Payton Pritchard,28,BOS,PG,57,48,32.7,6.4,13.9,.462,2.6,7.2,.363,3.8,6.8,.566,.555,1.7,2.0,.866,0.9,3.3,4.2,5.4,0.8,0.1,1.3,1.4,17.2,,Payton Pritchard
76,Ryan Rollins,23,MIL,PG,55,50,32.2,6.6,14.1,.470,2.5,5.9,.418,4.1,8.1,.507,.558,1.5,2.0,.766,0.8,3.8,4.6,5.4,1.5,0.4,2.5,2.7,17.2,,Ryan Rollins
77,Alex Sarr,20,WAS,C,41,41,28.2,7.0,14.0,.496,1.0,2.9,.336,6.0,11.1,.537,.530,2.3,3.3,.691,2.3,5.4,7.8,2.8,0.8,2.0,1.7,2.1,17.2,,Alex Sarr
78,Derrick White,31,BOS,SG,56,56,34.3,6.0,15.3,.391,2.8,8.8,.324,3.1,6.5,.481,.484,2.4,2.7,.893,1.1,3.4,4.5,5.7,1.2,1.5,1.8,1.5,17.1,,Derrick White
79,Kristaps Porziņģis,30,2TM,C,18,12,23.9,5.6,12.2,.461,1.8,5.1,.363,3.8,7.1,.531,.537,3.8,4.5,.840,1.2,3.7,4.9,2.6,0.5,1.3,1.0,3.0,16.8,,Kristaps Porziņģis
79,Kristaps Porziņģis,30,ATL,C,17,12,24.3,5.6,12.4,.457,1.8,5.1,.360,3.8,7.3,.524,.531,4.0,4.8,.840,1.2,3.9,5.1,2.7,0.5,1.3,0.9,3.2,17.1,,Kristaps Porziņģis
79,Kristaps Porziņģis,30,GSW,C,1,0,17.0,5.0,9.0,.556,2.0,5.0,.400,3.0,4.0,.750,.667,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,12.0,,Kristaps Porziņģis
80,Stephon Castle,21,SAS,PG,49,48,29.7,5.7,12.1,.467,1.0,3.6,.293,4.6,8.6,.539,.510,4.2,5.8,.725,1.2,3.7,4.9,6.8,1.3,0.3,3.3,3.3,16.6,,Stephon Castle
81,Andrew Wiggins,30,MIA,SF,54,54,31.2,6.1,12.8,.475,2.1,5.0,.408,4.0,7.8,.519,.556,1.9,2.4,.780,1.8,3.3,5.1,2.8,1.1,1.0,1.6,2.3,16.1,,Andrew Wiggins
82,Nikola Vučević,35,2TM,C,55,48,30.0,6.6,13.2,.499,1.6,4.3,.368,5.0,8.9,.563,.559,1.2,1.5,.817,2.1,6.7,8.8,3.5,0.7,0.7,1.4,2.0,16.0,,Nikola Vučević
82,Nikola Vučević,35,CHI,C,48,48,30.8,6.9,13.8,.505,1.7,4.5,.376,5.2,9.2,.568,.567,1.3,1.5,.838,2.1,6.9,9.0,3.8,0.7,0.6,1.4,2.0,16.9,,Nikola Vučević
82,Nikola Vučević,35,BOS,C,7,0,24.1,4.1,9.4,.439,0.9,3.0,.286,3.3,6.4,.511,.485,0.7,1.1,.625,2.1,5.6,7.7,1.4,0.7,0.7,1.3,1.9,9.9,,Nikola Vučević
83,OG Anunoby,28,NYK,PF,45,45,33.2,5.7,12.2,.467,2.0,5.7,.349,3.7,6.5,.570,.548,2.7,3.4,.795,1.4,3.9,5.3,2.3,1.7,0.8,2.0,2.5,16.0,,OG Anunoby
84,Paul George,35,PHI,PF,27,27,30.5,5.6,13.1,.424,2.4,6.4,.382,3.1,6.7,.464,.517,2.4,2.8,.855,0.5,4.6,5.1,3.7,1.5,0.5,1.6,2.2,16.0,,Paul George
85,Onyeka Okongwu,25,ATL,C,55,44,31.5,5.9,12.2,.480,2.0,5.3,.377,3.9,6.9,.559,.562,2.2,2.8,.783,1.9,5.9,7.8,3.2,1.1,1.0,1.9,3.4,15.9,,Onyeka Okongwu
86,Domantas Sabonis,29,SAC,C,19,15,29.7,6.3,11.6,.543,0.3,1.4,.185,6.1,10.2,.593,.554,2.9,4.1,.727,3.4,8.0,11.4,4.1,0.9,0.2,2.7,3.5,15.8,,Domantas Sabonis
87,Anthony Black,22,ORL,PG,58,38,31.3,5.7,12.5,.454,1.7,4.8,.343,4.0,7.7,.525,.521,2.7,3.6,.735,0.7,3.2,3.9,3.9,1.4,0.7,2.2,2.7,15.7,,Anthony Black
88,Mikal Bridges,29,NYK,SF,59,59,34.1,6.3,12.6,.498,2.1,5.5,.382,4.2,7.1,.587,.581,1.1,1.3,.829,1.1,3.1,4.2,4.0,1.4,0.8,1.1,2.0,15.7,,Mikal Bridges
89,Naji Marshall,28,DAL,SF,57,33,29.9,5.7,10.8,.533,0.9,2.9,.297,4.9,7.9,.619,.572,3.2,4.2,.760,0.9,4.1,5.0,3.1,1.1,0.1,1.4,1.9,15.6,,Naji Marshall
90,Cam Thomas,24,2TM,SG,31,8,23.2,5.2,12.5,.418,1.5,4.6,.319,3.7,7.9,.475,.477,3.5,4.2,.846,0.4,1.5,1.9,2.7,0.1,0.1,1.9,1.1,15.5,,Cam Thomas
90,Cam Thomas,24,BRK,SG,24,8,24.3,5.1,12.8,.399,1.6,4.9,.325,3.5,8.0,.445,.461,3.8,4.5,.843,0.4,1.4,1.8,3.1,0.2,0.1,2.0,1.3,15.6,,Cam Thomas
90,Cam Thomas,24,MIL,SG,7,0,19.4,5.6,11.4,.488,1.1,3.9,.296,4.4,7.6,.585,.538,2.7,3.1,.864,0.3,2.0,2.3,1.6,0.0,0.0,1.6,0.6,15.0,,Cam Thomas
91,Jrue Holiday,35,POR,PG,31,29,28.5,5.8,12.9,.449,2.3,6.3,.361,3.5,6.6,.532,.536,1.7,2.1,.815,1.5,3.0,4.5,6.3,1.2,0.1,2.8,1.7,15.5,,Jrue Holiday
92,Jabari Smith Jr.,22,HOU,PF,57,57,34.8,5.6,12.4,.455,2.2,6.1,.368,3.4,6.3,.541,.546,2.0,2.6,.769,1.5,5.4,6.8,1.8,0.8,1.0,1.3,2.5,15.5,,Jabari Smith Jr.
93,Matas Buzelis,21,CHI,PF,60,60,28.5,5.5,11.6,.471,2.1,5.8,.364,3.4,5.9,.577,.562,2.3,2.9,.773,1.0,4.4,5.4,2.1,0.7,1.5,2.0,2.4,15.3,,Matas Buzelis
94,VJ Edgecombe,20,PHI,SG,55,55,35.3,5.7,13.2,.431,2.1,5.7,.360,3.6,7.5,.485,.509,1.9,2.4,.808,1.5,4.0,5.6,4.0,1.5,0.5,1.9,3.0,15.3,,VJ Edgecombe
95,Russell Westbrook,37,SAC,SF,56,50,28.9,5.7,13.1,.431,2.0,6.0,.338,3.6,7.2,.507,.507,1.9,2.7,.706,1.3,4.1,5.5,6.3,1.3,0.2,3.4,2.4,15.3,,Russell Westbrook
96,Jarrett Allen,27,CLE,C,48,48,27.5,5.9,9.4,.633,0.0,0.2,.100,5.9,9.2,.645,.634,3.2,4.4,.735,2.6,6.0,8.6,1.9,1.0,0.9,1.4,1.7,15.1,,Jarrett Allen
97,Jaden McDaniels,25,MIN,PF,58,58,32.3,5.7,11.0,.518,1.5,3.4,.449,4.2,7.6,.549,.588,2.2,2.6,.845,1.2,3.3,4.4,2.9,1.1,1.1,1.8,3.4,15.1,,Jaden McDaniels
98,Jaime Jaquez Jr.,24,MIA,SF,55,1,28.6,6.1,12.1,.503,0.5,2.0,.259,5.6,10.1,.552,.525,2.3,3.1,.753,1.3,4.0,5.3,4.6,0.9,0.3,2.2,1.9,15.0,,Jaime Jaquez Jr.
