Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,Player-additional
16,DeAndre' Bembry,,STJOSEPHS,,36,0,37.25,6.61,13.81,0.479,0.94,3.56,0.266,5.67,10.25,0.553,0.513,3.25,4.94,0.657,1.42,6.33,7.75,4.47,1.42,0.83,2.03,2.44,17.42,,
17,Malachi Richardson,,SYRACUSE,,37,0,34.38,4.11,11.14,0.369,2.14,6.05,0.353,1.97,5.08,0.388,0.465,3.05,4.24,0.72,0.51,3.76,4.27,2.08,1.14,0.27,2.14,2.46,13.41,,
18,Brice Johnson,,UNC,,40,0,28.02,6.67,10.88,0.614,0.0,0.0,0.0,6.67,10.88,0.614,0.614,3.6,4.6,0.783,2.88,7.53,10.4,1.45,1.07,1.48,1.77,2.65,16.95,,
19,Pascal Siakam,,NMSTATE,,34,0,34.59,8.09,15.0,0.539,0.09,0.44,0.2,8.0,14.56,0.549,0.542,4.03,5.94,0.678,3.88,7.74,11.62,1.71,1.0,2.21,1.97,2.71,20.29,,
20,Skal Labissière,,KENTUCKY,,36,0,15.75,2.72,5.28,0.516,0.0,0.06,0.0,2.72,5.22,0.521,0.516,1.14,1.72,0.661,0.97,2.17,3.14,0.31,0.25,1.64,0.92,3.0,6.58,,
21,Dejounte Murray,,WASHINGTON,,34,0,33.5,5.94,14.29,0.416,1.0,3.47,0.288,4.94,10.82,0.457,0.451,3.24,4.88,0.663,1.41,4.56,5.97,4.44,1.82,0.29,3.24,2.65,16.12,,
22,Damian Jones,,VANDY,,33,0,26.24,5.58,9.45,0.59,0.0,0.09,0.0,5.58,9.36,0.595,0.59,2.73,5.09,0.536,2.24,4.64,6.88,1.15,0.24,1.64,1.97,3.27,13.88,,
23,Deyonta Davis,,MICHIGANST,,35,0,18.57,3.4,5.69,0.598,0.0,0.0,0.0,3.4,5.69,0.598,0.598,0.66,1.09,0.605,2.06,3.4,5.46,0.74,0.26,1.83,0.86,2.29,7.46,,
24,Cheick Diallo,,KANSAS,,27,0,7.48,1.22,2.15,0.569,0.0,0.0,0.0,1.22,2.15,0.569,0.569,0.56,1.0,0.556,0.63,1.89,2.52,0.04,0.26,0.85,0.63,1.41,3.0,,
25,Tyler Ulis,,KENTUCKY,,35,0,36.8,5.49,12.63,0.434,1.57,4.57,0.344,3.91,8.06,0.486,0.497,4.77,5.57,0.856,0.54,2.46,3.0,7.03,1.46,0.11,1.97,1.83,17.31,,
26,Malcolm Brogdon,,VIRGINIA,,37,0,34.14,6.22,13.59,0.457,2.03,5.19,0.391,4.19,8.41,0.498,0.532,3.78,4.22,0.897,0.51,3.54,4.05,3.11,0.95,0.24,1.41,2.05,18.24,,
27,Chinanu Onuaku,,LOUISVILLE,,31,0,24.58,4.42,7.13,0.62,0.0,0.03,0.0,4.42,7.1,0.623,0.62,1.06,1.81,0.589,2.94,5.55,8.48,1.65,0.77,2.0,2.1,2.97,9.9,,
28,Patrick McCaw,,UNLV,,33,0,33.73,5.09,10.94,0.465,2.06,5.64,0.366,3.03,5.3,0.571,0.56,2.48,3.21,0.774,1.15,3.97,5.12,3.88,2.45,0.39,2.06,2.21,14.73,,
29,Diamond Stone,,MARYLAND,,35,0,23.06,4.77,8.4,0.568,0.0,0.0,0.0,4.77,8.4,0.568,0.568,2.91,3.83,0.761,2.2,3.17,5.37,0.43,0.51,1.57,1.51,2.29,12.46,,
30,Stephen Zimmerman,,UNLV,,26,0,26.15,3.92,8.23,0.477,0.19,0.65,0.294,3.73,7.58,0.492,0.488,2.42,3.88,0.624,2.15,6.58,8.73,0.85,0.54,1.96,2.08,3.04,10.46,,
31,Isaiah Whitehead,,SETONHALL,,34,0,32.29,5.71,15.06,0.379,2.38,6.53,0.365,3.32,8.53,0.39,0.458,4.38,5.76,0.76,0.53,3.06,3.59,5.09,1.18,1.44,3.5,2.29,18.18,,
32,Demetrius Jackson,,NOTREDAME,,35,0,35.97,5.51,12.23,0.451,1.54,4.66,0.331,3.97,7.57,0.525,0.514,3.23,3.97,0.813,0.89,2.57,3.46,4.69,1.23,0.29,2.17,1.94,15.8,,
33,A.J. Hammons,,PURDUE,,33,0,24.64,6.03,10.18,0.592,0.18,0.33,0.545,5.85,9.85,0.594,0.601,2.73,3.85,0.709,2.33,5.85,8.18,1.12,0.27,2.55,1.97,2.36,14.97,,
34,Jake Layman,,MARYLAND,,36,0,30.89,3.89,7.78,0.5,1.58,4.0,0.396,2.31,3.78,0.61,0.602,2.19,2.64,0.832,1.06,4.19,5.25,1.14,1.11,1.0,1.69,1.92,11.56,,
35,Michael Gbinije,,SYRACUSE,,37,0,37.92,6.08,13.19,0.461,2.46,6.3,0.391,3.62,6.89,0.525,0.554,2.86,4.32,0.662,1.08,3.0,4.08,4.3,1.89,0.35,2.84,2.65,17.49,,
36,Georges Niang,,IOWAST,,35,0,33.2,8.09,14.8,0.546,1.6,4.09,0.392,6.49,10.71,0.605,0.6,2.74,3.4,0.807,1.31,4.91,6.23,3.34,0.89,0.63,2.63,3.17,20.51,,
37,Ben Bentil,,PROVIDENCE,,35,0,34.23,7.03,15.23,0.462,1.49,4.51,0.329,5.54,10.71,0.517,0.51,5.54,7.09,0.782,2.69,4.97,7.66,1.14,0.86,1.03,1.91,2.77,21.09,,
38,Joel Bolomboy,,WEBERST,,33,0,31.55,5.85,10.21,0.573,0.61,1.67,0.364,5.24,8.55,0.613,0.602,4.82,6.91,0.697,3.3,9.27,12.58,1.06,0.7,1.21,2.36,2.21,17.12,,
39,Kay Felder,,OAKLAND,,35,0,36.74,7.69,17.49,0.44,2.17,6.11,0.355,5.51,11.37,0.485,0.502,6.83,8.06,0.848,0.74,3.51,4.26,9.26,1.97,0.2,3.43,2.97,24.37,,
40,Marcus Paige,,UNC,,34,0,31.62,4.15,10.41,0.398,2.18,6.12,0.356,1.97,4.29,0.459,0.503,2.12,2.74,0.774,0.44,2.09,2.53,3.76,1.15,0.44,1.24,1.5,12.59,,
41,Daniel Hamilton,,UCONN,,36,0,31.86,4.42,11.42,0.387,1.31,3.94,0.331,3.11,7.47,0.416,0.444,2.39,2.78,0.86,0.92,8.0,8.92,4.72,1.06,0.42,2.36,1.83,12.53,,
42,Abdel Nader,,IOWAST,,35,0,31.09,4.6,9.63,0.478,1.49,4.0,0.371,3.11,5.63,0.553,0.555,2.23,3.03,0.736,0.74,4.23,4.97,1.54,1.06,0.66,2.26,2.8,12.91,,
43,Isaiah Cousins,,OKLAHOMA,,37,0,33.3,4.57,11.24,0.406,1.76,4.27,0.411,2.81,6.97,0.403,0.484,1.76,2.62,0.67,0.62,3.84,4.46,4.54,1.38,0.27,2.38,1.7,12.65,,
44,Tyrone Wallace,,CALIFORNIA,,28,0,32.18,5.39,12.25,0.44,0.89,3.0,0.298,4.5,9.25,0.486,0.477,3.57,5.5,0.649,0.96,4.32,5.29,4.39,0.96,0.43,2.64,2.25,15.25,,
45,Luke Kennard,,DUKE,,36,0,26.69,3.92,9.31,0.421,1.53,4.78,0.32,2.39,4.53,0.528,0.503,2.44,2.75,0.889,0.97,2.61,3.58,1.53,0.94,0.17,0.78,1.92,11.81,,
46,Donovan Mitchell,,LOUISVILLE,,31,0,19.06,2.71,6.13,0.442,0.58,2.32,0.25,2.13,3.81,0.559,0.489,1.39,1.84,0.754,1.1,2.26,3.35,1.68,0.81,0.1,0.97,2.52,7.39,,
47,Justin Jackson,,UNC,,40,0,28.38,4.85,10.4,0.466,0.88,3.0,0.292,3.98,7.4,0.537,0.508,1.6,2.4,0.667,1.77,2.12,3.9,2.83,0.62,0.42,1.05,1.73,12.18,,
48,D.J. Wilson,,MICHIGAN,,26,0,6.08,1.04,2.19,0.474,0.31,0.92,0.333,0.73,1.27,0.576,0.544,0.31,0.42,0.727,0.15,0.54,0.69,0.31,0.19,0.38,0.35,0.81,2.69,,
49,John Collins,,WAKE,,31,0,14.39,2.61,4.77,0.547,0.0,0.0,0.0,2.61,4.77,0.547,0.547,2.1,3.03,0.691,1.68,2.26,3.94,0.23,0.29,0.74,1.0,2.65,7.32,,
50,OG Anunoby,,INDIANA,,34,0,13.71,1.94,3.41,0.569,0.38,0.85,0.448,1.56,2.56,0.609,0.625,0.59,1.24,0.476,1.24,1.41,2.65,0.53,0.79,0.76,0.82,1.53,4.85,,
51,Tyler Lydon,,SYRACUSE,,37,0,30.32,3.43,7.16,0.479,1.32,3.27,0.405,2.11,3.89,0.542,0.572,1.95,2.51,0.774,1.78,4.51,6.3,1.11,1.14,1.81,1.27,2.7,10.14,,
52,Caleb Swanigan,,PURDUE,,34,0,25.74,3.82,8.29,0.461,0.62,2.12,0.292,3.21,6.18,0.519,0.498,1.97,2.76,0.713,1.59,6.71,8.29,1.79,0.35,0.24,2.65,2.21,10.24,,
53,Kyle Kuzma,,UTAH,,36,0,24.08,4.28,8.19,0.522,0.36,1.42,0.255,3.92,6.78,0.578,0.544,1.83,2.97,0.617,1.78,3.94,5.72,1.42,0.33,0.44,1.97,2.03,10.75,,
54,Josh Hart,,VILLANOVA,,40,0,31.38,5.75,11.2,0.513,1.38,3.85,0.357,4.38,7.35,0.595,0.575,2.58,3.42,0.752,1.85,4.9,6.75,1.93,1.15,0.25,1.65,2.17,15.45,,
55,Davon Reed,,MIAMIFL,,35,0,28.77,3.69,7.86,0.469,1.31,3.43,0.383,2.37,4.43,0.535,0.553,2.4,2.94,0.816,0.6,3.49,4.09,1.2,0.77,0.43,1.26,2.06,11.09,,
56,Wes Iwundu,,KANSASST,,33,0,32.42,4.24,8.88,0.478,0.18,0.91,0.2,4.06,7.97,0.51,0.488,3.27,4.73,0.692,1.18,3.36,4.55,3.73,1.33,0.24,2.88,2.36,11.94,,
57,Frank Mason III,,KANSAS,,38,0,33.47,4.08,9.39,0.434,1.13,2.97,0.381,2.95,6.42,0.459,0.494,3.58,4.84,0.739,0.71,3.58,4.29,4.61,1.32,0.08,1.92,2.21,12.87,,
58,Ivan Rabb,,CALIFORNIA,,34,0,28.68,4.74,7.71,0.615,0.03,0.06,0.5,4.71,7.65,0.615,0.616,3.03,4.53,0.669,2.76,5.76,8.53,0.91,0.53,1.24,1.53,3.09,12.53,,
59,Jonah Bolden,,UCLA,,31,0,21.68,1.65,3.97,0.415,0.29,1.16,0.25,1.35,2.81,0.483,0.451,1.06,1.45,0.733,1.16,3.68,4.84,1.06,0.68,0.87,0.84,2.06,4.65,,
60,Jordan Bell,,OREGON,,31,0,20.52,2.94,5.1,0.576,0.0,0.06,0.0,2.94,5.03,0.583,0.576,0.9,1.74,0.519,1.48,3.77,5.26,1.23,1.1,1.68,1.61,2.52,6.77,,
61,Jawun Evans,,OKSTATE,,22,0,28.86,4.41,9.36,0.471,0.86,1.82,0.475,3.55,7.55,0.47,0.517,3.18,3.82,0.833,0.45,3.91,4.36,4.91,1.14,0.18,2.55,2.45,12.86,,
62,Dwayne Bacon,,FLORIDAST,,34,0,28.79,5.79,12.97,0.447,0.94,3.35,0.281,4.85,9.62,0.505,0.483,3.24,4.53,0.714,1.35,4.44,5.79,1.47,0.97,0.03,2.18,2.15,15.76,,
63,Tyler Dorsey,,OREGON,,36,0,30.08,4.25,9.64,0.441,1.86,4.58,0.406,2.39,5.06,0.473,0.537,3.08,4.33,0.712,1.33,2.97,4.31,1.97,0.81,0.19,1.92,2.11,13.44,,
64,Thomas Bryant,,INDIANA,,35,0,22.6,4.49,6.57,0.683,0.14,0.43,0.333,4.34,6.14,0.707,0.693,2.74,3.89,0.706,2.0,3.77,5.77,0.97,0.49,0.91,1.66,2.83,11.86,,
65,Damyean Dotson,,HOUSTON,,32,0,30.97,5.12,10.12,0.506,1.94,5.28,0.367,3.19,4.84,0.658,0.602,1.72,2.06,0.833,1.94,4.84,6.78,1.25,0.69,0.19,1.03,1.91,13.91,,
66,Dillon Brooks,,OREGON,,38,0,32.82,6.08,12.95,0.47,1.26,3.74,0.338,4.82,9.21,0.523,0.518,3.29,4.08,0.806,2.03,3.39,5.42,3.13,1.05,0.39,2.34,2.95,16.71,,
67,Sterling Brown,,SMETHODIST,,30,0,27.2,3.63,6.03,0.602,1.0,1.87,0.536,2.63,4.17,0.632,0.685,1.8,2.1,0.857,1.3,3.1,4.4,2.63,1.1,0.43,2.23,3.0,10.07,,
68,Sindarius Thornwell,,SCAROLINA,,34,0,33.09,4.24,11.09,0.382,1.35,4.06,0.333,2.88,7.03,0.41,0.443,3.62,4.74,0.764,1.15,3.68,4.82,3.82,1.47,0.47,2.29,1.94,13.44,,
69,Monte Morris,,IOWAST,,35,0,38.03,5.37,11.03,0.487,1.09,3.03,0.358,4.29,8.0,0.536,0.536,2.0,2.74,0.729,0.74,3.2,3.94,6.89,1.77,0.26,1.63,1.57,13.83,,
70,Edmond Sumner,,XAVIER,,31,0,25.87,3.29,8.29,0.397,0.81,2.68,0.301,2.48,5.61,0.443,0.446,3.61,4.97,0.727,0.55,2.87,3.42,3.61,1.26,0.19,2.1,2.32,11.0,,
71,Kadeem Allen,,ARIZONA,,34,0,24.94,2.94,6.32,0.465,0.53,1.47,0.36,2.41,4.85,0.497,0.507,1.97,2.79,0.705,0.24,2.88,3.12,3.56,1.03,0.79,2.0,2.41,8.38,,
72,Alec Peters,,VALPO,,37,0,32.05,6.03,11.95,0.505,2.46,5.59,0.44,3.57,6.35,0.562,0.607,3.84,4.51,0.85,2.51,5.92,8.43,1.32,0.7,0.3,1.7,2.08,18.35,,
73,Jabari Bird,,CALIFORNIA,,33,0,26.76,3.79,8.21,0.461,1.85,4.52,0.409,1.94,3.7,0.525,0.574,0.94,1.39,0.674,0.76,2.58,3.33,0.94,0.52,0.33,0.82,1.7,10.36,,
74,Jaron Blossomgame,,CLEMSON,,31,0,34.19,6.48,12.65,0.513,1.45,3.26,0.446,5.03,9.39,0.536,0.57,4.29,5.48,0.782,1.77,4.9,6.68,1.52,0.74,1.32,1.77,2.03,18.71,,
75,Mikal Bridges,,VILLANOVA,,40,0,20.32,2.15,4.12,0.521,0.57,1.93,0.299,1.57,2.2,0.716,0.591,1.48,1.88,0.787,0.9,2.3,3.2,0.88,1.05,0.65,0.6,2.23,6.35,,
76,Jerome Robinson,,BOSTONCOLL,,23,0,33.43,4.35,10.13,0.429,1.04,2.74,0.381,3.3,7.39,0.447,0.481,1.96,3.04,0.643,0.39,3.65,4.04,3.04,1.39,0.3,2.65,2.13,11.7,,
77,Donte DiVincenzo,,VILLANOVA,,9,0,8.22,0.67,2.33,0.286,0.33,1.89,0.176,0.33,0.44,0.75,0.357,0.0,0.0,0.0,1.11,0.67,1.78,0.44,0.44,0.0,0.78,1.11,1.67,,
78,Grayson Allen,,DUKE,,36,0,36.58,6.64,14.25,0.466,2.5,6.0,0.417,4.14,8.25,0.502,0.554,5.86,7.0,0.837,0.67,3.92,4.58,3.53,1.31,0.14,2.0,2.72,21.64,,
79,Chandler Hutchison,,BOISEST,,31,0,19.84,2.58,5.19,0.497,0.1,0.42,0.231,2.48,4.77,0.52,0.506,1.58,2.48,0.636,1.65,2.45,4.1,1.32,0.68,0.35,1.0,2.1,6.84,,
80,Aaron Holiday,,UCLA,,32,0,31.66,3.56,9.03,0.394,1.22,2.91,0.419,2.34,6.12,0.383,0.462,2.0,2.75,0.727,0.59,2.41,3.0,3.97,1.41,0.25,2.88,3.22,10.34,,
81,Moritz Wagner,,MICHIGAN,,30,0,8.6,1.23,2.03,0.607,0.07,0.4,0.167,1.17,1.63,0.714,0.623,0.33,0.6,0.556,0.67,0.93,1.6,0.13,0.2,0.2,0.53,1.57,2.87,,
82,Landry Shamet,,WICHITAST,,3,0,17.67,2.33,5.33,0.438,1.0,3.33,0.3,1.33,2.0,0.667,0.531,3.0,4.0,0.75,1.0,1.67,2.67,1.67,1.67,0.33,0.67,2.67,8.67,,
83,Jacob Evans,,CINCY,,33,0,24.42,2.85,7.67,0.372,1.36,4.09,0.333,1.48,3.58,0.415,0.46,1.36,1.7,0.804,1.09,3.0,4.09,1.64,0.82,0.82,0.76,1.85,8.42,,
84,Jevon Carter,,WVIRGINIA,,35,0,27.71,3.17,8.29,0.383,1.26,4.11,0.306,1.91,4.17,0.459,0.459,1.91,2.57,0.744,0.71,2.14,2.86,3.26,1.69,0.26,1.66,2.43,9.51,,
85,Jalen Brunson,,VILLANOVA,,40,0,23.98,3.15,6.97,0.452,1.23,3.2,0.383,1.93,3.77,0.51,0.539,2.05,2.65,0.774,0.45,1.3,1.75,2.5,0.7,0.0,1.8,1.8,9.57,,
86,Devonte' Graham,,KANSAS,,38,0,32.58,3.79,8.24,0.46,1.97,4.47,0.441,1.82,3.76,0.483,0.58,1.76,2.37,0.744,0.34,3.0,3.34,3.68,1.45,0.13,1.68,2.13,11.32,,
87,Melvin Frazier,,TULANE,,34,0,19.47,1.85,4.62,0.401,0.53,1.85,0.286,1.32,2.76,0.479,0.459,0.94,1.82,0.516,1.21,1.94,3.15,0.71,0.91,0.26,1.12,1.44,5.18,,
88,Khyri Thomas,,CREIGHTON,,34,0,18.65,2.41,5.12,0.471,0.68,1.62,0.418,1.74,3.5,0.496,0.537,0.74,1.41,0.521,0.82,2.85,3.68,1.35,0.97,0.09,1.09,1.85,6.24,,
89,Svi Mykhailiuk,,KANSAS,,35,0,12.83,1.91,4.26,0.45,1.06,2.63,0.402,0.86,1.63,0.526,0.574,0.49,0.71,0.68,0.34,1.0,1.34,0.91,0.34,0.14,0.74,1.2,5.37,,
90,Keita Bates-Diop,,OHIOST,,33,0,31.52,4.27,9.42,0.453,1.09,3.36,0.324,3.18,6.06,0.525,0.511,2.12,2.7,0.787,1.42,4.94,6.36,1.09,0.73,1.24,1.36,1.85,11.76,,
91,Chimezie Metu,,USC,,34,0,18.47,2.59,5.0,0.518,0.0,0.03,0.0,2.59,4.97,0.521,0.518,1.21,2.35,0.512,1.59,2.03,3.62,0.53,0.56,1.59,1.06,2.5,6.38,,
92,Vince Edwards,,PURDUE,,35,0,27.46,3.97,8.83,0.45,1.31,3.23,0.407,2.66,5.6,0.474,0.524,2.09,2.54,0.82,1.83,3.54,5.37,2.86,0.54,0.31,1.66,2.23,11.34,,
93,Devon Hall,,VIRGINIA,,37,0,21.86,1.54,4.11,0.375,0.57,1.7,0.333,0.97,2.41,0.404,0.444,0.7,0.92,0.765,0.22,2.43,2.65,2.0,0.46,0.27,0.89,1.41,4.35,,
94,Shake Milton,,SMETHODIST,,30,0,32.67,3.77,7.9,0.477,1.73,4.07,0.426,2.03,3.83,0.53,0.586,1.23,1.7,0.725,0.3,2.67,2.97,2.73,0.8,0.27,1.53,1.43,10.5,,
95,Ray Spalding,,LOUISVILLE,,30,0,17.5,2.33,4.17,0.56,0.03,0.1,0.333,2.3,4.07,0.566,0.564,0.93,1.87,0.5,1.67,2.67,4.33,0.53,0.93,0.67,0.9,2.2,5.63,,
96,Kevin Hervey,,UTARL,,16,0,29.75,6.38,14.06,0.453,1.88,5.81,0.323,4.5,8.25,0.545,0.52,3.5,4.62,0.757,2.25,7.5,9.75,2.88,0.69,0.81,2.38,1.69,18.12,,
97,Thomas Welsh,,UCLA,,31,0,26.84,5.06,8.58,0.59,0.0,0.0,0.0,5.06,8.58,0.59,0.59,1.1,1.45,0.756,3.23,5.26,8.48,0.55,0.26,1.03,0.81,2.77,11.23,,
98,George King,,COLORADO,,34,0,25.35,4.47,10.03,0.446,2.0,4.38,0.456,2.47,5.65,0.438,0.545,2.62,3.5,0.748,1.62,3.06,4.68,0.68,0.38,0.24,1.85,1.76,13.56,,
99,Cameron Johnson,,PITT,,32,0,11.66,1.62,4.09,0.397,0.94,2.5,0.375,0.69,1.59,0.431,0.511,0.66,0.81,0.808,0.41,1.44,1.84,0.5,0.31,0.16,0.47,1.28,4.84,,
100,Matisse Thybulle,,WASHINGTON,,34,0,24.09,2.09,5.26,0.397,1.0,2.74,0.366,1.09,2.53,0.43,0.492,1.03,1.44,0.714,1.12,2.09,3.21,1.62,1.15,0.94,1.38,3.26,6.21,,
101,Brandon Clarke,,SANJOSEST,,31,0,23.48,3.52,5.55,0.634,0.03,0.19,0.167,3.48,5.35,0.651,0.637,1.77,3.16,0.561,2.1,3.52,5.61,1.48,0.71,1.23,1.1,1.74,8.84,,
102,Dylan Windler,,BELMONT,,32,0,18.44,1.53,3.09,0.495,0.34,1.44,0.239,1.19,1.66,0.717,0.551,0.94,1.41,0.667,1.25,3.28,4.53,0.91,0.62,0.59,1.03,2.19,4.34,,
103,Cody Martin,,NCSTATE,,33,0,25.91,2.36,5.06,0.467,0.09,0.21,0.429,2.27,4.85,0.469,0.476,1.21,2.03,0.597,1.73,2.64,4.36,2.27,1.21,0.42,1.39,2.09,6.03,,
104,Justin James,,WYOMING,,30,0,16.43,1.87,4.47,0.418,0.63,1.77,0.358,1.23,2.7,0.457,0.489,0.87,1.53,0.565,0.33,1.6,1.93,0.8,0.27,0.33,0.73,1.53,5.23,,
105,Admiral Schofield,,TENNESSEE,,32,0,18.69,2.88,6.47,0.444,0.78,2.59,0.301,2.09,3.88,0.54,0.505,1.09,1.22,0.897,1.34,2.69,4.03,0.91,0.38,0.31,0.72,2.75,7.62,,
106,Terance Mann,,FLORIDAST,,34,0,16.97,2.15,3.68,0.584,0.12,0.38,0.308,2.03,3.29,0.616,0.6,0.79,1.74,0.458,1.29,2.41,3.71,0.88,0.62,0.21,0.71,1.82,5.21,,
107,Quinndary Weatherspoon,,MISSST,,31,0,26.97,4.29,9.58,0.448,1.39,3.52,0.394,2.9,6.06,0.479,0.52,2.0,2.48,0.805,1.52,3.19,4.71,1.39,1.35,0.52,1.45,2.42,11.97,,
108,Jarrell Brantley,,CHARLESTON,,31,0,28.39,4.32,9.35,0.462,0.42,1.26,0.333,3.9,8.1,0.482,0.484,2.68,3.74,0.716,2.06,5.26,7.32,1.29,1.29,0.45,2.55,3.19,11.74,,
109,Justin Wright-Foreman,,HOFSTRA,,27,0,4.07,0.63,1.41,0.447,0.15,0.63,0.235,0.48,0.78,0.619,0.5,0.22,0.41,0.545,0.04,0.3,0.33,0.15,0.15,0.11,0.26,0.48,1.63,,
110,Marial Shayok,,VIRGINIA,,35,0,15.03,1.66,3.37,0.492,0.49,1.11,0.436,1.17,2.26,0.519,0.564,0.49,0.89,0.548,0.23,1.66,1.89,1.11,0.31,0.14,0.8,1.49,4.29,,
