Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,Player-additional
26,Arnett Moultrie,,MISSST,,30,0,35.77,6.0,10.93,0.549,0.27,0.6,0.444,5.73,10.33,0.555,0.561,4.13,5.3,0.78,3.67,6.8,10.47,1.17,0.83,0.77,2.43,2.23,16.4,,
27,Perry Jones,,BAYLOR,,33,0,30.7,5.52,11.03,0.5,0.3,1.0,0.303,5.21,10.03,0.52,0.514,2.15,3.09,0.696,2.7,4.94,7.64,1.27,0.85,0.61,1.7,2.33,13.48,,
28,Marquis Teague,,KENTUCKY,,40,0,32.58,3.62,8.8,0.412,0.65,2.0,0.325,2.98,6.8,0.438,0.449,2.12,2.98,0.714,0.42,2.1,2.52,4.78,0.93,0.28,2.73,2.27,10.03,,
29,Festus Ezeli,,VANDY,,26,0,23.19,3.42,6.35,0.539,0.0,0.0,0.0,3.42,6.35,0.539,0.539,3.23,5.35,0.604,2.38,3.54,5.92,0.31,0.42,2.0,2.23,3.15,10.08,,
30,Jeff Taylor,,VANDY,,36,0,32.14,5.83,11.83,0.493,1.83,4.33,0.423,4.0,7.5,0.533,0.57,2.64,4.36,0.605,2.14,3.42,5.56,1.72,1.28,0.44,2.19,1.86,16.14,,
31,Bernard James,,FLORIDAST,,35,0,27.97,4.49,7.4,0.606,0.0,0.0,0.0,4.49,7.4,0.606,0.606,1.83,3.31,0.552,3.06,5.03,8.09,0.46,0.74,2.34,2.09,1.94,10.8,,
32,Jae Crowder,,MARQUETTE,,35,0,32.94,6.2,12.46,0.498,1.74,5.06,0.345,4.46,7.4,0.602,0.568,3.4,4.63,0.735,2.0,6.4,8.4,2.09,2.51,1.0,1.26,2.66,17.54,,
33,Draymond Green,,MICHIGANST,,37,0,33.22,5.73,12.76,0.449,1.41,3.62,0.388,4.32,9.14,0.473,0.504,3.38,4.68,0.723,2.14,8.51,10.65,3.81,1.46,0.95,3.03,2.84,16.24,,
34,Orlando Johnson,,UCSB,,31,0,34.42,6.68,14.81,0.451,2.26,5.29,0.427,4.42,9.52,0.464,0.527,4.1,5.87,0.698,1.68,4.1,5.77,2.94,1.1,0.74,2.45,1.84,19.71,,
35,Quincy Acy,,BAYLOR,,38,0,29.74,4.16,7.21,0.577,0.08,0.13,0.6,4.08,7.08,0.576,0.582,3.58,4.58,0.782,2.61,4.82,7.42,1.0,0.92,1.84,1.87,3.08,11.97,,
36,Quincy Miller,,BAYLOR,,37,0,24.41,3.73,8.35,0.447,0.65,1.86,0.348,3.08,6.49,0.475,0.485,2.51,3.08,0.816,1.46,3.46,4.92,1.43,0.68,0.65,1.78,1.86,10.62,,
37,Khris Middleton,,TEXASAM,,20,0,28.75,5.1,12.3,0.415,1.0,3.85,0.26,4.1,8.45,0.485,0.455,1.95,2.6,0.75,1.3,3.65,4.95,2.25,0.95,0.25,2.15,1.85,13.15,,
38,Will Barton,,MEMPHIS,,35,0,35.31,6.57,12.91,0.509,1.06,3.06,0.346,5.51,9.86,0.559,0.55,3.83,5.11,0.749,2.0,5.97,7.97,2.91,1.43,0.71,2.14,2.11,18.03,,
39,Tyshawn Taylor,,KANSAS,,39,0,33.41,5.79,12.15,0.477,1.49,3.9,0.382,4.31,8.26,0.522,0.538,3.51,5.1,0.688,0.21,2.13,2.33,4.77,1.33,0.15,3.54,1.97,16.59,,
40,Doron Lamb,,KENTUCKY,,40,0,31.23,4.38,9.22,0.474,1.9,4.08,0.466,2.48,5.15,0.481,0.577,3.08,3.73,0.826,0.38,2.33,2.7,1.5,0.47,0.05,1.1,1.8,13.72,,
41,Mike Scott,,VIRGINIA,,32,0,31.22,6.72,11.94,0.563,0.19,0.62,0.3,6.53,11.31,0.577,0.571,4.34,5.38,0.808,2.19,6.09,8.28,1.16,0.66,0.47,2.09,1.75,17.97,,
42,Kim English,,MISSOURI,,35,0,33.57,4.89,9.37,0.521,2.23,4.86,0.459,2.66,4.51,0.589,0.64,2.49,3.43,0.725,0.86,3.37,4.23,1.6,1.29,0.29,1.69,2.37,14.49,,
43,Justin Hamilton,,LSU,,33,0,30.0,4.79,9.7,0.494,0.09,0.36,0.25,4.7,9.33,0.503,0.498,3.24,4.15,0.781,3.3,3.91,7.21,0.91,0.76,1.3,1.73,2.52,12.91,,
44,Darius Miller,,KENTUCKY,,40,0,26.07,3.58,7.55,0.474,1.4,3.73,0.376,2.17,3.83,0.569,0.566,1.38,1.73,0.797,0.9,1.85,2.75,2.05,0.82,0.33,1.45,2.17,9.93,,
45,Kevin Murphy,,TNTECH,,33,0,34.52,7.24,16.3,0.444,2.39,5.76,0.416,4.85,10.55,0.46,0.518,3.76,5.21,0.721,0.91,4.33,5.24,2.3,0.85,0.21,3.27,2.15,20.64,,
46,Kyle O'Quinn,,NORFOLKST,,36,0,31.25,5.69,9.94,0.573,0.17,0.89,0.188,5.53,9.06,0.61,0.581,4.33,6.22,0.696,3.17,7.17,10.33,1.42,0.69,2.69,2.64,3.25,15.89,,
47,Kris Joseph,,SYRACUSE,,37,0,32.22,4.43,10.54,0.421,1.38,4.0,0.345,3.05,6.54,0.467,0.486,3.16,4.24,0.745,1.51,3.19,4.7,1.51,1.35,0.62,1.49,1.68,13.41,,
48,Darius Johnson-Odom,,MARQUETTE,,34,0,32.94,6.18,13.82,0.447,2.26,5.88,0.385,3.91,7.94,0.493,0.529,3.71,4.85,0.764,0.65,2.85,3.5,2.74,0.94,0.12,2.35,2.0,18.32,,
49,Robbie Hummel,,PURDUE,,35,0,32.23,5.54,13.29,0.417,2.06,5.37,0.383,3.49,7.91,0.44,0.495,3.23,3.91,0.825,1.57,5.6,7.17,1.89,0.66,1.2,0.91,2.09,16.37,,
50,Marcus Denmon,,MISSOURI,,35,0,34.63,5.71,12.43,0.46,2.83,6.94,0.407,2.89,5.49,0.526,0.574,3.43,3.83,0.896,1.0,4.03,5.03,2.11,1.54,0.03,1.17,0.97,17.69,,
51,Robert Sacre,,GONZAGA,,33,0,26.3,3.55,6.94,0.511,0.0,0.06,0.0,3.55,6.88,0.515,0.511,4.55,5.97,0.761,2.03,4.27,6.3,0.73,0.36,1.42,1.82,2.18,11.64,,
52,Victor Oladipo,,INDIANA,,36,0,26.69,3.78,8.03,0.471,0.28,1.33,0.208,3.5,6.69,0.523,0.488,3.0,4.0,0.75,1.75,3.56,5.31,2.03,1.36,0.58,2.11,2.5,10.83,,
53,Otto Porter Jr.,,GEORGETOWN,,33,0,29.7,3.79,7.21,0.525,0.36,1.61,0.226,3.42,5.61,0.611,0.55,1.79,2.55,0.702,2.0,4.82,6.82,1.55,1.12,0.82,1.15,1.94,9.73,,
54,Cody Zeller,,INDIANA,,36,0,28.47,5.56,8.92,0.623,0.0,0.0,0.0,5.56,8.92,0.623,0.623,4.53,6.0,0.755,2.42,4.14,6.56,1.25,1.36,1.17,1.67,2.69,15.64,,
55,Alex Len,,MARYLAND,,22,0,21.18,2.36,4.27,0.553,0.0,0.05,0.0,2.36,4.23,0.559,0.553,1.23,2.09,0.587,1.64,3.77,5.41,0.59,0.18,2.14,1.5,2.45,5.95,,
56,Kentavious Caldwell-Pope,,GEORGIA,,32,0,32.12,4.75,12.0,0.396,2.03,6.69,0.304,2.72,5.31,0.512,0.48,1.66,2.53,0.654,1.41,3.78,5.19,1.19,1.81,0.34,1.12,2.16,13.19,,
57,Trey Burke,,MICHIGAN,,34,0,36.09,5.21,12.03,0.433,1.68,4.82,0.348,3.53,7.21,0.49,0.502,2.74,3.68,0.744,0.65,2.82,3.47,4.59,0.91,0.38,2.76,1.56,14.82,,
58,CJ McCollum,,LEHIGH,,35,0,33.14,7.26,16.37,0.443,1.71,5.03,0.341,5.54,11.34,0.489,0.496,5.66,6.97,0.811,1.43,5.11,6.54,3.54,2.6,0.54,2.31,2.09,21.89,,
59,Michael Carter-Williams,,SYRACUSE,,26,0,10.35,0.96,2.23,0.431,0.27,0.69,0.389,0.69,1.54,0.45,0.491,0.5,0.88,0.565,0.35,1.12,1.46,2.08,0.77,0.27,0.62,0.96,2.69,,
60,Shane Larkin,,MIAMIFL,,32,0,25.62,2.28,6.34,0.36,1.0,3.09,0.323,1.28,3.25,0.394,0.438,1.88,2.19,0.857,0.56,1.94,2.5,2.53,1.56,0.06,1.88,1.62,7.44,,
61,Tony Snell,,NMEXICO,,35,0,25.57,3.43,7.66,0.448,2.06,5.31,0.387,1.37,2.34,0.585,0.582,1.54,1.86,0.831,0.31,2.37,2.69,2.34,0.51,0.37,1.51,1.11,10.46,,
62,Gorgui Dieng,,LOUISVILLE,,40,0,32.8,3.62,6.9,0.525,0.03,0.05,0.5,3.6,6.85,0.526,0.527,1.82,2.7,0.676,3.45,5.62,9.07,1.05,1.18,3.2,2.0,3.3,9.1,,
63,Mason Plumlee,,DUKE,,34,0,28.35,4.21,7.35,0.572,0.0,0.0,0.0,4.21,7.35,0.572,0.572,2.74,5.18,0.528,2.91,6.26,9.18,1.62,0.76,1.62,2.18,2.53,11.15,,
64,Solomon Hill,,ARIZONA,,35,0,32.4,4.31,8.63,0.5,1.06,2.71,0.389,3.26,5.91,0.551,0.561,3.23,4.46,0.724,2.17,5.57,7.74,2.6,1.03,0.51,2.46,2.6,12.91,,
65,Tim Hardaway Jr.,,MICHIGAN,,34,0,34.18,4.91,11.76,0.417,1.56,5.5,0.283,3.35,6.26,0.535,0.484,3.18,4.44,0.715,0.76,3.06,3.82,2.15,0.47,0.32,1.94,2.09,14.56,,
66,Reggie Bullock,,UNC,,38,0,25.39,3.26,7.63,0.428,1.87,4.89,0.382,1.39,2.74,0.51,0.55,0.42,0.58,0.727,1.66,3.42,5.08,1.37,0.66,0.21,1.0,1.21,8.82,,
67,Andre Roberson,,COLORADO,,36,0,30.19,4.14,8.11,0.51,0.53,1.39,0.38,3.61,6.72,0.537,0.543,2.83,4.61,0.614,3.08,8.06,11.14,1.17,1.28,1.86,1.81,2.36,11.64,,
68,Allen Crabbe,,CALIFORNIA,,34,0,34.06,5.26,12.21,0.431,2.44,6.12,0.399,2.82,6.09,0.464,0.531,2.21,2.62,0.843,0.94,4.76,5.71,2.09,0.53,0.59,1.56,1.41,15.18,,
69,Carrick Felix,,ARIZONAST,,29,0,32.93,3.52,8.34,0.421,1.31,4.17,0.314,2.21,4.17,0.529,0.5,2.17,2.93,0.741,1.14,2.9,4.03,1.31,1.1,0.76,2.34,2.59,10.52,,
70,Isaiah Canaan,,MURRAYST,,33,0,33.7,5.67,12.12,0.468,2.97,6.52,0.456,2.7,5.61,0.481,0.59,4.67,5.58,0.837,0.82,2.64,3.45,3.64,1.36,0.06,2.7,1.7,18.97,,
71,Glen Rice Jr.,,GATECH,,21,0,29.9,4.86,10.62,0.457,1.43,4.29,0.333,3.43,6.33,0.541,0.525,1.9,3.14,0.606,1.95,4.76,6.71,2.29,1.33,0.86,2.29,2.38,13.05,,
72,Ray McCallum,,DETROIT,,36,0,33.69,5.33,11.64,0.458,0.83,3.47,0.24,4.5,8.17,0.551,0.494,3.92,5.11,0.766,1.03,3.5,4.53,3.97,1.58,0.19,2.22,2.06,15.42,,
73,Tony Mitchell,,NTEXAS,,23,0,29.39,5.13,9.04,0.567,0.78,1.78,0.439,4.35,7.26,0.599,0.611,3.7,5.0,0.739,2.52,7.83,10.35,1.57,0.87,3.04,2.83,3.04,14.74,,
74,Nate Wolters,,SDAKOTAST,,34,0,35.76,7.35,16.41,0.448,0.97,4.03,0.241,6.38,12.38,0.515,0.478,5.53,7.06,0.783,0.91,4.21,5.12,5.94,1.74,0.06,2.21,1.85,21.21,,
75,Jeff Withey,,KANSAS,,39,0,24.82,2.9,5.41,0.536,0.0,0.0,0.0,2.9,5.41,0.536,0.536,3.18,4.0,0.795,2.08,4.23,6.31,0.74,0.64,3.59,1.28,2.49,8.97,,
76,Jamaal Franklin,,SANDIEGOST,,32,0,30.28,5.41,12.5,0.432,1.59,4.91,0.325,3.81,7.59,0.502,0.496,5.0,6.25,0.8,1.78,6.09,7.88,1.47,0.97,0.62,2.97,2.53,17.41,,
77,Pierre Jackson,,BAYLOR,,38,0,30.84,4.58,9.95,0.46,1.82,4.45,0.408,2.76,5.5,0.502,0.552,2.79,3.39,0.822,0.87,2.03,2.89,5.87,1.79,0.08,3.53,2.32,13.76,,
78,Mike Muscala,,BUCKNELL,,35,0,29.91,5.51,10.97,0.503,0.2,0.57,0.35,5.31,10.4,0.511,0.512,5.8,6.8,0.853,2.77,6.34,9.11,1.8,0.46,1.69,2.06,2.49,17.03,,
79,Erick Green,,VATECH,,31,0,34.55,5.48,12.52,0.438,1.35,3.61,0.375,4.13,8.9,0.464,0.492,3.26,3.94,0.828,0.58,2.68,3.26,2.84,1.32,0.13,1.48,1.68,15.58,,
80,Ryan Kelly,,DUKE,,31,0,25.9,3.45,7.77,0.444,1.29,3.16,0.408,2.16,4.61,0.469,0.527,3.65,4.52,0.807,1.81,3.58,5.39,1.13,0.77,1.0,1.39,2.29,11.84,,
81,Erik Murphy,,FLORIDA,,34,0,25.94,3.85,7.94,0.485,1.74,4.12,0.421,2.12,3.82,0.554,0.594,1.03,1.26,0.814,1.24,3.29,4.53,0.85,0.53,1.09,1.29,2.65,10.47,,
82,James Ennis III,,LONGBEACH,,34,0,29.03,3.44,6.91,0.498,1.26,3.62,0.35,2.18,3.29,0.661,0.589,1.88,2.65,0.711,1.24,2.91,4.15,2.59,1.59,0.76,2.03,2.53,10.03,,
83,Romero Osby,,OKLAHOMA,,31,0,30.19,4.74,9.68,0.49,0.23,0.58,0.389,4.52,9.1,0.496,0.502,3.16,4.42,0.715,2.58,4.74,7.32,0.9,0.58,1.0,1.81,2.48,12.87,,
84,Lorenzo Brown,,NCSTATE,,37,0,34.27,4.46,9.92,0.45,0.73,2.08,0.351,3.73,7.84,0.476,0.486,3.05,4.19,0.729,0.76,3.78,4.54,6.32,1.81,0.54,3.19,1.57,12.7,,
85,Arsalan Kazemi,,RICE,,33,0,29.39,4.12,6.94,0.594,0.0,0.03,0.0,4.12,6.91,0.596,0.594,3.82,5.61,0.681,2.58,7.73,10.3,2.12,2.09,0.97,1.97,2.61,12.06,,
86,Peyton Siva,,LOUISVILLE,,38,0,31.66,3.18,7.92,0.402,0.45,1.82,0.246,2.74,6.11,0.448,0.43,2.32,3.13,0.739,0.5,2.68,3.18,5.55,1.68,0.13,3.45,3.0,9.13,,
87,Alex Oriakhi,,UCONN,,34,0,21.5,2.74,5.53,0.495,0.0,0.0,0.0,2.74,5.53,0.495,0.495,1.21,2.12,0.569,1.71,3.09,4.79,0.29,0.12,1.32,1.21,1.79,6.68,,
88,Deshaun Thomas,,OHIOST,,39,0,31.41,6.23,11.97,0.52,1.28,3.72,0.345,4.95,8.26,0.599,0.574,2.13,2.82,0.755,2.56,2.79,5.36,0.9,0.38,0.23,1.21,1.67,15.87,,
89,Elfrid Payton,,ULALA,,32,0,22.69,2.41,5.38,0.448,0.0,0.25,0.0,2.41,5.12,0.47,0.448,2.34,4.16,0.564,0.66,2.91,3.56,3.03,1.16,0.28,3.0,2.09,7.16,,
90,Doug McDermott,,CREIGHTON,,35,0,31.91,8.77,14.6,0.601,1.54,3.17,0.486,7.23,11.43,0.632,0.654,3.8,4.77,0.796,2.4,5.83,8.23,1.06,0.2,0.09,2.26,1.74,22.89,,
91,Adreian Payne,,MICHIGANST,,37,0,17.86,2.65,4.68,0.566,0.03,0.05,0.5,2.62,4.62,0.567,0.569,1.68,2.41,0.697,1.54,2.7,4.24,0.32,0.68,1.05,1.05,2.27,7.0,,
92,Rodney Hood,,MISSST,,32,0,32.81,3.97,8.97,0.443,1.47,4.03,0.364,2.5,4.94,0.506,0.524,0.84,1.28,0.659,0.97,3.81,4.78,2.0,0.41,0.44,0.94,1.28,10.25,,
93,Shabazz Napier,,UCONN,,34,0,35.03,4.0,10.29,0.389,1.74,4.88,0.355,2.26,5.41,0.418,0.473,3.24,4.35,0.743,0.68,2.85,3.53,5.82,1.65,0.26,2.76,2.56,12.97,,
94,P.J. Hairston,,UNC,,37,0,13.03,1.65,5.35,0.308,1.03,3.76,0.273,0.62,1.59,0.39,0.404,1.41,1.68,0.839,0.76,1.43,2.19,0.76,0.38,0.16,0.73,1.46,5.73,,
95,C.J. Wilcox,,WASHINGTON,,32,0,28.5,4.75,10.88,0.437,2.28,5.66,0.403,2.47,5.22,0.473,0.542,2.44,2.91,0.839,0.81,2.56,3.38,1.22,0.91,0.62,1.25,1.97,14.22,,
96,Josh Huestis,,STANFORD,,37,0,20.05,1.97,4.51,0.437,0.32,1.16,0.279,1.65,3.35,0.492,0.473,1.03,2.0,0.514,1.7,3.05,4.76,0.89,0.46,1.16,0.73,1.62,5.3,,
97,K.J. McDaniels,,CLEMSON,,30,0,10.13,1.47,3.23,0.454,0.23,0.83,0.28,1.23,2.4,0.514,0.49,0.73,1.27,0.579,1.13,0.7,1.83,0.23,0.33,0.67,0.43,0.87,3.9,,
98,Joe Harris,,VIRGINIA,,32,0,30.28,3.78,8.56,0.442,1.53,4.03,0.38,2.25,4.53,0.497,0.531,2.22,2.88,0.772,0.91,2.97,3.88,1.72,0.72,0.38,1.44,2.12,11.31,,
99,Jarnell Stokes,,TENNESSEE,,17,0,25.65,3.71,7.0,0.529,0.0,0.18,0.0,3.71,6.82,0.543,0.529,2.18,3.82,0.569,2.59,4.82,7.41,0.71,0.94,1.35,2.06,2.29,9.59,,
100,Johnny O'Bryant,,LSU,,28,0,21.43,3.25,8.14,0.399,0.07,0.43,0.167,3.18,7.71,0.412,0.404,1.96,3.14,0.625,3.07,3.61,6.68,0.39,0.54,0.75,2.36,2.07,8.54,,
101,DeAndre Daniels,,UCONN,,31,0,12.13,1.0,2.94,0.341,0.39,1.61,0.24,0.61,1.32,0.463,0.407,0.65,0.81,0.8,0.65,1.45,2.1,0.48,0.35,0.58,0.71,1.0,3.03,,
102,Spencer Dinwiddie,,COLORADO,,36,0,27.44,2.75,6.83,0.402,1.17,2.67,0.438,1.58,4.17,0.38,0.488,3.33,4.08,0.816,0.69,2.94,3.64,1.78,0.75,0.25,1.39,2.33,10.0,,
103,Nick Johnson,,ARIZONA,,35,0,28.09,2.83,7.66,0.369,1.14,3.57,0.32,1.69,4.09,0.413,0.444,2.11,3.11,0.679,0.54,2.71,3.26,2.43,0.74,0.54,1.91,2.26,8.91,,
104,Markel Brown,,OKSTATE,,33,0,31.09,3.52,8.24,0.426,0.7,2.18,0.319,2.82,6.06,0.465,0.469,2.82,3.85,0.732,0.94,4.15,5.09,2.42,1.24,0.58,2.3,2.39,10.55,,
105,Dwight Powell,,STANFORD,,35,0,17.54,2.09,4.6,0.453,0.03,0.49,0.059,2.06,4.11,0.5,0.457,1.57,2.23,0.705,1.14,3.46,4.6,0.74,0.8,0.6,1.49,2.29,5.77,,
106,Jordan Clarkson,,TULSA,,31,0,33.94,5.39,12.39,0.435,1.39,3.71,0.374,4.0,8.68,0.461,0.491,4.32,5.52,0.784,1.13,2.74,3.87,2.55,0.94,0.55,2.68,2.35,16.48,,
107,Russ Smith,,LOUISVILLE,,39,0,21.46,3.82,10.74,0.356,1.05,3.44,0.306,2.77,7.31,0.379,0.405,2.82,3.69,0.764,0.69,1.82,2.51,1.95,2.23,0.03,2.31,2.82,11.51,,
108,Lamar Patterson,,PITT,,37,0,28.46,3.41,7.7,0.442,1.11,2.7,0.41,2.3,5.0,0.459,0.514,1.73,2.24,0.771,1.65,3.62,5.27,3.59,1.03,0.32,1.7,2.41,9.65,,
109,Cameron Bairstow,,NMEXICO,,34,0,15.38,1.18,2.65,0.444,0.0,0.03,0.0,1.18,2.62,0.449,0.444,1.32,2.09,0.634,1.68,1.94,3.62,0.32,0.38,0.56,0.94,2.35,3.68,,
110,Alec Brown,,WISCGB,,30,0,31.27,5.13,11.27,0.456,0.13,0.63,0.211,5.0,10.63,0.47,0.462,3.37,4.37,0.771,3.07,5.13,8.2,0.83,0.87,2.97,1.97,2.7,13.77,,
111,Devyn Marble,,IOWA,,35,0,29.46,3.97,9.11,0.436,0.63,1.6,0.393,3.34,7.51,0.445,0.47,2.91,4.03,0.723,1.11,2.69,3.8,3.6,1.51,0.4,1.74,1.63,11.49,,
112,Jordan McRae,,TENNESSEE,,34,0,21.71,2.85,7.56,0.377,1.15,3.5,0.328,1.71,4.06,0.42,0.453,1.76,2.32,0.759,0.47,2.44,2.91,1.53,0.59,0.76,1.47,1.71,8.62,,
113,Xavier Thames,,SANDIEGOST,,31,0,33.81,3.16,7.87,0.402,0.52,1.68,0.308,2.65,6.19,0.427,0.434,3.26,3.94,0.828,0.48,2.74,3.23,4.13,0.97,0.23,2.52,2.23,10.1,,
114,Cory Jefferson,,BAYLOR,,34,0,10.5,1.38,2.65,0.522,0.0,0.06,0.0,1.38,2.59,0.534,0.522,0.79,1.32,0.6,0.74,1.91,2.65,0.09,0.24,1.24,0.44,1.32,3.56,,
115,Frank Kaminsky,,WISCONSIN,,35,0,7.74,0.66,1.6,0.411,0.29,1.0,0.286,0.37,0.6,0.619,0.5,0.2,0.4,0.5,0.63,0.8,1.43,0.29,0.11,0.37,0.29,0.97,1.8,,
116,Jerian Grant,,NOTREDAME,,34,0,36.24,3.65,9.59,0.38,1.68,4.74,0.354,1.97,4.85,0.406,0.468,3.32,4.06,0.819,0.53,2.32,2.85,4.97,1.29,0.18,1.82,1.71,12.29,,
117,Larry Nance Jr.,,WYOMING,,33,0,17.88,1.48,3.21,0.462,0.09,0.27,0.333,1.39,2.94,0.474,0.476,1.06,1.3,0.814,1.27,2.7,3.97,0.39,0.76,0.58,0.85,1.73,4.12,,
