Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,Player-additional
26,Isaiah Canaan,,MURRAYST,,31,0,36.48,6.94,16.1,0.431,3.03,8.19,0.37,3.9,7.9,0.494,0.525,4.9,5.97,0.822,0.61,2.94,3.55,4.29,1.52,0.13,3.16,1.87,21.81,,
27,Ray McCallum,,DETROIT,,33,0,36.61,6.48,13.21,0.491,1.27,3.94,0.323,5.21,9.27,0.562,0.539,4.45,6.21,0.717,1.3,3.76,5.06,4.45,1.94,0.61,2.06,2.0,18.7,,
28,Tony Mitchell,,NTEXAS,,32,0,32.41,4.38,9.94,0.44,0.94,3.12,0.3,3.44,6.81,0.505,0.487,3.31,4.91,0.675,2.44,6.09,8.53,0.81,0.97,2.72,2.44,2.91,13.0,,
29,Nate Wolters,,SDAKOTAST,,33,0,38.06,7.33,15.12,0.485,1.94,5.12,0.379,5.39,10.0,0.539,0.549,5.67,6.97,0.813,1.09,4.48,5.58,5.85,1.73,0.12,2.33,1.55,22.27,,
30,Jeff Withey,,KANSAS,,37,0,30.92,5.0,8.59,0.582,0.03,0.03,1.0,4.97,8.57,0.58,0.583,3.7,5.19,0.714,2.14,6.38,8.51,0.95,0.76,3.95,1.97,2.08,13.73,,
31,Grant Jerrett,,ARIZONA,,34,0,17.82,1.85,4.53,0.409,0.94,2.32,0.405,0.91,2.21,0.413,0.513,0.53,0.65,0.818,1.09,2.5,3.59,0.53,0.47,0.97,0.56,1.29,5.18,,
32,Jamaal Franklin,,SANDIEGOST,,32,0,33.06,5.16,12.53,0.411,1.25,4.59,0.272,3.91,7.94,0.492,0.461,5.34,6.84,0.781,1.75,7.75,9.5,3.28,1.59,0.81,3.44,2.59,16.91,,
33,Pierre Jackson,,BAYLOR,,36,0,34.78,6.0,14.06,0.427,2.44,6.81,0.359,3.56,7.25,0.49,0.514,5.33,6.67,0.8,0.67,3.08,3.75,7.08,1.5,0.0,3.39,2.22,19.78,,
34,Mike Muscala,,BUCKNELL,,34,0,31.74,6.68,13.12,0.509,0.12,0.47,0.25,6.56,12.65,0.519,0.513,5.26,6.68,0.789,2.88,8.24,11.12,2.29,0.5,2.35,1.71,2.18,18.74,,
35,Erick Green,,VATECH,,32,0,36.44,8.16,17.19,0.475,1.91,4.91,0.389,6.25,12.28,0.509,0.53,6.81,8.34,0.816,0.47,3.5,3.97,3.78,1.31,0.19,2.16,1.38,25.03,,
36,Ryan Kelly,,DUKE,,23,0,28.87,4.17,9.22,0.453,1.52,3.61,0.422,2.65,5.61,0.473,0.535,3.0,3.7,0.812,1.61,3.7,5.3,1.65,0.7,1.61,1.0,2.39,12.87,,
37,Erik Murphy,,FLORIDA,,36,0,26.44,4.56,8.83,0.516,2.0,4.42,0.453,2.56,4.42,0.579,0.629,1.11,1.42,0.784,1.61,3.92,5.53,1.39,0.64,0.69,1.42,2.81,12.22,,
38,James Ennis III,,LONGBEACH,,33,0,33.12,5.52,11.24,0.491,1.67,4.67,0.357,3.85,6.58,0.585,0.565,3.82,4.58,0.834,1.97,4.73,6.7,2.12,1.76,1.3,3.0,2.27,16.52,,
39,Romero Osby,,OKLAHOMA,,32,0,28.5,5.44,10.34,0.526,0.28,0.53,0.529,5.16,9.81,0.525,0.539,4.81,6.06,0.794,2.06,4.97,7.03,1.25,0.62,0.84,1.31,2.44,15.97,,
40,Lorenzo Brown,,NCSTATE,,33,0,34.21,4.24,10.12,0.419,0.61,2.3,0.263,3.64,7.82,0.465,0.449,3.27,4.24,0.771,0.67,3.67,4.33,7.24,1.97,0.58,3.45,1.97,12.36,,
41,Colton Iverson,,COLORADOST,,35,0,29.51,5.23,8.77,0.596,0.0,0.0,0.0,5.23,8.77,0.596,0.596,3.74,6.34,0.59,3.34,6.43,9.77,1.31,0.57,0.71,1.97,2.6,14.2,,
42,Arsalan Kazemi,,OREGON,,35,0,29.03,3.23,5.43,0.595,0.0,0.03,0.0,3.23,5.4,0.598,0.595,2.91,4.31,0.675,2.8,7.2,10.0,1.37,2.03,0.66,1.49,1.89,9.37,,
43,Peyton Siva,,LOUISVILLE,,40,0,31.18,3.48,8.6,0.404,0.95,3.3,0.288,2.52,5.3,0.476,0.459,2.12,2.45,0.867,0.3,2.05,2.35,5.7,2.25,0.15,2.65,2.58,10.03,,
44,Alex Oriakhi,,MISSOURI,,34,0,25.82,4.06,6.35,0.639,0.0,0.0,0.0,4.06,6.35,0.639,0.639,3.12,4.18,0.746,3.12,5.29,8.41,0.35,0.59,1.59,1.38,2.32,11.24,,
45,Deshaun Thomas,,OHIOST,,37,0,35.38,7.0,15.76,0.444,1.95,5.65,0.344,5.05,10.11,0.5,0.506,3.81,4.57,0.834,1.7,4.24,5.95,1.3,0.51,0.3,1.41,1.46,19.76,,
46,Marcus Smart,,OKSTATE,,33,0,33.52,4.58,11.33,0.404,1.15,3.97,0.29,3.42,7.36,0.465,0.455,5.06,6.52,0.777,1.52,4.3,5.82,4.21,3.0,0.67,3.36,2.79,15.36,,
47,Nik Stauskas,,MICHIGAN,,39,0,30.51,3.54,7.64,0.463,2.05,4.67,0.44,1.49,2.97,0.5,0.597,1.9,2.23,0.851,0.51,2.46,2.97,1.33,0.56,0.23,1.13,0.67,11.03,,
48,Elfrid Payton,,ULALA,,33,0,35.48,5.67,11.94,0.475,0.48,1.52,0.32,5.18,10.42,0.497,0.495,4.09,6.36,0.643,1.39,4.18,5.58,5.48,2.42,0.64,3.42,2.3,15.91,,
49,Doug McDermott,,CREIGHTON,,36,0,31.61,7.89,14.39,0.548,2.14,4.36,0.49,5.75,10.03,0.573,0.623,5.25,6.0,0.875,1.61,6.06,7.67,1.58,0.22,0.06,2.58,1.56,23.17,,
50,T.J. Warren,,NCSTATE,,35,0,26.97,5.31,8.54,0.622,0.4,0.77,0.519,4.91,7.77,0.632,0.645,1.11,2.06,0.542,2.11,2.06,4.17,0.8,1.2,0.43,0.97,2.2,12.14,,
51,Adreian Payne,,MICHIGANST,,36,0,25.61,3.81,6.97,0.546,0.44,1.17,0.381,3.36,5.81,0.579,0.578,2.47,2.92,0.848,2.08,5.5,7.58,0.75,0.75,1.28,1.78,2.56,10.53,,
52,Gary Harris,,MICHIGANST,,34,0,29.71,4.41,9.68,0.456,1.91,4.65,0.411,2.5,5.03,0.497,0.555,2.18,2.88,0.755,0.88,1.65,2.53,1.35,1.32,0.18,1.5,2.0,12.91,,
53,Mitch McGary,,MICHIGAN,,39,0,19.72,3.44,5.74,0.598,0.0,0.0,0.0,3.44,5.74,0.598,0.598,0.59,1.33,0.442,2.54,3.77,6.31,0.64,1.08,0.72,1.21,2.36,7.46,,
54,Jordan Adams,,UCLA,,33,0,30.27,5.0,11.18,0.447,1.39,4.55,0.307,3.61,6.64,0.543,0.509,3.91,4.64,0.843,0.64,3.21,3.85,1.76,2.21,0.36,1.21,2.09,15.3,,
55,Shabazz Napier,,UCONN,,28,0,37.25,5.21,11.82,0.441,2.43,6.11,0.398,2.79,5.71,0.487,0.544,4.21,5.14,0.819,0.5,3.89,4.39,4.61,2.0,0.11,2.39,2.07,17.07,,
56,P.J. Hairston,,UNC,,34,0,23.65,4.68,10.85,0.431,2.62,6.62,0.396,2.06,4.24,0.486,0.551,2.59,3.32,0.779,1.91,2.41,4.32,1.35,1.26,0.41,1.15,1.88,14.56,,
57,C.J. Wilcox,,WASHINGTON,,34,0,34.82,5.91,14.12,0.419,2.21,6.03,0.366,3.71,8.09,0.458,0.497,2.74,3.35,0.816,1.18,3.12,4.29,1.91,1.09,1.06,1.85,2.09,16.76,,
58,Josh Huestis,,STANFORD,,34,0,32.12,4.09,8.88,0.46,0.76,2.26,0.338,3.32,6.62,0.502,0.503,1.59,2.38,0.667,3.26,5.76,9.03,0.88,0.76,2.09,1.41,2.26,10.53,,
59,Kyle Anderson,,UCLA,,35,0,29.89,3.49,8.37,0.416,0.23,1.09,0.211,3.26,7.29,0.447,0.43,2.46,3.34,0.735,2.11,6.51,8.63,3.49,1.77,0.89,2.09,2.06,9.66,,
60,K.J. McDaniels,,CLEMSON,,28,0,27.54,3.89,9.0,0.433,1.14,3.43,0.333,2.75,5.57,0.494,0.496,1.93,2.82,0.684,1.79,3.21,5.0,0.75,1.14,2.07,1.57,2.21,10.86,,
61,Joe Harris,,VIRGINIA,,35,0,32.54,5.46,11.66,0.468,2.2,5.17,0.425,3.26,6.49,0.502,0.562,3.17,4.29,0.74,0.86,3.17,4.03,2.17,0.89,0.49,2.0,2.34,16.29,,
62,Cleanthony Early,,WICHITAST,,39,0,25.1,4.72,10.36,0.455,1.21,3.79,0.318,3.51,6.56,0.535,0.514,3.31,4.18,0.791,2.28,3.15,5.44,0.59,0.74,0.9,1.56,2.56,13.95,,
63,Jarnell Stokes,,TENNESSEE,,33,0,28.85,4.52,8.55,0.528,0.0,0.0,0.0,4.52,8.55,0.528,0.528,3.33,5.88,0.567,4.18,5.45,9.64,1.27,0.7,1.12,2.06,2.36,12.36,,
64,Johnny O'Bryant,,LSU,,29,0,29.14,5.28,11.0,0.48,0.1,0.41,0.25,5.17,10.59,0.489,0.484,2.9,4.86,0.596,3.07,5.66,8.72,1.69,0.52,0.69,3.21,3.07,13.55,,
65,DeAndre Daniels,,UCONN,,30,0,29.23,4.67,9.97,0.468,0.7,2.27,0.309,3.97,7.7,0.515,0.503,2.07,2.93,0.705,1.3,4.17,5.47,0.67,0.83,1.5,1.67,2.67,12.1,,
66,Spencer Dinwiddie,,COLORADO,,33,0,32.52,3.94,9.48,0.415,1.42,4.21,0.338,2.52,5.27,0.477,0.49,6.0,7.27,0.825,0.27,2.91,3.18,3.0,1.33,0.48,2.21,1.97,15.3,,
67,Jerami Grant,,SYRACUSE,,40,0,14.3,1.35,2.92,0.462,0.15,0.38,0.4,1.2,2.55,0.471,0.487,1.02,1.82,0.562,1.15,1.8,2.95,0.45,0.42,0.45,0.65,1.35,3.88,,
68,Glenn Robinson III,,MICHIGAN,,39,0,33.64,4.28,7.49,0.572,0.59,1.82,0.324,3.69,5.67,0.652,0.611,1.82,2.69,0.676,2.13,3.28,5.41,1.1,1.0,0.26,0.82,1.13,10.97,,
69,Nick Johnson,,ARIZONA,,35,0,31.4,3.91,8.74,0.448,1.2,3.06,0.393,2.71,5.69,0.477,0.516,2.49,3.49,0.713,0.4,3.23,3.63,3.2,1.94,0.57,1.89,1.86,11.51,,
70,Markel Brown,,OKSTATE,,33,0,34.12,5.12,11.76,0.436,1.58,4.33,0.364,3.55,7.42,0.478,0.503,3.45,4.55,0.76,0.48,3.94,4.42,2.42,1.0,0.79,1.73,2.12,15.27,,
71,Dwight Powell,,STANFORD,,34,0,30.35,5.26,11.26,0.467,0.44,0.97,0.455,4.82,10.29,0.469,0.487,3.91,4.91,0.796,2.12,6.26,8.38,2.12,0.76,1.15,2.44,3.06,14.88,,
72,Russ Smith,,LOUISVILLE,,40,0,30.27,5.8,14.0,0.414,1.55,4.72,0.328,4.25,9.28,0.458,0.47,5.55,6.9,0.804,1.02,2.27,3.3,2.9,2.08,0.05,2.7,2.55,18.7,,
73,Lamar Patterson,,PITT,,33,0,27.03,3.48,7.52,0.464,1.12,3.33,0.336,2.36,4.18,0.565,0.538,1.91,2.91,0.656,1.15,3.15,4.3,2.85,1.21,0.3,1.79,2.15,10.0,,
74,Cameron Bairstow,,NMEXICO,,35,0,24.11,3.09,6.77,0.456,0.0,0.0,0.0,3.09,6.77,0.456,0.456,3.54,4.8,0.738,2.17,3.77,5.94,0.89,0.69,0.6,1.23,2.4,9.71,,
75,Alec Brown,,WISCGB,,34,0,30.65,5.0,11.15,0.449,0.88,2.06,0.429,4.12,9.09,0.453,0.488,3.21,4.29,0.747,1.97,4.03,6.0,1.24,0.59,1.74,2.65,2.94,14.09,,
76,Semaj Christon,,XAVIER,,30,0,34.23,5.4,12.17,0.444,0.23,0.93,0.25,5.17,11.23,0.46,0.453,4.17,6.2,0.672,0.17,2.7,2.87,4.63,1.5,0.1,3.63,2.67,15.2,,
77,Devyn Marble,,IOWA,,37,0,30.54,4.76,11.62,0.409,1.32,4.05,0.327,3.43,7.57,0.454,0.466,4.14,5.11,0.81,0.92,3.05,3.97,3.03,1.14,0.27,2.16,1.35,14.97,,
78,Jordan McRae,,TENNESSEE,,33,0,33.55,5.15,12.18,0.423,1.82,5.12,0.355,3.33,7.06,0.472,0.498,3.58,4.64,0.771,0.94,3.18,4.12,2.0,0.79,0.88,2.82,2.33,15.7,,
79,Xavier Thames,,SANDIEGOST,,30,0,28.7,2.9,8.27,0.351,1.23,3.47,0.356,1.67,4.8,0.347,0.425,2.5,3.07,0.815,0.47,2.23,2.7,2.4,1.03,0.3,1.77,1.4,9.53,,
80,Cory Jefferson,,BAYLOR,,37,0,27.89,5.16,8.46,0.61,0.08,0.24,0.333,5.08,8.22,0.618,0.615,2.89,4.11,0.704,2.68,5.3,7.97,0.3,0.46,1.92,0.81,2.3,13.3,,
81,Willie Cauley-Stein,,KENTUCKY,,29,0,23.55,3.62,5.83,0.621,0.0,0.0,0.0,3.62,5.83,0.621,0.621,1.1,2.97,0.372,2.31,3.86,6.17,0.93,0.83,2.07,1.66,2.41,8.34,,
82,Frank Kaminsky,,WISCONSIN,,32,0,10.28,1.34,3.06,0.439,0.44,1.41,0.311,0.91,1.66,0.547,0.51,1.03,1.34,0.767,0.66,1.09,1.75,0.81,0.44,0.53,0.28,1.25,4.16,,
83,Sam Dekker,,WISCONSIN,,35,0,22.29,3.37,7.09,0.476,1.43,3.66,0.391,1.94,3.43,0.567,0.577,1.4,2.03,0.69,1.23,2.14,3.37,1.34,0.66,0.4,1.06,1.23,9.57,,
84,Jerian Grant,,NOTREDAME,,35,0,36.29,4.46,10.97,0.406,1.49,4.31,0.344,2.97,6.66,0.446,0.474,2.89,3.91,0.737,0.34,2.54,2.89,5.54,1.26,0.23,2.86,1.77,13.29,,
85,Justin Anderson,,VIRGINIA,,35,0,24.03,2.54,6.06,0.42,0.57,1.89,0.303,1.97,4.17,0.473,0.467,1.94,2.54,0.764,0.91,2.4,3.31,2.31,0.86,1.2,1.23,1.4,7.6,,
86,Larry Nance Jr.,,WYOMING,,33,0,32.03,3.91,7.33,0.533,0.3,0.88,0.345,3.61,6.45,0.559,0.554,2.55,3.39,0.75,1.94,4.97,6.91,1.24,1.27,0.73,1.55,2.58,10.67,,
87,R.J. Hunter,,GEORGIAST,,31,0,33.48,5.65,12.87,0.439,2.35,6.45,0.365,3.29,6.42,0.513,0.53,3.35,4.32,0.776,0.97,4.13,5.1,1.84,1.71,0.84,1.68,1.68,17.0,,
88,Montrezl Harrell,,LOUISVILLE,,40,0,16.23,2.42,4.2,0.577,0.0,0.0,0.0,2.42,4.2,0.577,0.577,0.8,1.57,0.508,1.57,2.05,3.62,0.2,0.5,0.68,0.57,1.27,5.65,,
89,Anthony Brown,,STANFORD,,4,0,17.5,1.0,5.0,0.2,0.5,1.5,0.333,0.5,3.5,0.143,0.25,0.5,0.5,1.0,0.25,2.0,2.25,0.25,0.25,0.25,1.25,1.75,3.0,,
90,Rakeem Christmas,,SYRACUSE,,40,0,20.85,2.17,4.1,0.53,0.0,0.0,0.0,2.17,4.1,0.53,0.53,0.78,1.35,0.574,1.8,2.8,4.6,0.23,0.53,1.82,0.88,2.5,5.12,,
91,Richaun Holmes,,BOWLGREEN,,32,0,18.81,2.75,4.34,0.633,0.0,0.06,0.0,2.75,4.28,0.642,0.633,0.97,1.56,0.62,2.38,2.59,4.97,0.22,0.53,2.28,0.78,2.06,6.47,,
92,Darrun Hilliard,,VILLANOVA,,34,0,29.85,3.44,8.53,0.403,1.15,3.65,0.315,2.29,4.88,0.47,0.471,3.32,4.5,0.739,0.35,2.47,2.82,1.65,1.65,0.29,1.94,2.26,11.35,,
93,Josh Richardson,,TENNESSEE,,33,0,30.7,3.0,6.39,0.469,0.27,1.27,0.214,2.73,5.12,0.533,0.491,1.64,2.36,0.692,1.24,3.09,4.33,1.55,1.06,0.7,1.67,2.48,7.91,,
94,Pat Connaughton,,NOTREDAME,,35,0,32.09,3.11,7.0,0.445,1.66,4.4,0.377,1.46,2.6,0.56,0.563,0.97,1.37,0.708,0.71,3.97,4.69,2.14,0.46,0.34,0.89,1.54,8.86,,
95,Olivier Hanlan,,BOSTONCOLL,,33,0,34.21,5.06,11.03,0.459,1.52,3.85,0.394,3.55,7.18,0.494,0.527,3.82,5.09,0.75,0.79,3.36,4.15,2.27,1.15,0.06,2.21,2.0,15.45,,
96,Joe Young,,HOUSTON,,32,0,32.75,5.78,12.62,0.458,2.06,4.91,0.42,3.72,7.72,0.482,0.54,4.38,5.0,0.875,0.56,2.94,3.5,2.47,0.59,0.0,1.28,1.25,18.0,,
97,Marcus Thornton,,WILLMARY,,30,0,36.33,6.03,13.7,0.44,3.1,7.13,0.435,2.93,6.57,0.447,0.554,3.67,4.43,0.827,0.37,2.4,2.77,2.77,0.87,0.5,3.07,1.47,18.83,,
98,Norman Powell,,UCLA,,35,0,22.09,2.26,5.2,0.434,0.77,2.63,0.293,1.49,2.57,0.578,0.508,0.77,1.14,0.675,0.11,2.06,2.17,1.06,0.71,0.51,1.09,1.91,6.06,,
99,Aaron White,,IOWA,,38,0,29.18,3.68,7.87,0.468,0.39,1.74,0.227,3.29,6.13,0.536,0.493,5.08,6.79,0.748,2.32,3.84,6.16,1.34,1.08,0.71,1.63,1.42,12.84,,
100,Tyler Harvey,,EWASHINGTN,,21,0,14.05,2.76,5.29,0.523,1.1,2.52,0.434,1.67,2.76,0.603,0.626,0.48,1.1,0.435,0.38,1.9,2.29,1.48,0.71,0.14,1.0,1.48,7.1,,
101,Sir'Dominic Pointer,,STJOHNS,,32,0,26.88,2.5,4.91,0.51,0.28,0.84,0.333,2.22,4.06,0.546,0.538,1.62,2.47,0.658,1.19,4.31,5.5,2.84,1.44,0.91,1.78,2.97,6.91,,
102,Cady Lalanne,,UMASS,,32,0,22.06,3.19,5.75,0.554,0.03,0.28,0.111,3.16,5.47,0.577,0.557,2.0,2.78,0.719,3.0,4.38,7.38,0.22,0.41,1.38,1.41,2.41,8.41,,
103,Branden Dawson,,MICHIGANST,,36,0,26.92,3.86,7.28,0.531,0.0,0.14,0.0,3.86,7.14,0.541,0.531,1.19,2.22,0.537,2.14,3.75,5.89,1.31,1.58,0.92,2.03,1.61,8.92,,
104,J.P. Tokoto,,UNC,,35,0,8.63,1.14,2.34,0.488,0.03,0.31,0.091,1.11,2.03,0.549,0.494,0.29,0.74,0.385,0.77,0.91,1.69,0.74,0.49,0.14,0.89,0.77,2.6,,
105,Kris Dunn,,PROVIDENCE,,25,0,27.2,1.96,4.92,0.398,0.16,0.56,0.286,1.8,4.36,0.413,0.415,1.6,2.32,0.69,1.64,3.16,4.8,3.16,1.16,0.28,1.88,3.08,5.68,,
106,Buddy Hield,,OKLAHOMA,,27,0,25.15,3.0,7.74,0.388,0.7,2.96,0.237,2.3,4.78,0.481,0.433,1.11,1.33,0.833,1.81,2.37,4.19,1.85,1.22,0.26,1.63,1.85,7.81,,
107,Taurean Prince,,BAYLOR,,24,0,6.42,1.46,2.5,0.583,0.08,0.25,0.333,1.38,2.25,0.611,0.6,0.67,0.92,0.727,0.88,1.29,2.17,0.12,0.38,0.08,0.5,1.54,3.67,,
108,Denzel Valentine,,MICHIGANST,,36,0,20.81,1.92,4.31,0.445,0.44,1.58,0.281,1.47,2.72,0.541,0.497,0.72,1.08,0.667,1.08,3.06,4.14,2.42,0.78,0.33,1.97,1.89,5.0,,
109,Caris LeVert,,MICHIGAN,,33,0,10.73,0.85,2.7,0.315,0.39,1.3,0.302,0.45,1.39,0.326,0.388,0.21,0.42,0.5,0.18,0.91,1.09,0.76,0.18,0.06,0.3,1.18,2.3,,
110,Brice Johnson,,UNC,,36,0,10.56,2.5,4.89,0.511,0.0,0.0,0.0,2.5,4.89,0.511,0.511,0.42,0.72,0.577,0.92,2.28,3.19,0.28,0.47,0.53,0.53,1.56,5.42,,
111,A.J. Hammons,,PURDUE,,34,0,23.12,4.12,8.32,0.495,0.0,0.0,0.0,4.12,8.32,0.495,0.495,2.32,3.41,0.681,2.41,3.59,6.0,0.62,0.32,1.97,1.62,2.03,10.56,,
112,Jake Layman,,MARYLAND,,38,0,19.92,1.95,4.92,0.396,0.92,3.08,0.299,1.03,1.84,0.557,0.489,0.66,0.95,0.694,0.92,2.32,3.24,0.95,0.55,0.63,1.03,1.63,5.47,,
113,Georges Niang,,IOWAST,,35,0,25.09,4.49,8.71,0.515,1.09,2.77,0.392,3.4,5.94,0.572,0.577,2.0,2.86,0.7,1.34,3.23,4.57,1.83,0.66,0.23,1.51,3.03,12.06,,
114,Joel Bolomboy,,WEBERST,,37,0,21.68,2.3,3.97,0.578,0.0,0.0,0.0,2.3,3.97,0.578,0.578,2.41,3.46,0.695,2.41,4.68,7.08,0.43,0.38,1.68,1.57,2.27,7.0,,
115,Marcus Paige,,UNC,,35,0,29.17,2.71,7.63,0.356,1.29,3.74,0.344,1.43,3.89,0.368,0.44,1.46,1.74,0.836,0.23,2.46,2.69,4.6,1.37,0.14,2.46,1.74,8.17,,
116,Abdel Nader,,NILLINOIS,,19,0,25.42,4.68,13.89,0.337,1.37,4.95,0.277,3.32,8.95,0.371,0.386,2.32,3.0,0.772,1.47,4.16,5.63,0.89,1.32,0.53,3.21,2.84,13.05,,
