Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,Player-additional
11,Jason Thompson,,RIDER,,34,0,34.62,8.09,14.44,0.56,0.32,1.0,0.324,7.76,13.44,0.578,0.571,3.91,6.74,0.581,3.35,8.76,12.12,2.74,1.06,2.68,2.91,2.94,20.41,,
12,Brandon Rush,,KANSAS,,38,0,29.66,4.74,10.89,0.435,2.11,5.03,0.419,2.63,5.87,0.448,0.531,1.76,2.26,0.779,1.5,3.63,5.13,2.13,0.84,0.84,1.82,1.58,13.34,,
13,Anthony Randolph,,LSU,,31,0,32.77,5.9,12.71,0.464,0.06,0.61,0.105,5.84,12.1,0.483,0.467,3.71,5.35,0.693,2.77,5.71,8.48,1.23,1.13,2.26,2.97,2.74,15.58,,
14,Robin Lopez,,STANFORD,,36,0,24.53,3.89,7.28,0.534,0.03,0.03,1.0,3.86,7.25,0.533,0.536,2.39,3.67,0.652,2.58,3.08,5.67,0.61,0.5,2.31,1.75,2.61,10.19,,
15,Marreese Speights,,FLORIDA,,36,0,24.28,6.0,9.61,0.624,0.0,0.0,0.0,6.0,9.61,0.624,0.624,2.5,3.61,0.692,2.58,5.47,8.06,0.94,0.42,1.36,1.72,2.28,14.5,,
16,Roy Hibbert,,GEORGETOWN,,34,0,26.29,5.26,8.65,0.609,0.09,0.09,1.0,5.18,8.56,0.605,0.614,2.74,4.24,0.646,2.21,4.15,6.35,1.85,0.53,2.21,1.68,2.71,13.35,,
17,JaVale McGee,,NEVADA,,33,0,27.33,5.73,10.82,0.529,0.42,1.27,0.333,5.3,9.55,0.556,0.549,2.24,4.27,0.525,2.52,4.82,7.33,0.61,0.79,2.79,2.42,2.48,14.12,,
18,J.J. Hickson,,NCSTATE,,31,0,28.71,5.26,8.9,0.591,0.0,0.03,0.0,5.26,8.87,0.593,0.591,4.26,6.29,0.677,2.58,5.87,8.45,1.0,0.71,1.52,2.68,1.94,14.77,,
19,Ryan Anderson,,CALIFORNIA,,33,0,32.79,6.97,14.21,0.49,1.94,4.73,0.41,5.03,9.48,0.53,0.559,5.24,6.03,0.869,3.03,6.91,9.94,1.42,0.36,0.55,2.24,2.15,21.12,,
20,Courtney Lee,,WKENTUCKY,,36,0,29.97,7.19,15.08,0.477,1.92,4.83,0.397,5.28,10.25,0.515,0.541,4.11,5.0,0.822,1.33,3.53,4.86,2.08,1.81,0.78,2.33,2.42,20.42,,
21,Kosta Koufos,,OHIOST,,37,0,27.11,6.0,11.81,0.508,0.59,1.7,0.349,5.41,10.11,0.535,0.533,1.84,2.7,0.68,2.65,4.03,6.68,0.51,0.43,1.81,1.49,2.19,14.43,,
22,George Hill,,IUPUI,,32,0,36.84,6.88,12.62,0.545,1.53,3.41,0.45,5.34,9.22,0.58,0.605,6.22,7.66,0.812,1.53,5.22,6.75,4.28,1.78,0.41,2.94,2.78,21.5,,
23,Darrell Arthur,,KANSAS,,40,0,24.73,5.35,9.85,0.543,0.05,0.3,0.167,5.3,9.55,0.555,0.546,2.0,2.85,0.702,2.3,3.95,6.25,0.82,0.5,1.32,1.88,2.95,12.75,,
24,Donté Greene,,SYRACUSE,,35,0,35.8,6.23,14.89,0.418,2.57,7.46,0.345,3.66,7.43,0.492,0.505,2.69,3.8,0.707,1.71,5.46,7.17,2.03,1.29,1.63,2.6,2.89,17.71,,
25,D.J. White,,INDIANA,,33,0,33.48,6.55,10.82,0.605,0.03,0.09,0.333,6.52,10.73,0.607,0.606,4.3,6.24,0.689,3.03,7.3,10.33,0.76,0.79,1.64,1.91,2.52,17.42,,
26,J.R. Giddens,,NMEXICO,,33,0,32.21,6.36,12.33,0.516,0.76,2.27,0.333,5.61,10.06,0.557,0.547,2.79,4.76,0.586,1.73,7.06,8.79,3.12,1.42,1.18,2.21,1.94,16.27,,
27,Walter Sharpe,,UAB,,12,0,24.92,5.67,10.83,0.523,0.0,0.25,0.0,5.67,10.58,0.535,0.523,2.83,5.42,0.523,1.83,5.0,6.83,1.67,1.17,1.83,2.83,3.0,14.17,,
28,Joey Dorsey,,MEMPHIS,,38,0,25.21,2.84,4.39,0.647,0.0,0.0,0.0,2.84,4.39,0.647,0.647,1.18,3.13,0.378,3.53,6.0,9.53,0.53,1.08,1.95,1.08,2.82,6.87,,
29,Mario Chalmers,,KANSAS,,39,0,30.0,4.21,8.15,0.516,1.87,4.0,0.468,2.33,4.15,0.562,0.631,2.49,3.33,0.746,0.36,2.72,3.08,4.33,2.49,0.59,1.92,2.54,12.77,,
30,DeAndre Jordan,,TEXASAM,,35,0,20.09,3.23,5.23,0.617,0.0,0.0,0.0,3.23,5.23,0.617,0.617,1.49,3.4,0.437,1.89,4.11,6.0,0.43,0.2,1.26,1.63,1.91,7.94,,
31,Luc Mbah a Moute,,UCLA,,33,0,29.03,3.55,7.42,0.478,0.15,0.76,0.2,3.39,6.67,0.509,0.488,1.55,2.24,0.689,2.21,3.79,6.0,1.55,1.03,0.45,1.88,1.67,8.79,,
32,Kyle Weaver,,WASHST,,35,0,33.11,3.94,8.51,0.463,0.69,1.89,0.364,3.26,6.63,0.491,0.503,3.6,4.91,0.733,1.06,4.2,5.26,4.31,1.71,0.71,2.77,1.89,12.17,,
33,Sonny Weems,,ARKANSAS,,34,0,31.38,5.79,12.5,0.464,1.59,4.29,0.37,4.21,8.21,0.513,0.527,1.79,2.24,0.803,1.65,2.82,4.47,2.62,1.32,0.24,2.82,2.18,14.97,,
34,Chris Douglas-Roberts,,MEMPHIS,,40,0,28.68,6.47,11.97,0.541,1.12,2.73,0.413,5.35,9.25,0.578,0.588,4.03,5.65,0.712,1.32,2.8,4.12,1.77,1.23,0.45,2.08,1.7,18.1,,
35,Sean Singletary,,VIRGINIA,,33,0,34.0,6.15,14.42,0.426,1.76,4.79,0.367,4.39,9.64,0.456,0.487,5.73,6.73,0.851,0.79,3.06,3.85,6.12,1.82,0.03,3.88,2.67,19.79,,
36,Patrick Ewing,,GEORGETOWN,,34,0,21.71,2.18,4.12,0.529,0.38,1.35,0.283,1.79,2.76,0.649,0.575,1.41,2.15,0.658,1.44,2.76,4.21,1.82,0.97,0.68,1.59,2.44,6.15,,
37,Trent Plaisted,,BYU,,35,0,27.37,5.77,10.66,0.542,0.0,0.0,0.0,5.77,10.66,0.542,0.542,4.03,7.43,0.542,2.14,5.54,7.69,1.54,0.43,0.97,2.4,2.34,15.57,,
38,Henry Walker,,KANSASST,,31,0,27.29,5.84,12.55,0.465,1.13,3.68,0.307,4.71,8.87,0.531,0.51,3.26,4.42,0.737,2.55,3.77,6.32,1.9,0.87,0.55,2.61,3.26,16.06,,
39,Malik Hairston,,OREGON,,31,0,31.48,5.68,10.81,0.525,1.68,3.87,0.433,4.0,6.94,0.577,0.603,3.26,4.45,0.732,1.45,3.39,4.84,2.13,0.61,0.84,1.77,2.9,16.29,,
40,Richard Hendrix,,ALABAMA,,32,0,30.62,7.16,11.97,0.598,0.06,0.22,0.286,7.09,11.75,0.604,0.601,3.38,6.28,0.537,3.69,6.44,10.12,1.59,1.28,1.94,1.72,2.94,17.75,,
41,DeVon Hardin,,CALIFORNIA,,30,0,23.8,3.27,5.9,0.554,0.0,0.0,0.0,3.27,5.9,0.554,0.554,2.8,4.4,0.636,1.8,5.57,7.37,0.67,0.57,1.23,1.43,2.47,9.33,,
42,Shan Foster,,VANDY,,34,0,33.74,7.12,13.62,0.523,3.94,8.41,0.469,3.18,5.21,0.61,0.667,2.15,2.82,0.76,1.15,3.76,4.91,1.65,1.06,0.24,1.71,1.94,20.32,,
43,Darnell Jackson,,KANSAS,,40,0,24.27,4.28,6.83,0.626,0.05,0.15,0.333,4.22,6.67,0.633,0.63,2.58,3.73,0.691,2.02,4.65,6.67,1.07,0.78,0.47,1.27,2.25,11.18,,
44,Maarty Leunen,,OREGON,,32,0,34.69,4.91,8.78,0.559,1.84,3.75,0.492,3.06,5.03,0.609,0.664,3.5,4.44,0.789,2.16,7.0,9.16,2.81,0.88,0.34,1.56,2.44,15.16,,
45,Sasha Kaun,,KANSAS,,40,0,17.68,2.73,4.4,0.619,0.0,0.0,0.0,2.73,4.4,0.619,0.619,1.65,3.05,0.541,1.6,2.25,3.85,0.3,0.42,1.23,0.8,2.42,7.1,,
46,James Gist,,MARYLAND,,33,0,32.0,5.88,11.85,0.496,0.67,2.15,0.31,5.21,9.7,0.537,0.524,3.48,4.73,0.737,1.82,6.06,7.88,1.36,1.27,2.33,2.73,3.06,15.91,,
47,Joe Crawford,,KENTUCKY,,30,0,33.63,6.27,13.37,0.469,2.1,5.77,0.364,4.17,7.6,0.548,0.547,3.3,4.33,0.762,1.03,2.6,3.63,2.13,0.57,0.17,2.77,2.7,17.93,,
48,Deron Washington,,VATECH,,35,0,33.11,4.2,10.09,0.416,0.51,1.91,0.269,3.69,8.17,0.451,0.442,4.2,6.26,0.671,1.97,4.51,6.49,2.29,0.97,0.63,2.11,2.94,13.11,,
49,Blake Griffin,,OKLAHOMA,,33,0,28.39,5.58,9.82,0.568,0.0,0.06,0.0,5.58,9.76,0.571,0.568,3.52,5.97,0.589,3.27,5.85,9.12,1.85,1.0,0.85,2.3,2.48,14.67,,
50,Hasheem Thabeet,,UCONN,,33,0,31.03,3.45,5.73,0.603,0.0,0.0,0.0,3.45,5.73,0.603,0.603,3.58,5.12,0.698,2.94,4.94,7.88,0.36,0.27,4.45,1.76,2.61,10.48,,
51,James Harden,,ARIZONAST,,34,0,34.06,5.76,10.94,0.527,1.29,3.18,0.407,4.47,7.76,0.576,0.586,4.97,6.59,0.754,1.29,3.97,5.26,3.24,2.15,0.56,2.62,2.12,17.79,,
52,Jonny Flynn,,SYRACUSE,,35,0,35.51,5.46,11.89,0.459,1.6,4.6,0.348,3.86,7.29,0.529,0.526,3.14,4.06,0.775,0.63,2.06,2.69,5.29,1.51,0.17,2.71,1.46,15.66,,
53,Stephen Curry,,DAVIDSON,,36,0,33.14,8.81,18.22,0.483,4.5,10.25,0.439,4.31,7.97,0.54,0.607,3.75,4.19,0.894,0.78,3.81,4.58,2.89,2.03,0.39,2.58,2.36,25.86,,
54,Jordan Hill,,ARIZONA,,34,0,29.44,5.41,8.74,0.62,0.0,0.0,0.0,5.41,8.74,0.62,0.62,2.41,3.53,0.683,2.47,5.47,7.94,0.79,0.5,1.65,2.12,3.09,13.24,,
55,Terrence Williams,,LOUISVILLE,,36,0,35.92,4.06,9.86,0.411,1.36,4.0,0.34,2.69,5.86,0.46,0.48,1.67,2.92,0.571,1.44,5.78,7.22,4.5,1.33,0.75,2.92,1.94,11.14,,
56,Gerald Henderson,,DUKE,,34,0,26.21,4.59,9.68,0.474,0.59,1.85,0.317,4.0,7.82,0.511,0.505,2.97,4.44,0.669,1.44,3.26,4.71,1.65,1.15,0.91,2.0,2.06,12.74,,
57,Tyler Hansbrough,,UNC,,39,0,32.97,7.41,13.72,0.54,0.0,0.18,0.0,7.41,13.54,0.547,0.54,7.79,9.67,0.806,3.87,6.36,10.23,0.9,1.51,0.36,2.13,2.38,22.62,,
58,Earl Clark,,LOUISVILLE,,35,0,28.49,4.17,8.77,0.476,0.43,1.89,0.227,3.74,6.89,0.544,0.5,2.37,3.63,0.654,2.2,5.94,8.14,1.37,0.97,1.69,2.29,1.77,11.14,,
59,Austin Daye,,GONZAGA,,33,0,18.52,3.52,7.39,0.475,0.79,1.91,0.413,2.73,5.48,0.497,0.529,2.7,3.06,0.881,0.7,3.97,4.67,0.97,0.64,1.64,1.7,2.39,10.52,,
60,James Johnson,,WAKE,,30,0,29.17,5.47,11.23,0.487,0.93,3.33,0.28,4.53,7.9,0.574,0.528,2.73,3.97,0.689,3.1,5.03,8.13,1.23,1.37,1.33,2.6,3.1,14.6,,
61,Ty Lawson,,UNC,,32,0,25.31,4.38,8.5,0.515,0.94,2.59,0.361,3.44,5.91,0.582,0.57,3.0,3.59,0.835,0.47,2.25,2.72,5.16,1.59,0.03,2.19,1.75,12.69,,
62,Jeff Teague,,WAKE,,30,0,29.73,4.5,10.37,0.434,1.07,2.7,0.395,3.43,7.67,0.448,0.486,3.8,4.73,0.803,0.53,2.2,2.73,2.47,1.83,0.5,2.53,2.33,13.87,,
63,Eric Maynor,,VCU,,32,0,34.84,6.12,13.34,0.459,1.56,3.97,0.394,4.56,9.38,0.487,0.518,4.09,5.38,0.762,0.75,3.44,4.19,5.47,1.25,0.22,3.0,1.91,17.91,,
64,Darren Collison,,UCLA,,33,0,34.67,4.88,10.15,0.481,1.61,3.06,0.525,3.27,7.09,0.462,0.56,3.09,3.55,0.872,0.52,2.09,2.61,3.76,1.85,0.09,2.24,1.33,14.45,,
65,Taj Gibson,,USC,,33,0,32.06,4.18,7.21,0.58,0.0,0.0,0.0,4.18,7.21,0.58,0.58,2.39,4.03,0.594,2.42,5.42,7.85,1.3,0.7,2.55,2.45,3.48,10.76,,
66,DeMarre Carroll,,MISSOURI,,32,0,25.28,5.06,9.44,0.536,0.09,0.53,0.176,4.97,8.91,0.558,0.541,2.81,4.59,0.612,2.84,3.81,6.66,1.31,1.12,0.66,1.5,2.66,13.03,,
67,Wayne Ellington,,UNC,,39,0,31.13,6.08,13.0,0.467,2.0,5.0,0.4,4.08,8.0,0.51,0.544,2.44,2.95,0.826,1.05,3.41,4.46,2.0,1.13,0.18,1.69,1.59,16.59,,
68,Toney Douglas,,FLORIDAST,,34,0,35.44,5.24,12.18,0.43,1.82,5.12,0.356,3.41,7.06,0.483,0.505,3.12,3.85,0.809,0.74,2.44,3.18,2.88,2.65,0.32,2.79,2.65,15.41,,
69,Jeff Ayres,,ARIZONAST,,34,0,28.44,4.5,7.59,0.593,0.0,0.03,0.0,4.5,7.56,0.595,0.593,3.38,4.26,0.793,2.18,4.24,6.41,0.85,0.44,1.65,1.97,3.06,12.38,,
70,Jermaine Taylor,,CFLORIDA,,31,0,33.45,7.45,16.16,0.461,2.55,6.94,0.367,4.9,9.23,0.531,0.54,3.39,4.26,0.795,1.71,3.03,4.74,1.68,1.13,0.29,2.52,2.13,20.84,,
71,Dante Cunningham,,VILLANOVA,,35,0,30.0,4.06,7.46,0.544,0.0,0.0,0.0,4.06,7.46,0.544,0.544,2.29,3.31,0.69,2.86,3.6,6.46,1.06,1.31,0.89,2.29,3.06,10.4,,
72,DaJuan Summers,,GEORGETOWN,,33,0,27.24,3.73,8.7,0.429,1.55,4.52,0.342,2.18,4.18,0.522,0.517,2.12,3.0,0.707,1.0,4.39,5.39,1.52,1.03,0.58,2.03,2.42,11.12,,
73,Sam Young,,PITT,,37,0,32.08,6.86,13.65,0.503,1.19,3.11,0.383,5.68,10.54,0.538,0.547,3.14,4.54,0.69,2.24,4.03,6.27,1.22,1.11,1.14,2.35,1.97,18.05,,
74,DeJuan Blair,,PITT,,37,0,26.03,4.54,8.46,0.537,0.0,0.0,0.0,4.54,8.46,0.537,0.537,2.51,4.03,0.624,3.89,5.22,9.11,0.95,1.68,1.11,1.92,2.95,11.59,,
75,Jon Brockman,,WASHINGTON,,32,0,31.53,7.41,13.81,0.536,0.0,0.0,0.0,7.41,13.81,0.536,0.536,2.94,5.66,0.519,4.41,7.16,11.56,1.09,0.66,0.25,2.38,2.94,17.75,,
76,Derrick Brown,,XAVIER,,37,0,28.05,4.0,6.57,0.609,0.3,0.86,0.344,3.7,5.7,0.649,0.632,2.59,3.68,0.706,2.0,4.54,6.54,1.7,0.89,0.81,1.89,2.49,10.89,,
77,Jodie Meeks,,KENTUCKY,,11,0,23.18,2.45,8.0,0.307,1.45,4.55,0.32,1.0,3.45,0.289,0.398,2.45,3.09,0.794,0.73,1.91,2.64,1.45,0.55,0.09,1.09,1.73,8.82,,
78,Patrick Beverley,,ARKANSAS,,35,0,33.8,3.89,9.43,0.412,1.86,4.91,0.378,2.03,4.51,0.449,0.511,2.43,3.77,0.644,1.2,5.4,6.6,2.4,1.26,0.46,1.97,2.43,12.06,,
79,Marcus Thornton,,LSU,,31,0,33.65,6.84,15.68,0.436,2.9,7.71,0.377,3.94,7.97,0.494,0.529,3.03,3.71,0.817,2.03,3.58,5.61,1.35,1.39,0.32,2.19,2.0,19.61,,
80,Chase Budinger,,ARIZONA,,34,0,35.29,6.0,13.44,0.446,2.15,5.65,0.38,3.85,7.79,0.494,0.526,3.0,4.18,0.718,1.0,4.41,5.41,2.91,1.12,0.18,2.35,1.94,17.15,,
81,Nick Calathes,,FLORIDA,,36,0,32.61,4.86,11.42,0.426,1.61,4.39,0.367,3.25,7.03,0.462,0.496,4.0,5.53,0.724,1.14,4.06,5.19,6.14,1.61,0.08,2.89,2.11,15.33,,
82,Danny Green,,UNC,,39,0,22.28,4.13,8.79,0.469,1.44,3.85,0.373,2.69,4.95,0.544,0.551,1.77,2.03,0.873,1.72,3.23,4.95,1.97,1.23,1.18,1.9,2.33,11.46,,
83,Taylor Griffin,,OKLAHOMA,,35,0,21.94,2.11,4.94,0.428,0.17,0.63,0.273,1.94,4.31,0.45,0.445,2.09,2.71,0.768,1.6,3.29,4.89,0.86,0.83,0.71,1.2,2.4,6.49,,
84,Goran Suton,,MICHIGANST,,36,0,26.64,3.78,6.86,0.551,0.06,0.33,0.167,3.72,6.53,0.57,0.555,1.44,1.86,0.776,2.81,5.39,8.19,1.83,1.06,0.92,1.67,2.78,9.06,,
85,Jack McClinton,,MIAMIFL,,32,0,31.47,5.59,13.06,0.428,2.94,6.88,0.427,2.66,6.19,0.429,0.541,3.56,3.88,0.919,0.34,2.06,2.41,2.56,0.75,0.03,2.47,1.81,17.69,,
86,A.J. Price,,UCONN,,33,0,32.12,4.85,11.09,0.437,1.58,4.27,0.369,3.27,6.82,0.48,0.508,3.21,4.3,0.746,0.76,2.79,3.55,5.82,1.3,0.09,2.36,1.61,14.48,,
87,Robert Vaden,,UAB,,33,0,35.45,6.67,16.33,0.408,4.3,10.76,0.4,2.36,5.58,0.424,0.54,3.42,3.97,0.863,0.42,3.09,3.52,2.58,0.97,0.21,2.94,1.97,21.06,,
88,Patty Mills,,STMARYSCA,,32,0,32.09,5.03,11.72,0.429,1.91,5.91,0.323,3.12,5.81,0.538,0.511,2.78,3.66,0.761,0.44,1.66,2.09,3.47,1.78,0.09,2.84,1.56,14.75,,
89,Ahmad Nivins,,STJOSEPHS,,33,0,33.7,5.0,7.73,0.647,0.0,0.0,0.0,5.0,7.73,0.647,0.647,4.42,5.97,0.741,2.21,3.64,5.85,0.48,0.67,1.18,2.3,2.82,14.42,,
90,Lester Hudson,,TNMARTIN,,33,0,36.94,8.82,19.0,0.464,3.76,9.7,0.388,5.06,9.3,0.544,0.563,4.27,5.12,0.834,2.18,5.67,7.85,4.48,2.85,0.67,3.82,2.64,25.67,,
91,Chinemelu Elonu,,TEXASAM,,34,0,9.32,1.03,1.94,0.53,0.0,0.0,0.0,1.03,1.94,0.53,0.53,0.62,1.21,0.512,1.0,2.03,3.03,0.18,0.09,0.47,0.85,1.24,2.68,,
92,Robert Dozier,,MEMPHIS,,37,0,26.0,3.38,7.68,0.44,0.27,0.89,0.303,3.11,6.78,0.458,0.458,2.14,3.16,0.675,2.62,4.14,6.76,1.05,1.11,1.84,1.54,2.68,9.16,,
93,Evan Turner,,OHIOST,,37,0,27.14,2.95,6.27,0.47,0.62,1.86,0.333,2.32,4.41,0.528,0.519,1.95,2.78,0.699,0.89,3.54,4.43,2.65,1.27,0.51,2.68,2.43,8.46,,
94,Wesley Johnson,,IOWAST,,27,0,27.04,4.22,10.67,0.396,1.74,5.22,0.333,2.48,5.44,0.456,0.477,2.22,2.85,0.779,1.33,2.63,3.96,1.44,0.89,0.41,2.11,2.22,12.41,,
95,Ekpe Udoh,,MICHIGAN,,32,0,26.0,2.38,5.44,0.437,0.19,0.5,0.375,2.19,4.94,0.443,0.454,1.03,1.75,0.589,2.19,2.81,5.0,0.91,0.84,2.88,1.12,2.41,5.97,,
96,Cole Aldrich,,KANSAS,,40,0,8.25,1.07,2.08,0.518,0.0,0.0,0.0,1.07,2.08,0.518,0.518,0.65,0.95,0.684,0.85,2.12,2.98,0.12,0.28,0.85,0.53,1.2,2.8,,
97,Patrick Patterson,,KENTUCKY,,25,0,35.72,6.48,11.28,0.574,0.0,0.12,0.0,6.48,11.16,0.581,0.574,3.48,4.76,0.731,2.84,4.84,7.68,1.72,0.84,1.24,2.08,2.76,16.44,,
98,Larry Sanders,,VCU,,32,0,16.59,1.97,3.91,0.504,0.0,0.0,0.0,1.97,3.91,0.504,0.504,0.97,2.12,0.456,1.56,3.59,5.16,0.12,0.34,2.97,0.78,2.81,4.91,,
99,James Anderson,,OKSTATE,,33,0,30.94,4.48,10.3,0.435,2.03,5.36,0.379,2.45,4.94,0.497,0.534,2.27,3.18,0.714,1.7,2.03,3.73,1.06,0.79,0.48,1.97,1.24,13.27,,
100,Craig Brackins,,IOWAST,,32,0,27.72,4.28,9.88,0.434,0.66,2.34,0.28,3.62,7.53,0.481,0.467,2.22,3.03,0.732,1.28,3.72,5.0,1.28,0.31,0.97,1.69,1.78,11.44,,
101,Trevor Booker,,CLEMSON,,34,0,26.65,4.44,8.0,0.555,0.15,0.44,0.333,4.29,7.56,0.568,0.564,1.97,3.44,0.573,2.71,4.62,7.32,1.5,0.65,1.85,2.0,2.65,11.0,,
102,Damion James,,TEXAS,,38,0,31.18,5.08,11.03,0.461,1.0,2.42,0.413,4.08,8.61,0.474,0.506,2.03,3.55,0.57,3.13,7.21,10.34,1.34,0.68,1.34,1.55,2.55,13.18,,
103,Dominique Jones,,SFLORIDA,,31,0,35.0,5.71,12.42,0.46,1.74,4.94,0.353,3.97,7.48,0.53,0.53,3.97,5.23,0.759,1.42,3.19,4.61,2.77,1.52,0.26,2.26,2.35,17.13,,
104,Quincy Pondexter,,WASHINGTON,,33,0,24.42,3.58,7.91,0.452,0.45,1.58,0.288,3.12,6.33,0.493,0.481,2.3,3.36,0.685,2.15,2.61,4.76,1.91,0.45,0.15,1.79,2.27,9.91,,
105,Jordan Crawford,,INDIANA,,30,0,25.27,3.57,8.1,0.44,1.0,2.73,0.366,2.57,5.37,0.478,0.502,1.57,2.1,0.746,1.13,2.23,3.37,2.3,0.93,0.2,1.93,1.63,9.7,,
106,Greivis Vásquez,,MARYLAND,,34,0,37.0,5.85,13.56,0.432,1.88,6.09,0.309,3.97,7.47,0.531,0.501,3.38,4.32,0.782,0.91,4.76,5.68,6.79,1.38,0.26,4.38,2.29,16.97,,
107,Lazar Hayward,,MARQUETTE,,35,0,25.4,4.51,9.51,0.474,1.17,2.6,0.451,3.34,6.91,0.483,0.536,2.63,3.4,0.773,1.89,4.63,6.51,0.6,1.11,0.37,1.8,2.69,12.83,,
108,Dexter Pittman,,TEXAS,,36,0,6.83,1.06,1.89,0.559,0.0,0.0,0.0,1.06,1.89,0.559,0.559,0.64,1.14,0.561,1.31,1.11,2.42,0.17,0.08,0.5,0.61,1.08,2.75,,
109,Armon Johnson,,NEVADA,,33,0,31.21,4.06,8.42,0.482,0.85,2.45,0.346,3.21,5.97,0.538,0.532,2.52,3.24,0.776,0.76,3.27,4.03,3.36,0.76,0.21,2.36,2.06,11.48,,
110,Landry Fields,,STANFORD,,33,0,12.58,1.39,3.85,0.362,0.67,1.88,0.355,0.73,1.97,0.369,0.449,0.61,0.97,0.625,0.52,1.52,2.03,1.0,0.33,0.21,0.82,1.15,4.06,,
111,Jarvis Varnado,,MISSST,,34,0,28.47,3.21,5.0,0.641,0.03,0.06,0.5,3.18,4.94,0.643,0.644,1.47,2.94,0.5,2.21,5.56,7.76,0.53,0.53,4.62,1.21,2.91,7.91,,
112,Da'Sean Butler,,WVIRGINIA,,37,0,30.62,5.03,10.16,0.495,0.92,2.51,0.366,4.11,7.65,0.537,0.54,1.97,3.08,0.64,2.32,3.84,6.16,1.73,0.7,0.19,1.54,2.73,12.95,,
113,Jerome Jordan,,TULSA,,39,0,26.18,3.95,7.0,0.564,0.0,0.0,0.0,3.95,7.0,0.564,0.564,2.62,3.79,0.689,2.79,5.13,7.92,0.79,0.38,3.67,2.21,2.82,10.51,,
114,Gani Lawal,,GATECH,,32,0,17.31,2.81,4.94,0.57,0.0,0.03,0.0,2.81,4.91,0.573,0.57,1.53,3.09,0.495,1.62,1.91,3.53,0.28,0.38,1.0,1.69,2.62,7.16,,
115,Solomon Alabi,,FLORIDAST,,10,0,9.3,1.5,3.1,0.484,0.0,0.0,0.0,1.5,3.1,0.484,0.484,0.5,0.9,0.556,0.8,1.2,2.0,0.0,0.1,1.1,1.1,1.8,3.5,,
116,Luke Harangody,,NOTREDAME,,33,0,29.03,7.85,15.7,0.5,0.09,0.27,0.333,7.76,15.42,0.503,0.503,4.58,6.0,0.763,3.52,7.12,10.64,1.67,0.79,0.88,2.3,2.58,20.36,,
117,Jeremy Evans,,WKENTUCKY,,34,0,21.06,2.35,3.76,0.625,0.24,0.56,0.421,2.12,3.21,0.661,0.656,1.0,1.56,0.642,1.76,3.41,5.18,0.59,0.47,1.5,1.09,2.29,5.94,,
