Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,Player-additional
46,Sammy Mejia,,DEPAUL,,34,0,33.53,5.53,11.5,0.481,1.24,3.5,0.353,4.29,8.0,0.537,0.535,1.82,3.03,0.602,2.18,3.76,5.94,2.62,1.03,0.12,1.91,2.12,14.12,,
47,D.J. Strawberry,,MARYLAND,,34,0,31.85,5.41,11.35,0.477,1.03,3.0,0.343,4.38,8.35,0.525,0.522,3.0,4.38,0.685,1.32,3.12,4.44,3.5,2.03,0.41,2.18,2.56,14.85,,
48,Russell Westbrook,,UCLA,,36,0,9.03,1.33,2.92,0.457,0.25,0.61,0.409,1.08,2.31,0.47,0.5,0.47,0.86,0.548,0.22,0.56,0.78,0.67,0.39,0.03,0.69,0.97,3.39,,
49,Joe Alexander,,WVIRGINIA,,36,0,24.97,4.0,9.42,0.425,1.11,3.64,0.305,2.89,5.78,0.5,0.484,1.17,1.83,0.636,1.44,2.86,4.31,1.94,0.61,1.06,1.78,2.11,10.28,,
50,D.J. Augustin,,TEXAS,,35,0,35.57,4.4,9.8,0.449,1.29,2.91,0.441,3.11,6.89,0.452,0.515,4.29,5.11,0.838,0.6,2.23,2.83,6.66,1.51,0.09,3.29,2.31,14.37,,
51,Brook Lopez,,STANFORD,,26,0,25.15,5.38,10.85,0.496,0.12,0.58,0.2,5.27,10.27,0.513,0.502,1.73,2.5,0.692,1.73,4.27,6.0,0.77,0.42,1.73,2.08,2.73,12.62,,
52,Jason Thompson,,RIDER,,31,0,34.1,7.13,13.71,0.52,0.19,0.71,0.273,6.94,13.0,0.533,0.527,5.68,7.84,0.724,2.97,7.1,10.06,2.1,0.74,2.16,3.0,3.29,20.13,,
53,Brandon Rush,,KANSAS,,38,0,32.47,4.89,11.05,0.443,1.97,4.58,0.431,2.92,6.47,0.451,0.532,2.08,3.05,0.681,1.53,4.05,5.58,2.0,0.39,0.89,2.05,1.58,13.84,,
54,Robin Lopez,,STANFORD,,31,0,23.97,3.1,6.45,0.48,0.0,0.03,0.0,3.1,6.42,0.482,0.48,1.35,2.48,0.545,2.52,3.03,5.55,0.94,0.16,2.35,1.48,2.32,7.55,,
55,Marreese Speights,,FLORIDA,,33,0,5.73,1.73,2.58,0.671,0.0,0.0,0.0,1.73,2.58,0.671,0.671,0.61,0.91,0.667,1.15,1.45,2.61,0.06,0.24,0.45,0.52,1.15,4.06,,
56,Roy Hibbert,,GEORGETOWN,,37,0,26.35,5.03,7.49,0.671,0.0,0.0,0.0,5.03,7.49,0.671,0.671,2.84,4.14,0.686,2.7,4.16,6.86,1.05,0.49,2.43,1.24,2.78,12.89,,
57,JaVale McGee,,NEVADA,,33,0,10.0,1.36,2.27,0.6,0.06,0.09,0.667,1.3,2.18,0.597,0.613,0.48,1.03,0.471,0.94,1.24,2.18,0.09,0.18,0.91,0.76,1.61,3.27,,
58,Ryan Anderson,,CALIFORNIA,,33,0,33.21,5.73,12.03,0.476,1.76,4.61,0.382,3.97,7.42,0.535,0.549,3.12,3.91,0.798,2.39,5.76,8.15,0.48,0.67,0.55,1.42,2.76,16.33,,
59,Courtney Lee,,WKENTUCKY,,30,0,30.6,6.23,13.2,0.472,1.9,4.73,0.401,4.33,8.47,0.512,0.544,2.97,3.53,0.84,1.5,3.13,4.63,1.9,1.5,0.77,2.77,2.6,17.33,,
60,George Hill,,IUPUI,,5,0,28.4,5.4,10.6,0.509,0.8,2.6,0.308,4.6,8.0,0.575,0.547,3.0,4.6,0.652,2.2,3.2,5.4,2.0,1.6,0.0,4.0,3.2,14.6,,
61,Darrell Arthur,,KANSAS,,38,0,18.97,4.08,7.58,0.538,0.0,0.13,0.0,4.08,7.45,0.548,0.538,1.68,2.61,0.646,2.05,2.61,4.66,0.45,0.87,1.47,1.37,2.71,9.84,,
62,D.J. White,,INDIANA,,32,0,31.78,5.31,10.38,0.512,0.0,0.0,0.0,5.31,10.38,0.512,0.512,3.12,4.56,0.685,2.41,4.91,7.31,1.25,0.88,2.28,1.94,2.62,13.75,,
63,J.R. Giddens,,NMEXICO,,26,0,30.19,6.0,13.62,0.441,1.58,5.23,0.301,4.42,8.38,0.528,0.499,2.27,3.85,0.59,1.19,5.31,6.5,2.31,0.85,0.5,2.65,1.58,15.85,,
64,Joey Dorsey,,MEMPHIS,,37,0,25.24,3.27,5.32,0.614,0.0,0.0,0.0,3.27,5.32,0.614,0.614,1.92,4.11,0.467,4.38,5.0,9.38,0.35,1.43,2.19,1.7,2.86,8.46,,
65,Mario Chalmers,,KANSAS,,38,0,29.16,4.18,8.53,0.491,1.55,3.84,0.404,2.63,4.68,0.562,0.582,2.29,2.97,0.77,0.29,2.74,3.03,3.26,2.55,0.42,2.39,2.5,12.21,,
66,Luc Mbah a Moute,,UCLA,,35,0,29.89,3.31,6.74,0.492,0.29,0.86,0.333,3.03,5.89,0.515,0.513,1.29,2.26,0.57,2.49,4.91,7.4,1.86,1.69,0.83,1.86,2.31,8.2,,
67,Kyle Weaver,,WASHST,,34,0,33.88,3.91,8.03,0.487,0.26,1.12,0.237,3.65,6.91,0.528,0.504,3.15,4.09,0.77,1.65,3.97,5.62,4.62,2.18,1.18,2.74,2.15,11.24,,
68,Sonny Weems,,ARKANSAS,,35,0,31.03,4.6,9.49,0.485,1.11,3.09,0.361,3.49,6.4,0.545,0.544,1.46,2.0,0.729,1.57,3.2,4.77,2.09,1.29,0.43,2.49,1.74,11.77,,
69,Chris Douglas-Roberts,,MEMPHIS,,35,0,26.57,5.54,10.2,0.543,0.54,1.66,0.328,5.0,8.54,0.585,0.57,3.74,5.11,0.732,1.06,2.37,3.43,1.74,1.11,0.46,1.89,2.17,15.37,,
70,Nathan Jawai,,MIDLANDCC,,13,0,23.92,4.31,8.08,0.533,0.0,0.08,0.0,4.31,8.0,0.538,0.533,2.77,4.23,0.655,0.0,5.85,5.85,0.92,0.0,0.0,0.0,0.0,11.38,,
71,Sean Singletary,,VIRGINIA,,32,0,33.25,5.31,13.28,0.4,2.47,6.34,0.389,2.84,6.94,0.41,0.493,5.94,6.81,0.872,1.12,3.47,4.59,4.72,1.19,0.03,3.12,2.53,19.03,,
72,Patrick Ewing,,GEORGETOWN,,36,0,14.47,1.5,2.81,0.535,0.44,1.0,0.444,1.06,1.81,0.585,0.614,0.64,1.19,0.535,0.81,1.28,2.08,1.08,0.39,0.47,0.94,1.89,4.08,,
73,Trent Plaisted,,BYU,,34,0,28.74,4.91,9.0,0.546,0.0,0.0,0.0,4.91,9.0,0.546,0.546,2.82,5.74,0.492,2.47,3.71,6.18,1.18,0.44,1.35,1.65,3.26,12.65,,
74,Henry Walker,,KANSASST,,6,0,23.17,4.33,10.83,0.4,0.0,1.5,0.0,4.33,9.33,0.464,0.4,2.67,4.0,0.667,1.33,3.17,4.5,0.83,0.67,0.0,1.83,2.83,11.33,,
75,Malik Hairston,,OREGON,,27,0,29.37,4.3,8.22,0.523,0.85,2.0,0.426,3.44,6.22,0.554,0.574,1.85,3.04,0.61,2.52,3.48,6.0,2.11,0.67,0.59,1.81,2.48,11.3,,
76,Richard Hendrix,,ALABAMA,,32,0,27.59,5.81,9.66,0.602,0.03,0.16,0.2,5.78,9.5,0.609,0.604,2.97,4.72,0.629,3.31,5.41,8.72,1.88,0.53,1.28,2.16,3.0,14.62,,
77,DeVon Hardin,,CALIFORNIA,,11,0,26.18,3.91,7.91,0.494,0.0,0.0,0.0,3.91,7.91,0.494,0.494,2.91,3.64,0.8,1.91,6.45,8.36,0.45,0.45,1.91,2.27,3.27,10.73,,
78,Shan Foster,,VANDY,,34,0,32.38,5.62,12.5,0.449,2.18,6.29,0.346,3.44,6.21,0.555,0.536,2.21,2.62,0.843,1.38,3.26,4.65,2.29,1.18,0.41,1.85,1.68,15.62,,
79,Darnell Jackson,,KANSAS,,38,0,15.34,1.87,3.39,0.55,0.0,0.0,0.0,1.87,3.39,0.55,0.55,1.76,2.68,0.657,2.0,3.08,5.08,0.34,0.42,0.55,1.03,1.74,5.5,,
80,Maarty Leunen,,OREGON,,37,0,32.19,3.62,7.7,0.47,1.11,2.68,0.414,2.51,5.03,0.5,0.542,2.49,3.16,0.786,2.32,5.89,8.22,2.08,1.38,0.62,1.57,2.35,10.84,,
81,Mike Taylor,,IOWAST,,31,0,32.87,5.32,14.16,0.376,2.48,6.9,0.36,2.84,7.26,0.391,0.464,2.84,4.16,0.682,0.71,3.35,4.06,4.52,1.13,0.1,5.42,2.87,15.97,,
82,Sasha Kaun,,KANSAS,,35,0,17.4,2.51,4.74,0.53,0.0,0.0,0.0,2.51,4.74,0.53,0.53,0.89,1.77,0.5,1.57,2.23,3.8,0.49,0.34,1.37,0.86,2.43,5.91,,
83,James Gist,,MARYLAND,,34,0,27.79,4.97,9.29,0.535,0.26,0.62,0.429,4.71,8.68,0.542,0.549,2.44,3.44,0.709,2.24,5.0,7.24,1.32,0.85,2.12,1.82,2.5,12.65,,
84,Joe Crawford,,KENTUCKY,,34,0,32.26,5.24,11.79,0.444,1.85,5.29,0.35,3.38,6.5,0.52,0.522,1.71,2.68,0.637,1.47,2.56,4.03,2.44,0.79,0.29,1.88,1.91,14.03,,
85,Deron Washington,,VATECH,,34,0,28.0,4.44,8.82,0.503,0.59,1.91,0.308,3.85,6.91,0.557,0.537,2.5,4.32,0.578,1.88,3.44,5.32,1.5,1.21,1.03,1.59,3.12,11.97,,
86,Hasheem Thabeet,,UCONN,,31,0,24.58,2.16,3.9,0.554,0.0,0.0,0.0,2.16,3.9,0.554,0.554,1.9,3.71,0.513,2.39,4.03,6.42,0.39,0.19,3.81,1.58,2.65,6.23,,
87,Stephen Curry,,DAVIDSON,,34,0,30.85,7.12,15.38,0.463,3.59,8.79,0.408,3.53,6.59,0.536,0.579,3.65,4.26,0.855,0.94,3.68,4.62,2.79,1.82,0.18,2.79,2.56,21.47,,
88,Jordan Hill,,ARIZONA,,29,0,14.1,2.0,3.07,0.652,0.0,0.0,0.0,2.0,3.07,0.652,0.652,0.72,1.62,0.447,1.59,2.48,4.07,0.1,0.21,0.9,0.72,1.76,4.72,,
89,Terrence Williams,,LOUISVILLE,,34,0,33.03,4.65,12.68,0.367,1.44,5.53,0.261,3.21,7.15,0.449,0.423,1.71,2.82,0.604,2.09,4.91,7.0,3.79,1.26,0.68,2.38,2.12,12.44,,
90,Gerald Henderson,,DUKE,,32,0,19.31,2.72,6.03,0.451,0.25,0.78,0.32,2.47,5.25,0.47,0.472,1.16,1.84,0.627,0.91,1.97,2.88,1.09,0.5,0.31,1.34,1.44,6.84,,
91,Tyler Hansbrough,,UNC,,38,0,29.89,6.0,11.42,0.525,0.03,0.11,0.25,5.97,11.32,0.528,0.526,6.37,8.29,0.768,3.08,4.84,7.92,1.18,1.08,0.45,1.95,2.37,18.39,,
92,Earl Clark,,LOUISVILLE,,32,0,16.03,2.22,4.62,0.48,0.31,0.84,0.37,1.91,3.78,0.504,0.514,1.16,1.94,0.597,1.38,2.41,3.78,0.38,0.66,0.44,0.75,1.22,5.91,,
93,Ty Lawson,,UNC,,38,0,25.71,3.71,7.42,0.5,0.82,2.29,0.356,2.89,5.13,0.564,0.555,1.97,2.87,0.688,0.71,2.24,2.95,5.61,1.53,0.11,2.18,2.37,10.21,,
94,Eric Maynor,,VCU,,35,0,34.69,4.6,10.86,0.424,0.66,1.69,0.39,3.94,9.17,0.43,0.454,4.0,5.14,0.778,0.63,3.6,4.23,6.4,1.37,0.2,2.09,2.14,13.86,,
95,Darren Collison,,UCLA,,35,0,33.0,4.26,8.91,0.478,1.46,3.26,0.447,2.8,5.66,0.495,0.559,2.69,3.31,0.81,0.31,1.94,2.26,5.69,2.23,0.09,2.91,1.51,12.66,,
96,Taj Gibson,,USC,,37,0,32.38,4.7,8.43,0.558,0.0,0.0,0.0,4.7,8.43,0.558,0.558,2.81,4.51,0.623,2.73,5.95,8.68,1.49,0.54,1.86,2.89,2.97,12.22,,
97,Wayne Ellington,,UNC,,38,0,23.92,4.32,9.97,0.433,1.74,4.68,0.371,2.58,5.29,0.488,0.52,1.34,1.61,0.836,0.74,2.13,2.87,2.08,0.76,0.03,1.24,1.29,11.71,,
98,Toney Douglas,,FLORIDAST,,30,0,28.83,4.77,10.03,0.475,1.03,2.6,0.397,3.73,7.43,0.502,0.527,2.1,2.67,0.787,0.77,1.97,2.73,2.9,1.17,0.27,2.43,1.77,12.67,,
99,Jeff Ayres,,ARIZONAST,,30,0,33.57,4.83,8.77,0.551,0.0,0.17,0.0,4.83,8.6,0.562,0.551,2.43,3.33,0.73,3.93,5.13,9.07,0.87,0.6,0.73,2.33,3.47,12.1,,
100,Jermaine Taylor,,CFLORIDA,,31,0,25.23,4.48,9.45,0.474,2.03,4.9,0.414,2.45,4.55,0.539,0.582,1.74,2.45,0.711,1.48,1.74,3.23,1.55,0.9,0.32,2.19,1.77,12.74,,
101,Dante Cunningham,,VILLANOVA,,33,0,27.33,3.0,5.85,0.513,0.03,0.03,1.0,2.97,5.82,0.51,0.516,2.67,3.42,0.779,2.61,2.76,5.36,0.73,1.27,0.61,1.7,2.91,8.7,,
102,DaJuan Summers,,GEORGETOWN,,37,0,26.35,2.92,7.08,0.412,1.14,3.43,0.331,1.78,3.65,0.489,0.492,2.19,2.86,0.764,1.57,2.16,3.73,1.08,0.81,0.65,2.08,2.14,9.16,,
103,Sam Young,,PITT,,37,0,17.22,2.78,6.08,0.458,0.35,1.14,0.31,2.43,4.95,0.492,0.487,1.24,2.08,0.597,1.27,1.73,3.0,0.68,0.57,0.46,1.14,1.62,7.16,,
104,Jon Brockman,,WASHINGTON,,32,0,28.78,5.47,9.94,0.55,0.0,0.0,0.0,5.47,9.94,0.55,0.55,3.22,4.88,0.66,3.66,5.94,9.59,1.09,0.75,0.12,2.62,2.81,14.16,,
105,Derrick Brown,,XAVIER,,34,0,16.94,2.26,3.21,0.706,0.12,0.24,0.5,2.15,2.97,0.723,0.725,1.65,2.35,0.7,1.38,2.76,4.15,0.79,0.5,0.62,1.15,2.53,6.29,,
106,Jodie Meeks,,KENTUCKY,,34,0,22.09,2.79,6.68,0.419,1.29,3.56,0.364,1.5,3.12,0.481,0.515,1.79,2.0,0.897,0.85,1.97,2.82,1.5,0.94,0.06,1.18,1.29,8.68,,
107,Patrick Beverley,,ARKANSAS,,35,0,34.37,4.29,10.03,0.427,2.09,5.4,0.386,2.2,4.63,0.475,0.531,3.2,3.94,0.812,1.11,3.34,4.46,3.14,1.74,0.4,2.0,2.2,13.86,,
108,Chase Budinger,,ARIZONA,,31,0,33.03,5.68,11.71,0.485,1.61,4.39,0.368,4.06,7.32,0.555,0.554,2.65,3.13,0.845,1.81,3.97,5.77,2.0,1.19,0.42,1.58,1.71,15.61,,
109,Danny Green,,UNC,,37,0,13.65,1.76,4.27,0.411,0.65,2.19,0.296,1.11,2.08,0.532,0.487,1.05,1.24,0.848,0.84,1.95,2.78,1.14,0.65,0.68,0.84,1.41,5.22,,
110,Taylor Griffin,,OKLAHOMA,,31,0,23.35,2.26,5.65,0.4,0.06,0.68,0.095,2.19,4.97,0.442,0.406,1.74,2.61,0.667,1.84,3.35,5.19,1.35,0.77,0.94,1.84,3.0,6.32,,
111,Goran Suton,,MICHIGANST,,35,0,26.91,3.91,7.69,0.509,0.0,0.14,0.0,3.91,7.54,0.519,0.509,1.51,2.34,0.646,2.26,4.46,6.71,2.43,0.66,0.74,2.57,2.69,9.34,,
112,Jack McClinton,,MIAMIFL,,31,0,31.48,5.26,13.0,0.404,2.94,6.68,0.44,2.32,6.32,0.367,0.517,3.29,3.68,0.895,0.45,2.03,2.48,2.13,0.71,0.03,2.39,2.26,16.74,,
113,A.J. Price,,UCONN,,31,0,23.94,3.19,8.26,0.387,0.77,2.84,0.273,2.42,5.42,0.446,0.434,2.23,3.23,0.69,1.1,1.9,3.0,3.65,1.19,0.06,2.03,1.26,9.39,,
114,Ahmad Nivins,,STJOSEPHS,,31,0,34.94,5.68,9.0,0.631,0.0,0.03,0.0,5.68,8.97,0.633,0.631,5.29,7.81,0.678,3.39,4.19,7.58,0.35,1.03,1.03,2.48,2.87,16.65,,
115,Chinemelu Elonu,,TEXASAM,,22,0,5.09,0.68,1.05,0.652,0.0,0.0,0.0,0.68,1.05,0.652,0.652,0.32,0.82,0.389,0.77,1.05,1.82,0.18,0.14,0.41,0.41,0.91,1.68,,
116,Robert Dozier,,MEMPHIS,,37,0,25.54,3.51,7.46,0.471,0.32,1.11,0.293,3.19,6.35,0.502,0.493,2.3,3.62,0.634,2.65,3.59,6.24,1.05,0.95,1.54,1.89,2.89,9.65,,
117,Wesley Johnson,,IOWAST,,31,0,31.71,4.55,10.23,0.445,1.03,3.52,0.294,3.52,6.71,0.524,0.495,2.16,2.87,0.753,3.16,4.71,7.87,1.06,0.77,1.06,2.0,2.52,12.29,,
