Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,Player-additional
14,Romeo Langford,,INDIANA,,32,0,34.06,5.53,12.34,0.448,1.06,3.91,0.272,4.47,8.44,0.53,0.491,4.38,6.06,0.722,1.41,3.97,5.38,2.34,0.78,0.81,2.12,1.88,16.5,,
15,Chuma Okeke,,AUBURN,,38,0,29.08,4.42,8.92,0.496,1.45,3.74,0.387,2.97,5.18,0.574,0.577,1.71,2.37,0.722,2.79,4.05,6.84,1.92,1.82,1.21,1.74,1.87,12.0,,
16,Nickeil Alexander-Walker,,VATECH,,34,0,34.32,5.59,11.79,0.474,1.71,4.56,0.374,3.88,7.24,0.537,0.546,3.29,4.24,0.778,0.47,3.62,4.09,3.97,1.88,0.53,2.85,2.29,16.18,,
17,Matisse Thybulle,,WASHINGTON,,36,0,31.06,3.11,7.5,0.415,1.28,4.19,0.305,1.83,3.31,0.555,0.5,1.58,1.86,0.851,0.75,2.33,3.08,2.14,3.5,2.28,1.83,2.78,9.08,,
18,Brandon Clarke,,GONZAGA,,37,0,28.11,6.95,10.11,0.687,0.11,0.41,0.267,6.84,9.7,0.705,0.693,2.95,4.24,0.694,3.08,5.49,8.57,1.89,1.16,3.16,1.54,2.14,16.95,,
19,Grant Williams,,TENNESSEE,,37,0,31.92,6.32,11.22,0.564,0.41,1.24,0.326,5.92,9.97,0.593,0.582,5.76,7.03,0.819,2.22,5.3,7.51,3.16,1.14,1.49,2.24,2.97,18.81,,
20,Ty Jerome,,VIRGINIA,,37,0,33.95,4.81,11.05,0.435,2.14,5.35,0.399,2.68,5.7,0.469,0.532,1.81,2.46,0.736,0.46,3.78,4.24,5.46,1.54,0.03,1.65,1.73,13.57,,
21,Nassir Little,,UNC,,36,0,18.22,3.64,7.61,0.478,0.39,1.44,0.269,3.25,6.17,0.527,0.504,2.14,2.78,0.77,1.58,3.03,4.61,0.67,0.53,0.53,1.33,1.64,9.81,,
22,Dylan Windler,,BELMONT,,33,0,33.24,7.36,13.64,0.54,3.03,7.06,0.429,4.33,6.58,0.659,0.651,3.52,4.15,0.847,1.94,8.88,10.82,2.55,1.42,0.58,2.09,2.09,21.27,,
23,Mfiondu Kabengele,,FLORIDAST,,37,0,21.57,4.43,8.84,0.502,0.65,1.76,0.369,3.78,7.08,0.534,0.538,3.7,4.86,0.761,2.14,3.81,5.95,0.3,0.57,1.51,1.3,2.59,13.22,,
24,Jordan Poole,,MICHIGAN,,37,0,33.08,4.35,9.97,0.436,2.03,5.49,0.369,2.32,4.49,0.518,0.538,2.03,2.43,0.833,0.22,2.76,2.97,2.16,1.08,0.22,1.54,2.0,12.76,,
25,Keldon Johnson,,KENTUCKY,,37,0,30.73,4.65,10.08,0.461,1.22,3.19,0.381,3.43,6.89,0.498,0.521,2.95,4.19,0.703,1.32,4.54,5.86,1.62,0.76,0.16,1.62,2.24,13.46,,
26,Kevin Porter Jr.,,USC,,21,0,22.1,3.52,7.48,0.471,1.33,3.24,0.412,2.19,4.24,0.517,0.561,1.14,2.19,0.522,0.95,3.05,4.0,1.43,0.81,0.52,1.86,2.1,9.52,,
27,Nic Claxton,,GEORGIA,,32,0,31.59,4.28,9.31,0.46,0.56,2.0,0.281,3.72,7.31,0.509,0.49,3.84,6.0,0.641,2.25,6.31,8.56,1.81,1.06,2.53,2.09,2.81,12.97,,
28,KZ Okpala,,STANFORD,,29,0,32.72,5.86,12.66,0.463,1.1,3.0,0.368,4.76,9.66,0.493,0.507,4.0,5.97,0.671,1.17,4.52,5.69,2.0,1.0,0.52,2.86,2.52,16.83,,
29,Carsen Edwards,,PURDUE,,36,0,35.42,7.69,19.53,0.394,3.75,10.56,0.355,3.94,8.97,0.44,0.49,5.14,6.14,0.837,0.39,3.22,3.61,2.89,1.33,0.28,3.14,2.03,24.28,,
30,Bruno Fernando,,MARYLAND,,34,0,30.03,5.09,8.38,0.607,0.09,0.29,0.3,5.0,8.09,0.618,0.612,3.32,4.26,0.779,2.94,7.71,10.65,2.0,0.65,1.88,2.79,2.71,13.59,,
31,Cody Martin,,NEVADA,,34,0,34.44,4.44,8.79,0.505,1.0,2.79,0.358,3.44,6.0,0.574,0.562,2.18,2.85,0.763,0.94,3.53,4.47,4.91,1.35,0.68,1.88,2.53,12.06,,
32,Daniel Gafford,,ARKANSAS,,32,0,28.72,6.69,10.12,0.66,0.0,0.0,0.0,6.69,10.12,0.66,0.66,3.56,6.03,0.591,2.84,5.81,8.66,0.72,0.94,2.03,2.38,2.75,16.94,,
33,Justin James,,WYOMING,,32,0,38.16,7.12,17.41,0.409,1.56,5.28,0.296,5.56,12.12,0.459,0.454,6.25,8.44,0.741,1.0,7.53,8.53,4.41,1.5,0.56,4.16,2.12,22.06,,
34,Eric Paschall,,VILLANOVA,,36,0,36.14,5.42,12.11,0.447,1.94,5.58,0.348,3.47,6.53,0.532,0.528,3.75,5.03,0.746,1.28,4.86,6.14,2.14,0.72,0.47,2.28,2.14,16.53,,
35,Admiral Schofield,,TENNESSEE,,37,0,31.76,6.43,13.57,0.474,2.0,4.78,0.418,4.43,8.78,0.505,0.548,1.62,2.32,0.698,1.16,4.97,6.14,2.03,0.89,0.46,1.89,2.54,16.49,,
36,Jaylen Nowell,,WASHINGTON,,36,0,34.44,6.06,12.06,0.502,1.42,3.22,0.44,4.64,8.83,0.525,0.561,2.64,3.39,0.779,0.97,4.31,5.28,3.11,1.28,0.25,2.94,2.25,16.17,,
37,Bol Bol,,OREGON,,9,0,29.78,8.22,14.67,0.561,1.44,2.78,0.52,6.78,11.89,0.57,0.61,3.11,4.11,0.757,2.11,7.44,9.56,1.0,0.78,2.67,2.0,1.67,21.0,,
38,Isaiah Roby,,NEBRASKA,,35,0,31.23,4.23,9.31,0.454,0.8,2.4,0.333,3.43,6.91,0.496,0.497,2.57,3.8,0.677,1.89,5.03,6.91,1.94,1.26,1.89,2.0,3.2,11.83,,
39,Talen Horton-Tucker,,IOWAST,,35,0,27.2,4.43,10.91,0.406,1.4,4.54,0.308,3.03,6.37,0.475,0.47,1.57,2.51,0.625,0.66,4.2,4.86,2.34,1.29,0.66,1.71,2.26,11.83,,
40,Ignas Brazdeikis,,MICHIGAN,,37,0,29.62,5.08,11.0,0.462,1.51,3.86,0.392,3.57,7.14,0.5,0.531,3.14,4.05,0.773,1.16,4.27,5.43,0.84,0.7,0.49,1.24,2.14,14.81,,
41,Terance Mann,,FLORIDAST,,37,0,31.73,3.97,7.86,0.505,0.81,2.08,0.39,3.16,5.78,0.547,0.557,2.65,3.35,0.79,2.49,4.0,6.49,2.54,0.68,0.32,1.76,2.24,11.41,,
42,Quinndary Weatherspoon,,MISSST,,34,0,34.03,6.26,12.32,0.508,1.62,4.09,0.396,4.65,8.24,0.564,0.574,4.35,5.38,0.809,1.32,3.35,4.68,2.82,1.68,0.29,2.91,2.12,18.5,,
43,Jarrell Brantley,,CHARLESTON,,33,0,33.97,7.18,13.88,0.517,1.15,3.52,0.328,6.03,10.36,0.582,0.559,3.88,4.94,0.785,1.73,6.67,8.39,2.42,1.39,0.88,2.58,2.7,19.39,,
44,Tremont Waters,,LSU,,33,0,32.42,5.21,12.12,0.43,1.7,5.18,0.327,3.52,6.94,0.507,0.5,3.15,3.88,0.812,0.3,2.48,2.79,5.82,2.91,0.12,3.45,1.94,15.27,,
45,Jalen McDaniels,,SANDIEGOST,,34,0,31.03,6.24,13.38,0.466,0.71,2.21,0.32,5.53,11.18,0.495,0.492,2.74,3.74,0.732,1.97,6.29,8.26,2.12,1.12,0.47,2.41,2.94,15.91,,
46,Justin Wright-Foreman,,HOFSTRA,,35,0,37.74,9.43,18.46,0.511,3.14,7.4,0.425,6.29,11.06,0.568,0.596,5.09,5.89,0.864,0.34,3.69,4.03,2.91,0.86,0.2,2.6,1.91,27.09,,
47,Marial Shayok,,IOWAST,,34,0,32.88,6.74,13.59,0.496,2.09,5.41,0.386,4.65,8.18,0.568,0.573,3.18,3.62,0.878,1.38,3.53,4.91,1.97,0.94,0.24,2.68,2.06,18.74,,
48,Kyle Guy,,VIRGINIA,,38,0,35.39,5.21,11.61,0.449,3.16,7.42,0.426,2.05,4.18,0.491,0.585,1.84,2.21,0.833,0.71,3.79,4.5,2.05,0.68,0.05,1.39,1.03,15.42,,
49,Jaylen Hands,,UCLA,,33,0,31.18,4.79,11.61,0.413,2.0,5.36,0.373,2.79,6.24,0.447,0.499,2.58,3.3,0.78,0.36,3.3,3.67,6.09,1.33,0.15,3.18,1.21,14.15,,
50,Jordan Bone,,TENNESSEE,,37,0,32.95,5.03,10.81,0.465,1.35,3.81,0.355,3.68,7.0,0.525,0.527,2.05,2.46,0.835,0.51,2.68,3.19,5.81,0.7,0.11,2.0,1.32,13.46,,
51,Miye Oni,,YALE,,29,0,30.97,5.76,13.07,0.441,1.93,5.21,0.371,3.83,7.86,0.487,0.515,3.69,4.66,0.793,0.66,5.62,6.28,3.55,0.9,1.28,2.59,2.69,17.14,,
52,Obi Toppin,,DAYTON,,33,0,26.45,6.09,9.15,0.666,0.33,0.64,0.524,5.76,8.52,0.676,0.684,1.88,2.64,0.713,1.52,4.12,5.64,1.85,0.64,0.85,1.91,2.12,14.39,,
53,Jalen Smith,,MARYLAND,,33,0,26.67,4.39,8.94,0.492,0.58,2.15,0.268,3.82,6.79,0.562,0.524,2.33,3.55,0.658,2.73,4.09,6.82,0.88,0.42,1.21,1.24,1.97,11.7,,
54,Devin Vassell,,FLORIDAST,,33,0,10.7,1.58,3.61,0.437,0.79,1.88,0.419,0.79,1.73,0.456,0.546,0.58,0.85,0.679,0.39,1.15,1.55,0.64,0.55,0.3,0.36,0.91,4.52,,
55,Tyrese Haliburton,,IOWAST,,35,0,33.23,2.46,4.77,0.515,1.4,3.23,0.434,1.06,1.54,0.685,0.662,0.51,0.74,0.692,0.74,2.69,3.43,3.57,1.54,0.86,0.8,1.34,6.83,,
56,Kira Lewis Jr.,,ALABAMA,,34,0,31.62,4.62,10.68,0.433,1.59,4.44,0.358,3.03,6.24,0.486,0.507,2.65,3.38,0.783,0.38,2.18,2.56,2.88,0.82,0.29,2.18,1.79,13.47,,
57,Aaron Nesmith,,VANDY,,32,0,29.0,3.56,9.09,0.392,1.84,5.47,0.337,1.72,3.62,0.474,0.493,2.06,2.5,0.825,1.06,4.47,5.53,1.41,0.72,0.56,1.59,3.06,11.03,,
58,Saddiq Bey,,VILLANOVA,,36,0,29.56,3.03,6.61,0.458,1.36,3.64,0.374,1.67,2.97,0.561,0.561,0.81,1.25,0.644,2.06,3.03,5.08,1.28,0.86,0.33,0.78,2.17,8.22,,
59,Immanuel Quickley,,KENTUCKY,,37,0,18.46,1.49,4.0,0.372,0.81,2.35,0.345,0.68,1.65,0.41,0.473,1.43,1.73,0.828,0.05,1.7,1.76,1.19,0.43,0.03,0.89,1.19,5.22,,
60,Payton Pritchard,,OREGON,,38,0,35.5,4.39,10.53,0.417,1.71,5.21,0.328,2.68,5.32,0.505,0.499,2.45,2.92,0.838,0.87,3.0,3.87,4.61,1.79,0.08,1.97,2.18,12.95,,
61,Udoka Azubuike,,KANSAS,,9,0,20.44,6.11,8.67,0.705,0.0,0.0,0.0,6.11,8.67,0.705,0.705,1.22,3.56,0.344,2.22,4.56,6.78,0.56,0.44,1.56,2.0,2.89,13.44,,
62,Desmond Bane,,TXCHRIST,,37,0,35.54,5.81,11.57,0.502,1.84,4.32,0.425,3.97,7.24,0.549,0.582,1.76,2.03,0.867,1.32,4.38,5.7,2.41,1.14,0.54,1.32,2.32,15.22,,
63,Daniel Oturu,,MINNESOTA,,35,0,23.83,4.34,7.89,0.551,0.03,0.06,0.5,4.31,7.83,0.551,0.553,2.06,3.34,0.615,2.51,4.51,7.03,0.54,0.46,1.31,1.51,2.71,10.77,,
64,Xavier Tillman Sr.,,MICHIGANST,,39,0,23.97,3.69,6.1,0.605,0.21,0.69,0.296,3.49,5.41,0.645,0.622,2.38,3.26,0.732,2.46,4.82,7.28,1.64,0.95,1.67,1.49,2.82,9.97,,
65,Tyler Bey,,COLORADO,,36,0,26.33,5.11,9.44,0.541,0.14,0.61,0.227,4.97,8.83,0.563,0.549,3.19,4.08,0.782,2.14,7.72,9.86,0.64,0.83,1.22,1.97,2.31,13.56,,
66,Saben Lee,,VANDY,,32,0,32.56,3.91,8.5,0.46,0.78,2.16,0.362,3.12,6.34,0.493,0.506,4.09,6.06,0.675,0.44,2.91,3.34,3.81,1.03,0.16,2.75,1.94,12.69,,
67,Elijah Hughes,,SYRACUSE,,34,0,32.68,4.56,10.85,0.42,2.56,6.94,0.369,2.0,3.91,0.511,0.538,2.03,2.74,0.742,0.68,3.65,4.32,1.47,1.24,0.79,1.85,2.12,13.71,,
68,Robert Woodard II,,MISSST,,34,0,17.53,2.15,4.59,0.468,0.35,1.29,0.273,1.79,3.29,0.545,0.506,0.85,1.47,0.58,1.38,2.71,4.09,0.74,0.53,0.5,0.65,1.12,5.5,,
69,Tre Jones,,DUKE,,36,0,34.17,3.67,8.86,0.414,0.75,2.86,0.262,2.92,6.0,0.486,0.456,1.31,1.72,0.758,0.89,2.86,3.75,5.33,1.89,0.17,1.47,1.56,9.39,,
70,Nick Richards,,KENTUCKY,,37,0,12.05,1.32,2.22,0.598,0.0,0.0,0.0,1.32,2.22,0.598,0.598,1.32,1.92,0.69,1.54,1.78,3.32,0.19,0.11,1.27,0.7,2.05,3.97,,
71,Jordan Nwora,,LOUISVILLE,,34,0,31.88,5.82,13.06,0.446,2.26,6.06,0.374,3.56,7.0,0.508,0.533,3.06,4.0,0.765,1.18,6.47,7.65,1.29,0.94,0.35,2.35,2.06,16.97,,
72,CJ Elleby,,WASHST,,32,0,31.0,5.25,12.03,0.436,1.66,4.0,0.414,3.59,8.03,0.447,0.505,2.56,3.88,0.661,1.59,5.5,7.09,3.0,1.03,0.56,3.0,2.56,14.72,,
73,Isaiah Joe,,ARKANSAS,,34,0,30.12,4.35,10.53,0.413,3.32,8.03,0.414,1.03,2.5,0.412,0.571,1.82,2.41,0.756,0.62,2.15,2.76,1.71,1.5,0.15,1.24,1.88,13.85,,
74,Skylar Mays,,LSU,,35,0,33.11,4.09,9.71,0.421,1.57,5.03,0.312,2.51,4.69,0.537,0.501,3.69,4.29,0.86,0.4,2.86,3.26,2.06,1.89,0.23,1.23,1.71,13.43,,
75,Justinian Jessup,,BOISEST,,33,0,35.48,5.12,11.52,0.445,2.64,6.42,0.41,2.48,5.09,0.488,0.559,1.15,1.58,0.731,0.48,4.03,4.52,2.67,1.06,0.52,1.33,2.3,14.03,,
76,Cassius Winston,,MICHIGANST,,39,0,33.54,6.23,13.54,0.46,2.15,5.41,0.398,4.08,8.13,0.502,0.54,4.18,4.97,0.84,0.33,2.67,3.0,7.46,1.03,0.1,2.92,1.92,18.79,,
77,Grant Riller,,CHARLESTON,,33,0,35.52,8.0,14.88,0.538,1.39,4.24,0.329,6.61,10.64,0.621,0.585,4.55,5.64,0.806,0.58,2.85,3.42,4.06,1.24,0.06,2.39,1.7,21.94,,
78,Reggie Perry,,MISSST,,34,0,23.91,3.47,6.91,0.502,0.32,1.15,0.282,3.15,5.76,0.546,0.526,2.44,3.41,0.716,2.62,4.59,7.21,0.62,0.56,0.74,1.47,2.88,9.71,,
79,Paul Reed,,DEPAUL,,36,0,26.86,4.89,8.69,0.562,0.42,1.03,0.405,4.47,7.67,0.583,0.586,2.14,2.78,0.77,2.72,5.75,8.47,0.94,1.11,1.53,1.78,2.56,12.33,,
80,Sam Merrill,,UTAHST,,35,0,35.34,6.51,14.14,0.461,2.46,6.54,0.376,4.06,7.6,0.534,0.547,5.4,5.94,0.909,0.34,3.6,3.94,4.2,1.06,0.29,1.89,2.46,20.89,,
81,Corey Kispert,,GONZAGA,,37,0,26.14,2.81,6.43,0.437,1.65,4.41,0.374,1.16,2.03,0.573,0.565,0.76,0.86,0.875,0.89,3.19,4.08,1.03,0.65,0.46,0.86,1.95,8.03,,
82,Trey Murphy III,,RICE,,32,0,20.62,2.62,5.94,0.442,2.0,4.75,0.421,0.62,1.19,0.526,0.611,1.16,1.59,0.725,0.56,2.0,2.56,0.69,0.47,0.5,0.69,1.38,8.41,,
83,Quentin Grimes,,KANSAS,,36,0,27.42,2.94,7.67,0.384,1.5,4.42,0.34,1.44,3.25,0.444,0.482,0.97,1.61,0.603,0.47,2.0,2.47,2.0,0.64,0.17,1.92,2.36,8.36,,
84,Jason Preston,,OHIO,,30,0,29.53,2.4,5.53,0.434,0.33,1.6,0.208,2.07,3.93,0.525,0.464,0.87,1.13,0.765,0.7,2.87,3.57,3.43,0.83,0.1,1.23,1.03,6.0,,
85,Herbert Jones,,ALABAMA,,34,0,21.15,2.32,5.5,0.422,0.18,0.62,0.286,2.15,4.88,0.44,0.439,1.53,3.09,0.495,1.12,2.38,3.5,1.97,0.94,0.59,1.97,2.76,6.35,,
86,Ayo Dosunmu,,ILLINOIS,,32,0,31.25,5.09,11.72,0.435,1.56,4.44,0.352,3.53,7.28,0.485,0.501,2.06,2.97,0.695,0.72,3.28,4.0,3.25,1.28,0.25,2.25,2.0,13.81,,
87,Neemias Queta,,UTAHST,,35,0,27.06,4.77,7.77,0.614,0.06,0.14,0.4,4.71,7.63,0.618,0.618,2.23,3.94,0.565,2.46,6.43,8.89,1.63,0.66,2.4,2.31,3.09,11.83,,
88,Jared Butler,,BAYLOR,,34,0,26.76,3.44,8.71,0.395,1.76,5.03,0.351,1.68,3.68,0.456,0.497,1.59,2.0,0.794,0.65,2.47,3.12,2.74,0.97,0.09,1.97,2.26,10.24,,
89,Joe Wieskamp,,IOWA,,35,0,27.74,3.57,7.31,0.488,1.69,3.97,0.424,1.89,3.34,0.564,0.604,2.26,2.94,0.767,1.37,3.54,4.91,1.11,0.89,0.46,1.09,1.86,11.09,,
90,Isaiah Livers,,MICHIGAN,,35,0,22.63,2.77,5.69,0.487,1.49,3.49,0.426,1.29,2.2,0.584,0.618,0.91,1.17,0.78,0.74,3.17,3.91,0.71,0.69,0.54,0.66,1.74,7.94,,
91,Kessler Edwards,,PEPPERDINE,,34,0,28.76,3.53,8.06,0.438,1.47,3.97,0.37,2.06,4.09,0.504,0.529,1.26,1.82,0.694,1.21,4.24,5.44,0.97,1.15,1.0,1.41,2.35,9.79,,
92,Dalano Banton,,WKENTUCKY,,31,0,15.13,1.26,3.13,0.402,0.26,1.19,0.216,1.0,1.94,0.517,0.443,0.61,1.1,0.559,0.52,2.45,2.97,2.1,0.45,0.52,1.68,0.87,3.39,,
93,Marcus Zegarowski,,CREIGHTON,,32,0,28.59,3.5,7.72,0.453,1.88,4.41,0.426,1.62,3.31,0.491,0.575,1.56,2.03,0.769,0.5,2.66,3.16,3.38,0.94,0.03,1.81,1.91,10.44,,
94,Filip Petrušev,,GONZAGA,,32,0,11.44,2.09,3.78,0.554,0.28,0.94,0.3,1.81,2.84,0.637,0.591,2.0,2.34,0.853,0.69,2.03,2.72,0.31,0.16,0.47,0.62,1.53,6.47,,
95,Luka Garza,,IOWA,,32,0,23.72,4.88,9.19,0.531,0.66,2.25,0.292,4.22,6.94,0.608,0.566,2.69,3.34,0.804,1.84,2.66,4.5,0.88,0.31,0.53,1.31,2.31,13.09,,
96,Charles Bassey,,WKENTUCKY,,34,0,31.38,5.53,8.82,0.627,0.26,0.59,0.45,5.26,8.24,0.639,0.642,3.24,4.21,0.769,2.91,7.09,10.0,0.71,0.79,2.38,2.85,2.59,14.56,,
97,Sandro Mamukelashvili,,SETONHALL,,34,0,29.24,3.15,7.21,0.437,0.82,2.74,0.301,2.32,4.47,0.52,0.494,1.76,2.88,0.612,2.24,5.56,7.79,1.59,0.56,1.21,1.47,2.62,8.88,,
98,Aaron Wiggins,,MARYLAND,,34,0,23.47,2.85,7.41,0.385,1.82,4.41,0.413,1.03,3.0,0.343,0.508,0.76,0.88,0.867,1.0,2.32,3.32,0.79,0.76,0.18,0.79,1.71,8.29,,
99,Jericho Sims,,TEXAS,,35,0,14.89,1.66,2.91,0.569,0.0,0.0,0.0,1.66,2.91,0.569,0.569,0.86,1.43,0.6,1.29,2.31,3.6,0.17,0.23,0.51,1.0,1.8,4.17,,
100,RaiQuan Gray,,FLORIDAST,,36,0,12.25,1.39,3.19,0.435,0.28,0.89,0.312,1.11,2.31,0.482,0.478,0.86,1.19,0.721,0.64,1.67,2.31,0.75,0.81,0.17,0.92,1.72,3.92,,
101,Ochai Agbaji,,KANSAS,,22,0,25.86,3.18,7.09,0.449,1.05,3.41,0.307,2.14,3.68,0.58,0.522,1.14,1.64,0.694,0.95,3.64,4.59,0.91,0.45,0.55,1.36,1.95,8.55,,
102,Andrew Nembhard,,FLORIDA,,36,0,32.89,2.94,7.11,0.414,0.97,2.81,0.347,1.97,4.31,0.458,0.482,1.17,1.53,0.764,0.17,2.69,2.86,5.39,1.22,0.06,2.08,1.72,8.03,,
103,Vince Williams Jr.,,VCU,,33,0,15.52,1.52,3.3,0.459,0.18,0.76,0.24,1.33,2.55,0.524,0.486,1.67,2.42,0.688,1.03,2.27,3.3,1.03,1.03,0.39,1.45,2.0,4.88,,
104,Tyrese Martin,,RHODEISLE,,33,0,27.03,3.0,7.18,0.418,1.0,3.21,0.311,2.0,3.97,0.504,0.487,1.06,1.64,0.648,1.88,3.33,5.21,1.0,0.82,0.27,1.39,2.06,8.06,,
105,Jalen Pickett,,SIENA,,33,0,37.12,5.58,12.79,0.436,1.97,5.67,0.348,3.61,7.12,0.506,0.513,2.67,3.58,0.746,1.3,3.3,4.61,6.7,2.0,0.88,2.42,2.33,15.79,,
106,Hunter Tyson,,CLEMSON,,31,0,8.29,0.52,2.03,0.254,0.35,1.52,0.234,0.16,0.52,0.312,0.341,0.19,0.29,0.667,0.19,0.84,1.03,0.39,0.06,0.26,0.19,0.58,1.58,,
107,Jordan Miller,,GEORGEMAS,,17,0,29.65,4.18,6.82,0.612,0.35,1.06,0.333,3.82,5.76,0.663,0.638,1.71,2.76,0.617,3.76,3.29,7.06,0.65,0.82,0.76,1.12,2.41,10.41,,
108,Keyontae Johnson,,FLORIDA,,36,0,23.75,3.08,6.56,0.47,0.64,1.75,0.365,2.44,4.81,0.509,0.519,1.25,1.94,0.643,1.89,4.47,6.36,1.25,1.06,0.33,1.33,2.33,8.06,,
109,Jalen Slawson,,FURMAN,,26,0,5.96,0.31,0.85,0.364,0.08,0.46,0.167,0.23,0.38,0.6,0.409,0.04,0.15,0.25,0.31,1.15,1.46,0.23,0.5,0.5,0.31,1.19,0.73,,
