Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,Player-additional
12,Nikola Vučević,,USC,,34,0,34.91,6.32,12.53,0.505,0.85,2.44,0.349,5.47,10.09,0.542,0.539,3.62,4.79,0.755,2.85,7.44,10.29,1.59,0.53,1.38,1.71,2.82,17.12,,
13,Iman Shumpert,,GATECH,,31,0,32.0,5.71,14.06,0.406,1.35,4.87,0.278,4.35,9.19,0.474,0.454,4.55,5.65,0.806,1.71,4.19,5.9,3.48,2.74,0.19,2.32,2.77,17.32,,
14,Chris Singleton,,FLORIDAST,,28,0,29.07,4.43,10.21,0.434,1.25,3.39,0.368,3.18,6.82,0.466,0.495,3.0,4.5,0.667,2.07,4.75,6.82,1.18,1.96,1.46,2.18,3.21,13.11,,
15,Tobias Harris,,TENNESSEE,,34,0,29.21,5.44,11.82,0.46,0.68,2.24,0.303,4.76,9.59,0.497,0.489,3.76,5.0,0.753,1.97,5.29,7.26,1.29,0.71,0.85,1.82,2.06,15.32,,
16,Nolan Smith,,DUKE,,37,0,34.03,7.03,15.35,0.458,1.54,4.41,0.35,5.49,10.95,0.501,0.508,5.05,6.22,0.813,1.19,3.3,4.49,5.11,1.22,0.08,3.19,1.95,20.65,,
17,Kenneth Faried,,MOREHEAD,,35,0,34.74,6.66,10.69,0.623,0.0,0.0,0.0,6.66,10.69,0.623,0.623,3.97,6.89,0.577,5.71,8.8,14.51,1.06,1.91,2.34,2.63,3.09,17.29,,
18,Reggie Jackson,,BOSTONCOLL,,34,0,34.15,6.44,12.79,0.503,2.09,4.97,0.42,4.35,7.82,0.556,0.585,3.21,4.03,0.796,1.03,3.26,4.29,4.47,1.06,0.53,2.38,1.71,18.18,,
19,MarShon Brooks,,PROVIDENCE,,32,0,36.5,8.62,17.84,0.483,2.09,6.16,0.34,6.53,11.69,0.559,0.542,5.28,6.84,0.772,2.25,4.78,7.03,2.5,1.5,1.22,3.06,2.5,24.62,,
20,Jordan Hamilton,,TEXAS,,36,0,32.19,6.75,15.33,0.44,2.5,6.5,0.385,4.25,8.83,0.481,0.522,2.64,3.39,0.779,2.0,5.67,7.67,2.11,0.86,0.64,2.14,1.78,18.64,,
21,JaJuan Johnson,,PURDUE,,34,0,35.38,7.56,15.29,0.494,0.44,1.5,0.294,7.12,13.79,0.516,0.509,4.97,6.15,0.809,2.41,6.15,8.56,0.97,0.88,2.32,1.65,1.56,20.53,,
22,Norris Cole,,CLEVST,,36,0,35.69,6.97,15.89,0.439,1.42,4.14,0.342,5.56,11.75,0.473,0.483,6.31,7.39,0.853,0.75,5.08,5.83,5.31,2.22,0.08,2.69,2.42,21.67,,
23,Cory Joseph,,TEXAS,,36,0,32.39,3.78,8.94,0.422,1.44,3.5,0.413,2.33,5.44,0.429,0.503,1.42,2.03,0.699,0.64,2.92,3.56,3.03,1.03,0.31,1.5,1.81,10.42,,
24,Jimmy Butler,,MARQUETTE,,37,0,34.65,5.05,10.32,0.49,0.54,1.57,0.345,4.51,8.76,0.515,0.516,5.08,6.49,0.783,2.43,3.65,6.08,2.32,1.43,0.35,1.46,1.32,15.73,,
25,Justin Harper,,RICHMOND,,37,0,31.84,6.62,12.41,0.534,2.08,4.65,0.448,4.54,7.76,0.585,0.618,2.54,3.19,0.797,1.68,5.24,6.92,1.16,0.62,1.24,1.51,2.22,17.86,,
26,Kyle Singler,,DUKE,,37,0,34.76,5.92,13.76,0.43,1.68,5.22,0.321,4.24,8.54,0.497,0.491,3.38,4.19,0.806,2.38,4.46,6.84,1.62,0.92,0.32,1.89,2.65,16.89,,
27,Shelvin Mack,,BUTLER,,38,0,32.08,5.29,12.97,0.408,2.29,6.47,0.354,3.0,6.5,0.462,0.496,3.16,4.11,0.769,0.71,3.76,4.47,3.45,0.79,0.08,2.45,1.74,16.03,,
28,Tyler Honeycutt,,UCLA,,33,0,34.97,4.36,10.76,0.406,1.67,4.61,0.362,2.7,6.15,0.438,0.483,2.36,3.21,0.736,1.52,5.7,7.21,2.82,0.88,2.03,3.03,1.58,12.76,,
29,Jordan Williams,,MARYLAND,,33,0,32.52,6.45,12.0,0.538,0.0,0.0,0.0,6.45,12.0,0.538,0.538,3.97,6.91,0.575,3.67,8.09,11.76,0.64,0.7,1.36,1.61,2.42,16.88,,
30,Trey Thompkins,,GEORGIA,,30,0,31.23,6.47,13.43,0.481,0.77,2.47,0.311,5.7,10.97,0.52,0.51,2.73,3.97,0.689,1.87,5.77,7.63,1.4,1.1,1.67,2.53,2.23,16.43,,
31,Chandler Parsons,,FLORIDA,,36,0,34.14,4.31,8.97,0.48,1.19,3.25,0.368,3.11,5.72,0.544,0.546,1.5,2.69,0.557,2.06,5.69,7.75,3.78,0.94,0.42,2.25,1.86,11.31,,
32,Jon Leuer,,WISCONSIN,,34,0,33.5,6.68,14.21,0.47,1.59,4.29,0.37,5.09,9.91,0.513,0.526,3.32,3.94,0.843,1.68,5.56,7.24,1.65,0.5,0.88,1.59,2.21,18.26,,
33,Darius Morris,,MICHIGAN,,35,0,34.83,5.74,11.74,0.489,0.46,1.83,0.25,5.29,9.91,0.533,0.509,3.09,4.31,0.715,0.89,3.09,3.97,6.71,1.03,0.03,2.94,2.11,15.03,,
34,Malcolm Lee,,UCLA,,33,0,33.12,4.27,9.79,0.437,1.18,4.0,0.295,3.09,5.79,0.534,0.497,3.39,4.36,0.778,0.7,2.36,3.06,2.03,0.67,0.21,1.7,2.42,13.12,,
35,Charles Jenkins,,HOFSTRA,,33,0,37.33,7.55,14.61,0.517,2.0,4.76,0.42,5.55,9.85,0.563,0.585,5.52,6.7,0.824,0.55,2.82,3.36,4.79,1.73,0.67,2.21,2.0,22.61,,
36,Josh Harrellson,,KENTUCKY,,38,0,28.5,3.34,5.47,0.611,0.05,0.26,0.2,3.29,5.21,0.631,0.615,0.87,1.47,0.589,3.68,4.97,8.66,0.79,0.92,1.5,0.74,2.39,7.61,,
37,Andrew Goudelock,,CHARLESTON,,37,0,35.19,8.59,18.89,0.455,3.54,8.7,0.407,5.05,10.19,0.496,0.549,2.97,3.62,0.821,0.68,3.19,3.86,4.24,0.89,0.19,3.22,1.78,23.7,,
38,Travis Leslie,,GEORGIA,,33,0,32.18,5.36,10.91,0.492,0.39,1.3,0.302,4.97,9.61,0.517,0.51,3.3,4.12,0.801,3.21,3.97,7.18,2.94,1.21,0.61,2.15,1.91,14.42,,
39,Keith Benson,,OAKLAND,,35,0,32.37,6.6,12.06,0.547,0.26,0.66,0.391,6.34,11.4,0.556,0.558,4.49,6.97,0.643,2.66,7.46,10.11,1.09,0.8,3.57,1.89,3.09,17.94,,
40,Josh Selby,,KANSAS,,26,0,20.38,2.77,7.42,0.373,1.31,3.62,0.362,1.46,3.81,0.384,0.461,1.08,1.42,0.757,0.38,1.85,2.23,2.15,0.81,0.04,2.04,1.69,7.92,,
41,Lavoy Allen,,TEMPLE,,33,0,33.94,4.67,9.73,0.48,0.15,0.52,0.294,4.52,9.21,0.49,0.488,2.09,3.0,0.697,2.67,5.91,8.58,2.27,0.7,1.85,1.64,2.27,11.58,,
42,Jon Diebler,,OHIOST,,37,0,35.68,3.92,7.73,0.507,3.08,6.14,0.502,0.84,1.59,0.525,0.706,1.73,2.14,0.81,0.38,2.27,2.65,2.38,0.97,0.14,0.95,1.0,12.65,,
43,Vernon Macklin,,FLORIDA,,37,0,24.46,5.16,8.7,0.593,0.0,0.0,0.0,5.16,8.7,0.593,0.593,1.24,2.76,0.451,2.22,3.16,5.38,0.81,0.35,0.7,1.7,2.46,11.57,,
44,DeAndre Liggins,,KENTUCKY,,38,0,31.61,2.95,6.95,0.424,0.95,2.42,0.391,2.0,4.53,0.442,0.492,1.79,2.76,0.648,0.58,3.45,4.03,2.53,1.21,0.74,1.45,2.47,8.63,,
45,E'Twaun Moore,,PURDUE,,34,0,33.88,6.5,14.53,0.447,2.06,5.15,0.4,4.44,9.38,0.473,0.518,2.94,4.15,0.709,1.5,3.65,5.15,3.18,1.21,0.53,1.79,2.09,18.0,,
46,Isaiah Thomas,,WASHINGTON,,35,0,31.86,5.37,12.06,0.445,1.71,4.91,0.349,3.66,7.14,0.512,0.517,4.31,6.0,0.719,0.74,2.77,3.51,6.09,1.34,0.06,2.97,2.14,16.77,,
47,Dion Waiters,,SYRACUSE,,34,0,16.29,2.29,5.59,0.411,0.82,2.5,0.329,1.47,3.09,0.476,0.484,1.15,1.41,0.812,0.35,1.21,1.56,1.47,1.12,0.12,0.88,1.35,6.56,,
48,Thomas Robinson,,KANSAS,,33,0,14.61,3.06,5.09,0.601,0.0,0.0,0.0,3.06,5.09,0.601,0.601,1.48,2.91,0.51,2.24,4.18,6.42,0.61,0.42,0.67,1.3,2.03,7.61,,
49,Damian Lillard,,WEBERST,,10,0,28.5,4.9,11.2,0.438,1.9,5.5,0.345,3.0,5.7,0.526,0.522,6.0,7.0,0.857,0.6,3.2,3.8,3.3,1.4,0.2,2.8,2.3,17.7,,
50,Harrison Barnes,,UNC,,37,0,29.38,5.65,13.43,0.421,1.81,5.27,0.344,3.84,8.16,0.47,0.488,2.51,3.35,0.75,2.03,3.81,5.84,1.43,0.73,0.43,1.95,1.95,15.62,,
51,Terrence Ross,,WASHINGTON,,34,0,17.44,3.0,6.76,0.443,1.29,3.68,0.352,1.71,3.09,0.552,0.539,0.74,0.97,0.758,0.85,1.97,2.82,0.97,0.56,0.35,0.71,2.03,8.03,,
52,Meyers Leonard,,ILLINOIS,,33,0,8.24,0.85,1.76,0.483,0.0,0.03,0.0,0.85,1.73,0.491,0.483,0.36,0.52,0.706,0.3,0.94,1.24,0.15,0.15,0.39,0.79,1.52,2.06,,
53,Jeremy Lamb,,UCONN,,41,0,27.8,4.44,9.12,0.487,1.12,3.05,0.368,3.32,6.07,0.546,0.548,1.15,1.44,0.797,1.22,3.24,4.46,1.61,0.85,0.61,1.27,1.56,11.15,,
54,Kendall Marshall,,UNC,,37,0,24.65,2.05,4.89,0.42,0.54,1.41,0.385,1.51,3.49,0.434,0.475,1.57,2.27,0.69,0.16,1.92,2.08,6.22,1.08,0.08,2.49,1.35,6.22,,
55,John Henson,,UNC,,37,0,26.73,4.92,9.84,0.5,0.03,0.16,0.167,4.89,9.68,0.506,0.501,1.84,3.81,0.482,3.24,6.86,10.11,0.81,0.59,3.19,2.05,1.76,11.7,,
56,Tyler Zeller,,UNC,,37,0,28.14,5.7,10.38,0.549,0.0,0.0,0.0,5.7,10.38,0.549,0.549,4.35,5.73,0.759,2.89,4.35,7.24,0.62,0.73,1.22,1.35,2.7,15.76,,
57,Terrence Jones,,KENTUCKY,,38,0,31.47,5.42,12.26,0.442,0.68,2.08,0.329,4.74,10.18,0.465,0.47,4.13,6.39,0.646,2.42,6.42,8.84,1.58,1.13,1.89,1.97,2.39,15.66,,
58,Andrew Nicholson,,STBONNY,,31,0,33.84,7.65,13.39,0.571,0.19,0.74,0.261,7.45,12.65,0.589,0.578,5.32,7.48,0.711,1.68,5.58,7.26,1.03,0.55,1.45,3.19,2.97,20.81,,
59,Jared Sullinger,,OHIOST,,37,0,31.68,6.0,11.08,0.541,0.08,0.32,0.25,5.92,10.76,0.55,0.545,5.08,7.22,0.704,3.54,6.65,10.19,1.16,1.0,0.54,1.59,2.43,17.16,,
60,Fab Melo,,SYRACUSE,,33,0,9.91,1.03,1.7,0.607,0.0,0.0,0.0,1.03,1.7,0.607,0.607,0.27,0.76,0.36,0.67,1.27,1.94,0.24,0.3,0.76,0.76,1.82,2.33,,
61,John Jenkins,,VANDY,,32,0,34.53,5.94,12.84,0.462,3.12,7.66,0.408,2.81,5.19,0.542,0.584,4.5,5.03,0.894,0.53,2.44,2.97,1.22,0.75,0.34,1.62,1.38,19.5,,
62,Jared Cunningham,,OREGONST,,30,0,29.23,3.9,8.93,0.437,0.9,2.5,0.36,3.0,6.43,0.466,0.487,5.53,7.1,0.779,1.07,2.0,3.07,2.1,2.83,0.2,2.47,2.63,14.23,,
63,Miles Plumlee,,DUKE,,37,0,16.68,1.95,3.73,0.522,0.0,0.0,0.0,1.95,3.73,0.522,0.522,0.86,1.46,0.593,1.92,2.86,4.78,0.38,0.54,0.46,0.89,2.38,4.76,,
64,Perry Jones,,BAYLOR,,30,0,33.9,5.4,9.83,0.549,0.07,0.33,0.2,5.33,9.5,0.561,0.553,3.03,4.57,0.664,2.63,4.53,7.17,1.2,0.53,0.9,2.3,2.37,13.9,,
65,Festus Ezeli,,VANDY,,34,0,23.5,4.44,7.56,0.588,0.0,0.0,0.0,4.44,7.56,0.588,0.588,4.12,6.35,0.648,2.79,3.47,6.26,0.18,0.59,2.59,1.76,3.06,13.0,,
66,Jeff Taylor,,VANDY,,34,0,31.71,5.03,11.21,0.449,1.15,3.32,0.345,3.88,7.88,0.493,0.5,3.53,4.91,0.719,1.68,3.85,5.53,2.35,1.03,0.56,2.56,2.44,14.74,,
67,Bernard James,,FLORIDAST,,34,0,21.15,3.44,5.24,0.657,0.0,0.0,0.0,3.44,5.24,0.657,0.657,1.74,3.44,0.504,2.18,3.74,5.91,0.24,0.85,2.41,1.47,1.65,8.62,,
68,Jae Crowder,,MARQUETTE,,37,0,27.59,4.27,8.81,0.485,1.14,3.16,0.359,3.14,5.65,0.555,0.549,2.08,3.38,0.616,2.24,4.54,6.78,1.57,1.3,0.86,0.81,2.3,11.76,,
69,Draymond Green,,MICHIGANST,,34,0,30.09,4.32,10.15,0.426,1.09,2.97,0.366,3.24,7.18,0.451,0.48,2.85,4.18,0.683,2.47,6.18,8.65,4.15,1.76,1.12,2.32,3.35,12.59,,
70,Orlando Johnson,,UCSB,,32,0,33.28,6.94,14.59,0.475,2.06,5.09,0.405,4.88,9.5,0.513,0.546,5.12,6.38,0.804,1.53,4.66,6.19,2.94,1.22,0.5,2.72,2.09,21.06,,
71,Quincy Acy,,BAYLOR,,31,0,30.97,4.42,8.26,0.535,0.0,0.06,0.0,4.42,8.19,0.539,0.535,3.58,5.23,0.685,2.81,4.84,7.65,0.9,0.94,1.45,2.1,2.55,12.42,,
72,Khris Middleton,,TEXASAM,,33,0,29.64,4.82,10.7,0.45,1.18,3.27,0.361,3.64,7.42,0.49,0.506,3.52,4.48,0.784,1.94,3.27,5.21,2.82,1.18,0.06,2.7,2.12,14.33,,
73,Will Barton,,MEMPHIS,,35,0,30.57,4.77,11.14,0.428,1.11,4.2,0.265,3.66,6.94,0.527,0.478,1.66,2.37,0.699,1.4,3.54,4.94,2.83,1.54,0.49,2.54,2.29,12.31,,
74,Tyshawn Taylor,,KANSAS,,36,0,27.14,3.22,6.72,0.479,0.53,1.39,0.38,2.69,5.33,0.505,0.519,2.28,3.17,0.719,0.31,1.64,1.94,4.56,1.0,0.28,2.69,1.92,9.25,,
75,Doron Lamb,,KENTUCKY,,38,0,28.37,4.24,8.53,0.497,1.79,3.68,0.486,2.45,4.84,0.505,0.602,2.08,2.63,0.79,0.5,1.47,1.97,1.63,0.58,0.16,1.32,2.24,12.34,,
76,Mike Scott,,VIRGINIA,,10,0,33.7,5.3,11.0,0.482,0.1,0.1,1.0,5.2,10.9,0.477,0.486,5.2,5.9,0.881,3.8,6.4,10.2,1.6,0.3,0.7,2.4,1.6,15.9,,
77,Kim English,,MISSOURI,,34,0,25.56,3.12,8.53,0.366,1.53,4.18,0.366,1.59,4.35,0.365,0.455,2.26,3.12,0.726,0.47,2.62,3.09,1.97,1.24,0.32,1.97,1.71,10.03,,
78,Darius Miller,,KENTUCKY,,38,0,31.0,3.92,8.21,0.478,1.53,3.45,0.443,2.39,4.76,0.503,0.571,1.53,1.79,0.853,1.34,3.21,4.55,1.74,0.84,1.13,1.5,2.63,10.89,,
79,Kevin Murphy,,TNTECH,,33,0,29.27,6.12,12.82,0.478,1.12,3.36,0.333,5.0,9.45,0.529,0.521,3.61,4.91,0.735,0.55,3.94,4.48,1.76,1.03,0.18,3.24,2.18,16.97,,
80,Kyle O'Quinn,,NORFOLKST,,32,0,32.81,6.19,11.12,0.556,0.47,1.97,0.238,5.72,9.16,0.625,0.577,3.59,4.72,0.762,3.34,7.75,11.09,1.0,0.56,3.44,2.12,3.56,16.44,,
81,Kris Joseph,,SYRACUSE,,34,0,32.38,4.59,10.06,0.456,1.32,3.62,0.366,3.26,6.44,0.507,0.522,3.76,5.29,0.711,1.12,4.12,5.24,2.18,1.5,0.65,2.15,1.85,14.26,,
82,Darius Johnson-Odom,,MARQUETTE,,37,0,29.97,5.3,12.24,0.433,1.92,5.27,0.364,3.38,6.97,0.484,0.511,3.27,4.62,0.708,0.49,2.54,3.03,2.38,0.84,0.19,2.03,2.49,15.78,,
83,Marcus Denmon,,MISSOURI,,34,0,30.44,5.85,11.71,0.5,2.41,5.38,0.448,3.44,6.32,0.544,0.603,2.76,3.65,0.758,0.97,2.53,3.5,1.79,1.79,0.12,0.94,1.65,16.88,,
84,Robert Sacre,,GONZAGA,,35,0,25.89,3.94,8.09,0.488,0.0,0.03,0.0,3.94,8.06,0.489,0.488,4.66,5.66,0.823,2.46,3.89,6.34,1.14,0.77,1.89,2.14,2.69,12.54,,
85,Victor Oladipo,,INDIANA,,32,0,18.0,2.75,5.03,0.547,0.25,0.81,0.308,2.5,4.22,0.593,0.571,1.62,2.66,0.612,1.59,2.12,3.72,0.88,1.06,0.22,1.38,2.16,7.38,,
86,CJ McCollum,,LEHIGH,,31,0,34.61,6.9,17.32,0.399,1.68,5.32,0.315,5.23,12.0,0.435,0.447,6.35,7.52,0.845,1.9,5.9,7.81,2.13,2.48,0.68,2.84,1.71,21.84,,
87,Kelly Olynyk,,GONZAGA,,35,0,13.46,2.11,3.69,0.574,0.34,0.77,0.444,1.77,2.91,0.608,0.62,1.2,1.94,0.618,1.26,2.54,3.8,0.74,0.34,0.14,1.2,1.63,5.77,,
88,Tony Snell,,NMEXICO,,34,0,17.5,1.38,3.79,0.364,0.85,2.47,0.345,0.53,1.32,0.4,0.477,0.74,1.0,0.735,0.47,1.44,1.91,0.88,0.18,0.18,0.85,1.09,4.35,,
89,Gorgui Dieng,,LOUISVILLE,,29,0,15.55,2.34,3.79,0.618,0.0,0.03,0.0,2.34,3.76,0.624,0.618,0.97,1.79,0.538,1.83,2.59,4.41,0.66,0.45,1.93,0.93,2.17,5.66,,
90,Mason Plumlee,,DUKE,,37,0,25.95,3.03,5.14,0.589,0.0,0.05,0.0,3.03,5.08,0.596,0.589,1.11,2.51,0.441,2.62,5.84,8.46,1.54,0.95,1.68,1.97,2.59,7.16,,
91,Solomon Hill,,ARIZONA,,38,0,25.18,2.74,5.63,0.486,0.45,1.26,0.354,2.29,4.37,0.524,0.526,2.05,2.63,0.78,1.71,3.0,4.71,1.74,0.84,0.18,1.68,2.26,7.97,,
92,Tim Hardaway Jr.,,MICHIGAN,,35,0,30.69,4.54,10.83,0.42,2.17,5.91,0.367,2.37,4.91,0.483,0.52,2.6,3.4,0.765,0.77,3.03,3.8,1.69,0.97,0.14,1.29,1.94,13.86,,
93,Reggie Bullock,,UNC,,27,0,14.52,2.3,6.26,0.367,1.07,3.63,0.296,1.22,2.63,0.465,0.453,0.48,0.85,0.565,0.81,2.0,2.81,0.59,0.67,0.11,0.48,0.93,6.15,,
94,Andre Roberson,,COLORADO,,38,0,22.29,2.66,4.58,0.58,0.32,0.92,0.343,2.34,3.66,0.64,0.615,1.11,2.0,0.553,2.79,5.03,7.82,0.87,1.34,1.11,1.16,2.95,6.74,,
95,Allen Crabbe,,CALIFORNIA,,31,0,33.84,4.48,10.06,0.446,2.0,5.0,0.4,2.48,5.06,0.49,0.545,2.39,2.97,0.804,0.65,4.68,5.32,1.97,0.94,0.45,1.48,1.55,13.35,,
96,Carrick Felix,,ARIZONAST,,30,0,14.53,1.67,4.27,0.391,0.3,1.47,0.205,1.37,2.8,0.488,0.426,1.0,1.33,0.75,0.63,0.97,1.6,1.0,0.47,0.43,0.8,1.47,4.63,,
97,Isaiah Canaan,,MURRAYST,,32,0,28.12,3.5,8.41,0.416,1.81,4.5,0.403,1.69,3.91,0.432,0.524,2.91,3.91,0.744,0.47,1.44,1.91,2.38,1.06,0.09,2.0,1.81,11.72,,
98,Glen Rice Jr.,,GATECH,,31,0,28.55,4.68,11.19,0.418,1.35,4.48,0.302,3.32,6.71,0.495,0.478,2.1,3.29,0.637,1.87,3.71,5.58,2.55,1.48,0.39,2.29,2.42,12.81,,
99,Ray McCallum,,DETROIT,,33,0,33.27,4.24,9.64,0.44,0.76,2.42,0.312,3.48,7.21,0.483,0.48,4.27,6.18,0.691,1.39,3.33,4.73,4.88,1.64,0.15,2.58,2.12,13.52,,
100,Nate Wolters,,SDAKOTAST,,31,0,33.19,6.48,14.48,0.448,1.35,3.32,0.408,5.13,11.16,0.46,0.494,5.16,6.48,0.796,1.03,3.55,4.58,6.06,1.32,0.23,2.19,2.03,19.48,,
101,Jeff Withey,,KANSAS,,26,0,6.23,0.85,1.31,0.647,0.0,0.0,0.0,0.85,1.31,0.647,0.647,0.65,1.27,0.515,0.77,1.0,1.77,0.19,0.19,0.73,0.46,1.04,2.35,,
102,Jamaal Franklin,,SANDIEGOST,,21,0,8.14,1.14,2.29,0.5,0.33,1.0,0.333,0.81,1.29,0.63,0.573,0.43,0.81,0.529,0.71,1.19,1.9,0.48,0.19,0.24,0.62,0.86,3.05,,
103,Mike Muscala,,BUCKNELL,,34,0,27.76,5.5,10.65,0.517,0.12,0.32,0.364,5.38,10.32,0.521,0.522,3.79,4.65,0.816,1.68,5.62,7.29,1.38,0.41,1.97,1.71,2.65,14.91,,
104,Erick Green,,VATECH,,32,0,30.88,4.12,9.97,0.414,0.81,3.28,0.248,3.31,6.69,0.495,0.455,2.5,3.22,0.777,0.59,1.69,2.28,2.69,1.75,0.28,1.19,2.31,11.56,,
105,Ryan Kelly,,DUKE,,37,0,20.08,2.57,4.97,0.516,0.59,1.86,0.319,1.97,3.11,0.635,0.576,0.89,1.11,0.805,1.14,2.59,3.73,0.84,0.68,1.38,0.81,2.08,6.62,,
106,Erik Murphy,,FLORIDA,,33,0,10.76,1.64,3.18,0.514,0.36,0.91,0.4,1.27,2.27,0.56,0.571,0.64,0.85,0.75,0.82,1.45,2.27,0.24,0.15,0.45,0.73,1.67,4.27,,
107,Lorenzo Brown,,NCSTATE,,31,0,28.77,3.39,8.19,0.413,0.55,1.84,0.298,2.84,6.35,0.447,0.447,2.0,2.81,0.713,0.77,2.9,3.68,3.74,1.29,0.35,2.32,2.16,9.32,,
108,Colton Iverson,,MINNESOTA,,31,0,18.32,1.87,4.19,0.446,0.0,0.0,0.0,1.87,4.19,0.446,0.446,1.65,2.87,0.573,2.0,3.0,5.0,1.06,0.45,0.65,1.55,2.32,5.39,,
109,Arsalan Kazemi,,RICE,,32,0,29.81,4.56,8.69,0.525,0.0,0.0,0.0,4.56,8.69,0.525,0.525,6.09,8.47,0.72,3.75,7.22,10.97,1.34,1.19,0.81,1.78,2.66,15.22,,
110,Peyton Siva,,LOUISVILLE,,35,0,27.86,3.26,7.31,0.445,0.71,2.63,0.272,2.54,4.69,0.543,0.494,2.69,3.94,0.681,0.34,2.77,3.11,5.2,1.97,0.17,2.89,2.74,9.91,,
111,Alex Oriakhi,,UCONN,,41,0,29.1,3.73,7.37,0.507,0.0,0.0,0.0,3.73,7.37,0.507,0.507,2.12,3.37,0.63,3.71,5.02,8.73,0.37,0.39,1.63,1.1,2.51,9.59,,
112,Deshaun Thomas,,OHIOST,,37,0,14.0,2.84,5.92,0.479,0.57,1.73,0.328,2.27,4.19,0.542,0.527,1.27,1.59,0.797,1.68,1.86,3.54,0.46,0.38,0.16,0.81,1.11,7.51,,
113,Doug McDermott,,CREIGHTON,,39,0,29.05,5.64,10.74,0.525,1.21,2.97,0.405,4.44,7.77,0.571,0.581,2.41,3.23,0.746,2.1,5.08,7.18,1.15,0.28,0.1,2.23,2.08,14.9,,
114,Adreian Payne,,MICHIGANST,,34,0,9.0,1.0,2.12,0.472,0.0,0.03,0.0,1.0,2.09,0.479,0.472,0.5,1.03,0.486,0.91,1.44,2.35,0.15,0.26,0.82,0.62,1.21,2.5,,
115,Shabazz Napier,,UCONN,,41,0,23.8,2.44,6.59,0.37,1.12,3.44,0.326,1.32,3.15,0.419,0.456,1.8,2.34,0.771,0.63,1.78,2.41,3.02,1.61,0.12,1.83,1.76,7.8,,
116,C.J. Wilcox,,WASHINGTON,,33,0,15.85,2.73,6.52,0.419,1.91,4.76,0.401,0.82,1.76,0.466,0.565,0.76,0.94,0.806,0.67,1.39,2.06,0.88,0.42,0.3,0.64,1.24,8.12,,
117,Josh Huestis,,STANFORD,,28,0,9.86,0.86,1.96,0.436,0.07,0.36,0.2,0.79,1.61,0.489,0.455,0.46,0.71,0.65,0.96,1.04,2.0,0.25,0.11,0.25,0.25,0.61,2.25,,
