Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,Player-additional
26,Ronny Turiaf,,GONZAGA,,31,0,26.9,5.06,9.65,0.525,0.03,0.1,0.333,5.03,9.55,0.527,0.527,5.32,7.52,0.708,2.0,4.35,6.35,1.52,0.55,1.45,2.35,2.74,15.48,,
27,Travis Diener,,MARQUETTE,,31,0,34.19,5.77,13.68,0.422,2.9,6.45,0.45,2.87,7.23,0.397,0.528,4.39,4.97,0.883,0.68,2.45,3.13,6.03,1.32,0.0,2.39,2.45,18.84,,
28,Von Wafer,,FLORIDAST,,32,0,17.66,2.81,7.62,0.369,1.34,4.12,0.326,1.47,3.5,0.42,0.457,0.94,1.56,0.6,0.53,1.34,1.88,1.12,0.75,0.16,1.12,1.56,7.91,,
29,Chris Taft,,PITT,,36,0,25.64,4.5,8.06,0.559,0.0,0.0,0.0,4.5,8.06,0.559,0.559,1.89,3.47,0.544,3.11,4.39,7.5,1.25,0.33,1.67,1.25,1.44,10.89,,
30,Bracey Wright,,INDIANA,,29,0,38.31,5.59,14.93,0.374,2.41,7.03,0.343,3.17,7.9,0.402,0.455,4.9,6.21,0.789,1.31,4.1,5.41,2.41,0.93,0.48,2.31,1.59,18.48,,
31,Ryan Gomes,,PROVIDENCE,,29,0,34.76,6.62,13.07,0.507,1.0,3.0,0.333,5.62,10.07,0.558,0.545,4.62,5.31,0.87,3.76,5.69,9.45,2.31,1.59,0.14,2.62,2.1,18.86,,
32,Robert Whaley,,CINCY,,22,0,13.0,2.18,6.27,0.348,0.0,0.05,0.0,2.18,6.23,0.35,0.348,1.41,2.14,0.66,1.05,1.41,2.45,0.64,0.27,0.36,1.09,2.14,5.77,,
33,Orien Greene,,ULALA,,18,0,25.78,3.78,8.33,0.453,1.67,4.61,0.361,2.11,3.72,0.567,0.553,1.22,1.78,0.688,1.11,3.44,4.56,3.0,2.22,0.33,2.17,3.33,10.44,,
34,Dijon Thompson,,UCLA,,28,0,33.21,5.21,12.0,0.435,1.75,4.57,0.383,3.46,7.43,0.466,0.507,2.18,2.79,0.782,1.11,3.18,4.29,2.25,0.89,0.14,2.61,1.82,14.36,,
35,Lawrence Roberts,,MISSST,,30,0,32.73,5.83,11.23,0.519,0.4,1.33,0.3,5.43,9.9,0.549,0.537,4.8,7.57,0.634,3.43,6.67,10.1,1.23,1.43,0.6,2.43,2.27,16.87,,
36,Alex Acker,,PEPPERDINE,,29,0,32.41,4.76,10.59,0.45,1.1,3.0,0.368,3.66,7.59,0.482,0.502,2.93,3.69,0.794,1.76,3.59,5.34,3.83,1.83,0.41,2.48,2.17,13.55,,
37,Adam Morrison,,GONZAGA,,31,0,20.77,4.42,8.32,0.531,0.55,1.81,0.304,3.87,6.52,0.594,0.564,1.97,2.71,0.726,1.1,3.16,4.26,1.42,0.39,0.32,1.16,1.26,11.35,,
38,Shelden Williams,,DUKE,,37,0,26.03,4.43,7.57,0.586,0.05,0.14,0.4,4.38,7.43,0.589,0.589,3.73,5.41,0.69,3.22,5.27,8.49,0.92,0.97,3.0,2.35,3.24,12.65,,
39,Brandon Roy,,WASHINGTON,,31,0,30.26,4.65,9.68,0.48,0.19,0.87,0.222,4.45,8.81,0.505,0.49,3.42,4.35,0.785,1.48,3.81,5.29,3.29,1.19,0.35,2.71,2.39,12.9,,
40,Randy Foye,,VILLANOVA,,35,0,31.26,4.74,12.26,0.387,1.23,4.11,0.299,3.51,8.14,0.432,0.437,2.83,3.71,0.762,1.2,3.51,4.71,3.63,1.57,0.29,3.6,3.14,13.54,,
41,JJ Redick,,DUKE,,37,0,31.14,4.65,11.0,0.423,2.76,6.97,0.395,1.89,4.03,0.47,0.548,3.86,4.05,0.953,0.7,2.41,3.11,1.57,0.73,0.08,1.89,2.11,15.92,,
42,Hilton Armstrong,,UCONN,,35,0,9.09,0.91,1.83,0.5,0.0,0.03,0.0,0.91,1.8,0.508,0.5,0.54,1.4,0.388,1.0,1.8,2.8,0.26,0.14,0.69,0.6,1.57,2.37,,
43,Ronnie Brewer,,ARKANSAS,,28,0,32.39,4.46,9.29,0.481,0.61,2.29,0.266,3.86,7.0,0.551,0.513,2.64,4.61,0.574,2.11,3.36,5.46,3.36,2.04,0.71,2.57,1.68,12.18,,
44,Rodney Carney,,MEMPHIS,,28,0,26.89,4.5,11.61,0.388,2.21,5.96,0.371,2.29,5.64,0.405,0.483,1.79,2.61,0.685,1.5,4.18,5.68,1.07,0.82,1.14,1.57,2.0,13.0,,
45,Quincy Douby,,RUTGERS,,33,0,25.39,4.12,9.7,0.425,2.09,4.91,0.426,2.03,4.79,0.424,0.533,2.15,2.61,0.826,0.67,1.24,1.91,1.7,0.82,0.39,1.94,1.64,12.48,,
46,Renaldo Balkman,,SCAROLINA,,33,0,18.18,2.76,4.94,0.558,0.18,0.73,0.25,2.58,4.21,0.612,0.577,1.24,2.39,0.519,2.36,2.21,4.58,1.39,1.0,1.3,1.85,2.21,6.94,,
47,Marcus Williams,,UCONN,,16,0,14.12,1.06,2.88,0.37,0.19,1.06,0.176,0.88,1.81,0.483,0.402,0.56,0.81,0.692,0.38,0.94,1.31,4.31,1.0,0.06,2.38,1.75,2.88,,
48,Josh Boone,,UCONN,,38,0,21.97,2.55,4.61,0.554,0.0,0.0,0.0,2.55,4.61,0.554,0.554,0.84,2.08,0.405,2.76,3.05,5.82,0.68,0.53,1.66,0.76,1.66,5.95,,
49,Shannon Brown,,MICHIGANST,,30,0,22.9,2.93,6.5,0.451,0.5,1.47,0.341,2.43,5.03,0.483,0.49,1.53,1.9,0.807,0.8,1.7,2.5,1.27,1.1,0.03,1.73,1.8,7.9,,
50,Maurice Ager,,MICHIGANST,,30,0,22.53,2.9,7.5,0.387,1.23,3.53,0.349,1.67,3.97,0.42,0.469,1.43,2.03,0.705,0.9,2.3,3.2,0.67,0.4,0.27,1.27,1.97,8.47,,
51,Mardy Collins,,TEMPLE,,29,0,39.21,5.9,15.66,0.377,1.62,5.59,0.29,4.28,10.07,0.425,0.428,2.1,3.52,0.598,0.83,4.1,4.93,2.59,1.76,0.14,1.69,2.07,15.52,,
52,James White,,CINCY,,27,0,25.07,2.63,6.85,0.384,0.56,2.33,0.238,2.07,4.52,0.459,0.424,2.11,2.63,0.803,0.96,3.07,4.04,3.56,0.89,0.67,2.11,2.04,7.93,,
53,Steve Novak,,MARQUETTE,,31,0,29.55,3.81,9.35,0.407,2.87,6.68,0.43,0.94,2.68,0.349,0.56,2.0,2.19,0.912,1.1,3.52,4.61,1.26,0.74,0.1,1.42,1.94,12.48,,
54,Paul Davis,,MICHIGANST,,30,0,28.23,5.43,9.57,0.568,0.17,0.5,0.333,5.27,9.07,0.581,0.577,4.77,5.97,0.799,2.07,4.17,6.23,1.97,1.47,0.63,2.47,2.9,15.8,,
55,P.J. Tucker,,TEXAS,,33,0,22.48,4.03,7.36,0.547,0.0,0.0,0.0,4.03,7.36,0.547,0.547,2.3,3.55,0.65,3.18,3.64,6.82,0.82,0.88,0.18,1.18,2.18,10.36,,
56,Craig Smith,,BOSTONCOLL,,34,0,32.85,6.91,12.5,0.553,0.21,0.56,0.368,6.71,11.94,0.562,0.561,2.91,5.09,0.572,2.44,5.88,8.32,1.35,1.5,0.88,1.91,2.74,16.94,,
57,Bobby Jones,,WASHINGTON,,31,0,24.52,4.19,7.35,0.57,0.03,0.26,0.125,4.16,7.1,0.586,0.572,2.81,4.23,0.664,1.94,3.0,4.94,0.81,1.19,0.55,1.1,3.77,11.23,,
58,David Noel,,UNC,,24,0,21.25,2.08,3.71,0.562,0.08,0.5,0.167,2.0,3.21,0.623,0.573,1.17,1.88,0.622,2.29,2.58,4.88,1.46,1.0,0.33,1.71,2.29,5.42,,
59,Denham Brown,,UCONN,,39,0,25.0,3.33,7.62,0.438,0.92,2.36,0.391,2.41,5.26,0.459,0.498,1.31,1.79,0.729,0.95,2.97,3.92,1.23,0.54,0.08,1.49,1.41,8.9,,
60,James Augustine,,ILLINOIS,,33,0,27.39,3.79,5.97,0.635,0.0,0.06,0.0,3.79,5.91,0.641,0.635,2.06,3.21,0.642,2.82,4.52,7.33,0.64,1.15,1.27,1.24,2.55,9.64,,
61,Alexander Johnson,,FLORIDAST,,33,0,20.82,3.12,5.67,0.551,0.0,0.03,0.0,3.12,5.64,0.554,0.551,3.21,4.76,0.675,1.21,2.97,4.18,0.82,0.82,0.61,2.64,2.76,9.45,,
62,Dee Brown,,ILLINOIS,,33,0,34.94,4.85,11.79,0.411,2.15,6.21,0.346,2.7,5.58,0.484,0.503,1.48,2.21,0.671,1.03,2.7,3.73,4.45,1.55,0.09,1.97,2.0,13.33,,
63,Paul Millsap,,LATECH,,30,0,35.1,5.83,9.93,0.587,0.03,0.03,1.0,5.8,9.9,0.586,0.589,3.87,6.03,0.641,5.03,7.43,12.47,0.73,0.87,1.73,2.23,3.3,15.57,,
64,Leon Powe,,CALIFORNIA,,27,0,29.78,5.26,10.78,0.488,0.0,0.04,0.0,5.26,10.74,0.49,0.488,4.63,7.59,0.61,3.41,6.07,9.48,0.7,0.7,0.63,1.96,2.3,15.15,,
65,Ryan Hollins,,UCLA,,28,0,25.39,2.29,4.18,0.547,0.0,0.0,0.0,2.29,4.18,0.547,0.547,1.93,3.32,0.581,1.57,2.68,4.25,0.54,0.43,1.0,1.71,3.04,6.5,,
66,Guillermo Díaz,,MIAMIFL,,30,0,28.0,4.4,8.93,0.493,1.17,2.53,0.461,3.23,6.4,0.505,0.558,1.8,2.57,0.701,1.17,1.73,2.9,2.17,1.33,0.3,1.87,1.83,11.77,,
67,Hassan Adams,,ARIZONA,,30,0,30.5,6.67,12.3,0.542,1.27,3.3,0.384,5.4,9.0,0.6,0.593,2.57,3.5,0.733,3.3,4.0,7.3,1.57,1.5,1.5,1.93,2.63,17.17,,
68,J.R. Pinnock,,GEORGEWASH,,30,0,22.87,3.77,8.03,0.469,0.7,1.77,0.396,3.07,6.27,0.489,0.512,1.6,2.03,0.787,1.43,1.93,3.37,1.23,1.57,0.77,1.9,1.9,9.83,,
69,Will Blalock,,IOWAST,,33,0,30.73,2.61,6.55,0.398,0.91,2.09,0.435,1.7,4.45,0.381,0.468,1.42,2.03,0.701,0.3,2.45,2.76,4.06,1.58,0.12,2.18,1.85,7.55,,
70,Acie Law,,TEXASAM,,27,0,23.11,2.78,7.19,0.387,0.41,1.89,0.216,2.37,5.3,0.448,0.415,1.52,2.0,0.759,0.33,1.74,2.07,3.85,1.26,0.0,1.93,2.33,7.48,,
71,Al Thornton,,FLORIDAST,,30,0,7.93,1.0,1.93,0.517,0.1,0.23,0.429,0.9,1.7,0.529,0.543,0.7,1.4,0.5,0.57,1.23,1.8,0.2,0.23,0.23,0.5,1.37,2.8,,
72,Jared Dudley,,BOSTONCOLL,,34,0,34.0,3.85,8.29,0.465,0.53,1.68,0.316,3.32,6.62,0.502,0.496,3.68,5.09,0.723,2.97,3.65,6.62,2.79,1.29,0.24,2.09,2.06,11.91,,
73,Morris Almond,,RICE,,30,0,9.97,1.87,4.1,0.455,0.33,1.2,0.278,1.53,2.9,0.529,0.496,0.77,0.97,0.793,0.3,0.7,1.0,0.57,0.23,0.37,1.2,0.93,4.83,,
74,Aaron Brooks,,OREGON,,21,0,25.76,2.19,5.9,0.371,1.33,3.62,0.368,0.86,2.29,0.375,0.484,1.24,1.57,0.788,0.52,1.86,2.38,2.67,0.81,0.05,2.33,2.33,6.95,,
75,Alando Tucker,,WISCONSIN,,4,0,20.75,4.75,8.25,0.576,0.75,1.75,0.429,4.0,6.5,0.615,0.621,3.75,5.5,0.682,1.75,2.75,4.5,0.25,0.5,0.0,1.25,1.75,14.0,,
76,Nick Fazekas,,NEVADA,,34,0,26.91,4.76,9.03,0.528,0.71,1.97,0.358,4.06,7.06,0.575,0.567,2.38,3.09,0.771,2.18,5.38,7.56,0.47,0.53,1.29,0.94,2.06,12.62,,
77,Jermareo Davidson,,ALABAMA,,33,0,23.21,2.03,4.3,0.472,0.0,0.0,0.0,2.03,4.3,0.472,0.472,0.91,1.58,0.577,1.64,2.7,4.33,0.45,0.24,1.39,1.06,2.09,4.97,,
78,Chris Richard,,FLORIDA,,30,0,13.03,1.53,2.53,0.605,0.0,0.0,0.0,1.53,2.53,0.605,0.605,0.7,1.27,0.553,0.93,1.67,2.6,0.1,0.27,0.43,0.97,2.27,3.77,,
79,Derrick Byars,,VIRGINIA,,31,0,20.9,2.74,5.87,0.467,0.81,2.0,0.403,1.94,3.87,0.5,0.536,1.19,1.74,0.685,1.23,2.16,3.39,1.19,0.61,0.19,1.39,2.71,7.48,,
80,Reyshawn Terry,,UNC,,25,0,4.24,0.52,1.2,0.433,0.04,0.2,0.2,0.48,1.0,0.48,0.45,0.52,0.96,0.542,0.4,0.48,0.88,0.16,0.4,0.12,0.64,0.76,1.6,,
81,Jared Jordan,,MARIST,,28,0,26.82,2.32,5.46,0.425,0.36,1.0,0.357,1.96,4.46,0.44,0.458,1.75,2.39,0.731,1.18,2.64,3.82,3.96,1.04,0.07,1.82,1.75,6.75,,
82,Stéphane Lasme,,UMASS,,29,0,13.31,1.34,2.48,0.542,0.0,0.0,0.0,1.34,2.48,0.542,0.542,0.52,1.17,0.441,1.79,1.66,3.45,0.38,0.34,1.76,1.14,2.38,3.21,,
83,Dominic McGuire,,CALIFORNIA,,26,0,15.73,1.77,4.58,0.387,0.12,0.85,0.136,1.65,3.73,0.443,0.399,0.62,1.46,0.421,1.27,2.12,3.38,0.81,0.42,0.85,1.38,1.96,4.27,,
84,Aaron Gray,,PITT,,15,0,5.87,0.73,1.33,0.55,0.0,0.0,0.0,0.73,1.33,0.55,0.55,0.27,0.47,0.571,0.67,0.8,1.47,0.4,0.0,0.2,0.2,0.87,1.73,,
85,Demetris Nichols,,SYRACUSE,,26,0,16.96,1.62,4.65,0.347,0.65,2.77,0.236,0.96,1.88,0.51,0.417,0.31,0.69,0.444,0.73,1.46,2.19,0.58,0.58,0.62,0.58,1.81,4.19,,
86,Herbert Hill,,PROVIDENCE,,11,0,2.55,0.27,0.55,0.5,0.0,0.0,0.0,0.27,0.55,0.5,0.5,0.45,0.73,0.625,0.27,0.45,0.73,0.09,0.09,0.09,0.09,0.09,1.0,,
87,Sammy Mejia,,DEPAUL,,32,0,29.59,2.53,6.44,0.393,0.84,2.28,0.37,1.69,4.16,0.406,0.459,2.0,2.66,0.753,1.44,2.84,4.28,4.38,1.0,0.06,2.81,1.81,7.91,,
88,D.J. Strawberry,,MARYLAND,,31,0,20.0,2.19,4.48,0.489,0.19,0.71,0.273,2.0,3.77,0.53,0.511,1.61,3.06,0.526,1.13,1.68,2.81,1.32,1.65,0.58,1.52,2.13,6.19,,
89,J.R. Giddens,,KANSAS,,33,0,25.88,4.27,9.0,0.475,2.24,5.52,0.407,2.03,3.48,0.583,0.599,0.55,0.82,0.667,0.58,3.03,3.61,0.85,0.73,0.61,1.12,2.09,11.33,,
90,Patrick Ewing,,INDIANA,,28,0,11.82,1.14,2.18,0.525,0.04,0.04,1.0,1.11,2.14,0.517,0.533,0.46,0.96,0.481,1.57,2.07,3.64,0.21,0.46,0.61,0.86,2.32,2.79,,
