Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,Player-additional
14,James Johnson,,WAKE,,31,0,30.52,6.03,11.13,0.542,0.71,2.23,0.319,5.32,8.9,0.598,0.574,2.23,3.19,0.697,2.55,5.97,8.52,2.0,1.42,1.55,2.39,2.94,15.0,,
15,Jrue Holiday,,UCLA,,35,0,27.14,3.2,7.11,0.45,0.77,2.51,0.307,2.43,4.6,0.528,0.504,1.29,1.77,0.726,1.26,2.51,3.77,3.69,1.57,0.51,2.14,2.14,8.46,,
16,Ty Lawson,,UNC,,35,0,29.94,5.2,9.77,0.532,1.46,3.09,0.472,3.74,6.69,0.56,0.607,4.74,5.94,0.798,0.66,2.31,2.97,6.57,2.14,0.14,1.89,1.69,16.6,,
17,Jeff Teague,,WAKE,,31,0,31.97,5.81,11.97,0.485,1.45,3.29,0.441,4.35,8.68,0.502,0.546,5.77,7.06,0.817,0.48,2.81,3.29,3.55,1.87,0.65,3.35,2.19,18.84,,
18,Eric Maynor,,VCU,,34,0,35.47,7.29,15.76,0.463,1.94,5.38,0.361,5.35,10.38,0.516,0.524,5.82,7.15,0.815,0.47,3.12,3.59,6.18,1.71,0.18,2.97,2.41,22.35,,
19,Darren Collison,,UCLA,,35,0,31.51,5.0,9.83,0.509,1.17,2.97,0.394,3.83,6.86,0.558,0.568,3.23,3.6,0.897,0.46,1.94,2.4,4.74,1.63,0.14,2.49,1.51,14.4,,
20,Byron Mullens,,OHIOST,,33,0,20.33,3.64,5.7,0.638,0.0,0.03,0.0,3.64,5.67,0.642,0.638,1.58,2.82,0.559,1.67,3.0,4.67,0.27,0.48,1.12,1.55,2.06,8.85,,
21,Taj Gibson,,USC,,35,0,33.69,5.43,9.03,0.601,0.0,0.0,0.0,5.43,9.03,0.601,0.601,3.43,5.2,0.659,3.51,5.51,9.03,1.26,0.97,2.86,2.06,2.94,14.29,,
22,DeMarre Carroll,,MISSOURI,,38,0,28.0,6.47,11.61,0.558,0.42,1.16,0.364,6.05,10.45,0.579,0.576,3.18,5.03,0.634,2.42,4.76,7.18,2.16,1.55,0.66,1.47,2.21,16.55,,
23,Wayne Ellington,,UNC,,38,0,30.39,5.66,11.71,0.483,2.24,5.37,0.417,3.42,6.34,0.539,0.579,2.29,2.95,0.777,1.5,3.39,4.89,2.66,0.95,0.16,1.63,1.5,15.84,,
24,Toney Douglas,,FLORIDAST,,35,0,36.54,6.83,15.31,0.446,2.43,6.31,0.385,4.4,9.0,0.489,0.525,5.37,6.63,0.81,0.8,3.11,3.91,2.91,1.8,0.43,2.49,2.17,21.46,,
25,Jeff Ayres,,ARIZONAST,,35,0,32.54,5.66,8.57,0.66,0.0,0.03,0.0,5.66,8.54,0.662,0.66,3.23,4.14,0.779,2.49,5.71,8.2,0.89,0.49,0.86,1.23,2.69,14.54,,
26,Jermaine Taylor,,CFLORIDA,,31,0,31.9,9.39,19.55,0.48,2.97,7.9,0.376,6.42,11.65,0.551,0.556,4.45,5.48,0.812,1.9,3.29,5.19,1.87,1.26,0.77,2.81,1.77,26.19,,
27,Dante Cunningham,,VILLANOVA,,38,0,31.55,6.42,12.24,0.525,0.0,0.05,0.0,6.42,12.18,0.527,0.525,3.26,4.68,0.697,2.61,4.87,7.47,1.24,1.24,1.24,2.16,2.71,16.11,,
28,DaJuan Summers,,GEORGETOWN,,31,0,29.35,4.42,9.32,0.474,1.68,4.35,0.385,2.74,4.97,0.552,0.564,3.13,4.39,0.713,1.16,2.97,4.13,1.26,1.13,0.68,2.61,2.61,13.65,,
29,Sam Young,,PITT,,36,0,31.83,7.25,14.44,0.502,1.5,4.03,0.372,5.75,10.42,0.552,0.554,3.17,4.28,0.74,1.92,4.33,6.25,1.11,0.97,0.83,2.44,1.67,19.17,,
30,DeJuan Blair,,PITT,,35,0,27.29,6.46,10.89,0.593,0.0,0.0,0.0,6.46,10.89,0.593,0.593,2.8,4.63,0.605,5.57,6.77,12.34,1.2,1.54,0.97,1.26,2.71,15.71,,
31,Jon Brockman,,WASHINGTON,,34,0,30.47,5.59,10.62,0.526,0.0,0.03,0.0,5.59,10.59,0.528,0.526,3.71,5.79,0.64,4.24,7.26,11.5,1.15,0.91,0.09,1.91,3.0,14.88,,
32,Derrick Brown,,XAVIER,,35,0,29.51,4.86,9.63,0.504,1.11,2.57,0.433,3.74,7.06,0.53,0.562,2.86,3.86,0.741,2.34,3.71,6.06,1.94,0.71,0.86,1.74,2.49,13.69,,
33,Jodie Meeks,,KENTUCKY,,36,0,34.36,7.31,15.78,0.463,3.25,8.0,0.406,4.06,7.78,0.521,0.566,5.86,6.5,0.902,0.53,2.86,3.39,1.75,1.33,0.14,2.67,1.92,23.72,,
34,Marcus Thornton,,LSU,,35,0,31.89,7.31,15.49,0.472,2.23,5.74,0.388,5.09,9.74,0.522,0.544,4.26,5.71,0.745,2.03,3.46,5.49,2.14,1.6,0.37,1.83,2.06,21.11,,
35,Chase Budinger,,ARIZONA,,35,0,37.63,6.26,13.03,0.48,1.91,4.8,0.399,4.34,8.23,0.528,0.554,3.57,4.46,0.801,1.4,4.8,6.2,3.37,1.43,0.46,2.43,1.86,18.0,,
36,Nick Calathes,,FLORIDA,,36,0,33.33,5.69,11.81,0.482,2.03,5.19,0.39,3.67,6.61,0.555,0.568,3.75,5.31,0.707,0.86,4.47,5.33,6.42,1.89,0.17,3.31,1.92,17.17,,
37,Danny Green,,UNC,,38,0,27.37,4.84,10.29,0.471,2.03,4.84,0.418,2.82,5.45,0.517,0.569,1.37,1.61,0.852,1.84,2.84,4.68,2.74,1.76,1.34,1.66,2.21,13.08,,
38,Taylor Griffin,,OKLAHOMA,,36,0,30.03,3.47,6.47,0.536,0.14,0.39,0.357,3.33,6.08,0.548,0.547,2.53,3.61,0.7,2.28,3.56,5.83,1.33,1.31,1.0,1.72,2.78,9.61,,
39,Goran Suton,,MICHIGANST,,32,0,26.72,3.84,7.38,0.521,0.66,1.5,0.438,3.19,5.88,0.543,0.566,2.09,2.47,0.848,2.94,5.47,8.41,1.56,1.12,0.5,1.81,2.53,10.44,,
40,Jack McClinton,,MIAMIFL,,32,0,32.19,6.25,13.91,0.449,3.16,6.97,0.453,3.09,6.94,0.446,0.563,3.62,4.09,0.885,0.56,2.53,3.09,2.84,0.75,0.03,2.62,1.62,19.28,,
41,A.J. Price,,UCONN,,35,0,31.77,4.86,11.91,0.408,2.34,5.83,0.402,2.51,6.09,0.413,0.506,2.66,3.69,0.721,0.57,2.91,3.49,4.69,0.69,0.0,2.69,1.26,14.71,,
42,Robert Vaden,,UAB,,34,0,36.47,6.09,15.35,0.397,3.29,9.53,0.346,2.79,5.82,0.48,0.504,2.18,2.94,0.74,0.71,4.24,4.94,2.06,1.03,0.62,2.47,1.79,17.65,,
43,Patty Mills,,STMARYSCA,,26,0,33.35,6.27,15.58,0.402,2.58,7.62,0.338,3.69,7.96,0.464,0.485,3.27,3.81,0.859,0.46,1.92,2.38,3.88,2.19,0.23,2.88,1.65,18.38,,
44,Ahmad Nivins,,STJOSEPHS,,32,0,39.34,6.41,10.47,0.612,0.0,0.03,0.0,6.41,10.44,0.614,0.612,6.34,8.06,0.787,3.94,7.88,11.81,1.0,0.81,1.75,2.72,2.19,19.16,,
45,Lester Hudson,,TNMARTIN,,32,0,36.03,9.78,21.78,0.449,3.31,9.34,0.355,6.47,12.44,0.52,0.525,4.62,5.25,0.881,2.19,5.75,7.94,4.22,2.34,0.56,3.31,2.69,27.5,,
46,Chinemelu Elonu,,TEXASAM,,34,0,23.82,3.79,5.71,0.665,0.0,0.0,0.0,3.79,5.71,0.665,0.665,2.24,3.56,0.628,2.85,4.47,7.32,0.29,0.29,1.56,1.82,2.79,9.82,,
47,Robert Dozier,,MEMPHIS,,37,0,30.22,4.49,8.65,0.519,0.57,1.51,0.375,3.92,7.14,0.549,0.552,3.35,4.65,0.721,2.86,4.62,7.49,1.43,1.27,1.65,2.0,2.73,12.89,,
48,Evan Turner,,OHIOST,,33,0,36.42,5.85,11.64,0.503,0.33,0.76,0.44,5.52,10.88,0.507,0.517,5.3,6.73,0.788,1.7,5.39,7.09,3.97,1.76,0.82,3.55,2.94,17.33,,
49,Greg Monroe,,GEORGETOWN,,31,0,30.9,4.61,8.06,0.572,0.06,0.19,0.333,4.55,7.87,0.578,0.576,3.39,4.84,0.7,2.0,4.55,6.55,2.55,1.84,1.45,2.48,2.48,12.68,,
50,Al-Farouq Aminu,,WAKE,,31,0,29.0,4.71,9.13,0.516,0.23,1.26,0.179,4.48,7.87,0.57,0.528,3.29,4.9,0.671,2.29,5.87,8.16,1.48,0.97,1.23,2.61,2.61,12.94,,
51,Gordon Hayward,,BUTLER,,32,0,32.66,3.91,8.16,0.479,2.16,4.81,0.448,1.75,3.34,0.523,0.611,3.16,3.88,0.815,1.44,5.03,6.47,1.97,1.5,0.94,1.66,2.0,13.12,,
52,Paul George,,FRESNOST,,34,0,34.59,4.88,10.38,0.47,1.85,4.15,0.447,3.03,6.24,0.486,0.559,2.71,3.88,0.697,1.85,4.38,6.24,1.85,1.74,1.0,2.32,2.71,14.32,,
53,Cole Aldrich,,KANSAS,,35,0,29.63,5.69,9.51,0.598,0.0,0.0,0.0,5.69,9.51,0.598,0.598,3.49,4.4,0.792,3.03,8.03,11.06,1.03,0.6,2.69,1.6,2.57,14.86,,
54,Ed Davis,,UNC,,38,0,18.84,2.61,5.03,0.518,0.0,0.0,0.0,2.61,5.03,0.518,0.518,1.45,2.53,0.573,2.18,4.39,6.58,0.58,0.37,1.71,1.05,1.95,6.66,,
55,Patrick Patterson,,KENTUCKY,,34,0,33.74,7.06,11.71,0.603,0.0,0.03,0.0,7.06,11.68,0.605,0.603,3.79,4.94,0.768,2.71,6.59,9.29,1.97,0.62,2.06,1.94,2.24,17.91,,
56,Larry Sanders,,VCU,,34,0,26.59,4.59,9.0,0.51,0.0,0.0,0.0,4.59,9.0,0.51,0.51,2.12,3.79,0.558,2.88,5.71,8.59,0.38,0.65,2.71,2.12,3.65,11.29,,
57,Luke Babbitt,,NEVADA,,34,0,32.65,5.71,12.5,0.456,0.97,2.26,0.429,4.74,10.24,0.463,0.495,4.47,5.18,0.864,1.85,5.53,7.38,1.38,0.71,0.71,1.91,1.79,16.85,,
58,James Anderson,,OKSTATE,,35,0,33.46,5.97,12.4,0.482,2.4,5.89,0.408,3.57,6.51,0.548,0.578,3.89,4.69,0.829,2.17,3.49,5.66,1.37,1.14,0.69,1.97,2.43,18.23,,
59,Craig Brackins,,IOWAST,,32,0,32.53,7.59,16.0,0.475,0.66,2.31,0.284,6.94,13.69,0.507,0.495,4.31,6.19,0.697,1.72,7.75,9.47,1.34,0.53,0.94,2.31,2.09,20.16,,
60,Elliot Williams,,DUKE,,34,0,16.56,1.65,3.74,0.441,0.26,1.06,0.25,1.38,2.68,0.516,0.476,0.68,1.35,0.5,0.85,1.41,2.26,0.68,0.62,0.03,0.85,1.71,4.24,,
61,Trevor Booker,,CLEMSON,,32,0,30.69,5.91,10.34,0.571,0.28,0.69,0.409,5.62,9.66,0.583,0.585,3.25,4.59,0.707,3.34,6.38,9.72,1.69,1.47,1.97,1.84,1.69,15.34,,
62,Damion James,,TEXAS,,35,0,29.54,5.8,12.4,0.468,0.8,2.46,0.326,5.0,9.94,0.503,0.5,3.03,4.43,0.684,2.94,6.26,9.2,1.34,0.97,0.86,2.26,2.69,15.43,,
63,Dominique Jones,,SFLORIDA,,31,0,37.45,6.23,14.87,0.419,1.74,5.65,0.309,4.48,9.23,0.486,0.477,3.9,5.52,0.708,1.97,3.61,5.58,3.94,1.32,0.39,2.65,2.55,18.1,,
64,Quincy Pondexter,,WASHINGTON,,35,0,28.09,4.71,9.23,0.511,0.09,0.4,0.214,4.63,8.83,0.524,0.515,2.54,3.43,0.742,2.77,3.14,5.91,1.57,0.71,0.37,1.89,2.8,12.06,,
65,Greivis Vásquez,,MARYLAND,,35,0,34.57,6.23,15.37,0.405,1.89,5.77,0.327,4.34,9.6,0.452,0.467,3.17,3.66,0.867,1.06,4.34,5.4,5.03,1.4,0.37,2.8,2.17,17.51,,
66,Lazar Hayward,,MARQUETTE,,35,0,31.69,5.83,12.43,0.469,1.51,4.23,0.358,4.31,8.2,0.526,0.53,3.11,3.8,0.82,2.83,5.8,8.63,1.11,1.0,0.26,1.86,2.54,16.29,,
67,Dexter Pittman,,TEXAS,,35,0,16.57,3.71,6.03,0.616,0.0,0.0,0.0,3.71,6.03,0.616,0.616,2.69,3.89,0.691,2.63,2.83,5.46,0.37,0.37,0.94,1.43,2.69,10.11,,
68,Armon Johnson,,NEVADA,,34,0,32.26,5.68,13.18,0.431,0.74,2.65,0.278,4.94,10.53,0.469,0.459,3.41,4.32,0.789,0.79,2.79,3.59,4.26,0.88,0.18,2.47,1.24,15.5,,
69,Terrico White,,OLEMISS,,31,0,29.97,5.06,11.84,0.428,2.0,5.65,0.354,3.06,6.19,0.495,0.512,1.58,2.52,0.628,0.81,2.58,3.39,2.32,0.84,0.26,1.77,1.77,13.71,,
70,Andy Rautins,,SYRACUSE,,37,0,28.62,3.41,8.97,0.38,2.76,7.54,0.366,0.65,1.43,0.453,0.533,0.89,1.22,0.733,0.35,2.97,3.32,3.03,1.41,0.16,1.97,2.03,10.46,,
71,Landry Fields,,STANFORD,,34,0,30.74,4.71,9.44,0.498,0.94,2.56,0.368,3.76,6.88,0.547,0.548,2.29,3.53,0.65,2.32,4.32,6.65,1.94,1.24,0.53,1.85,2.06,12.65,,
72,Jarvis Varnado,,MISSST,,36,0,28.11,5.0,9.11,0.549,0.0,0.03,0.0,5.0,9.08,0.55,0.549,2.89,4.42,0.654,2.86,5.94,8.81,0.78,0.61,4.72,1.67,2.31,12.89,,
73,Da'Sean Butler,,WVIRGINIA,,35,0,33.14,6.06,14.11,0.429,1.77,5.06,0.35,4.29,9.06,0.473,0.492,3.26,4.29,0.76,2.17,3.77,5.94,1.71,1.29,0.29,2.31,2.51,17.14,,
74,Devin Ebanks,,WVIRGINIA,,35,0,30.17,3.77,8.03,0.47,0.14,1.14,0.125,3.63,6.89,0.527,0.479,2.8,4.0,0.7,2.66,5.14,7.8,2.66,0.83,0.71,1.91,1.8,10.49,,
75,Jerome Jordan,,TULSA,,36,0,26.97,5.0,8.53,0.586,0.0,0.0,0.0,5.0,8.53,0.586,0.586,3.81,5.17,0.737,2.44,6.11,8.56,0.94,0.39,2.53,2.42,3.06,13.81,,
76,Gani Lawal,,GATECH,,31,0,29.65,5.94,10.68,0.556,0.0,0.03,0.0,5.94,10.65,0.558,0.556,3.19,5.71,0.559,3.58,5.9,9.48,0.61,1.0,1.48,2.55,2.58,15.06,,
77,Solomon Alabi,,FLORIDAST,,35,0,22.26,3.49,6.46,0.54,0.0,0.03,0.0,3.49,6.43,0.542,0.54,1.46,2.14,0.68,2.14,3.49,5.63,0.34,0.51,2.09,1.6,1.86,8.43,,
78,Magnum Rolle,,LATECH,,30,0,28.17,4.67,8.8,0.53,0.03,0.07,0.5,4.63,8.73,0.531,0.532,2.83,4.33,0.654,2.63,4.53,7.17,1.0,0.93,1.73,2.27,2.93,12.2,,
79,Luke Harangody,,NOTREDAME,,34,0,34.24,8.82,19.21,0.459,0.41,1.12,0.368,8.41,18.09,0.465,0.47,5.24,6.74,0.777,3.53,8.26,11.79,2.06,0.91,0.91,1.82,2.26,23.29,,
80,Willie Warren,,OKLAHOMA,,36,0,31.33,4.78,10.11,0.473,1.86,5.0,0.372,2.92,5.11,0.571,0.565,3.17,4.06,0.781,0.5,1.72,2.22,3.14,1.14,0.06,2.22,2.25,14.58,,
81,Jeremy Evans,,WKENTUCKY,,34,0,25.32,3.62,5.71,0.634,0.0,0.03,0.0,3.62,5.68,0.637,0.634,1.53,2.12,0.722,2.38,3.35,5.74,0.32,0.62,2.0,0.97,2.38,8.76,,
82,Hamady N'Diaye,,RUTGERS,,32,0,23.28,2.0,3.41,0.587,0.0,0.03,0.0,2.0,3.38,0.593,0.587,1.59,2.47,0.646,1.69,4.12,5.81,0.41,0.47,2.22,1.5,2.81,5.59,,
83,Ryan Reid,,FLORIDAST,,35,0,19.11,1.77,4.03,0.44,0.0,0.0,0.0,1.77,4.03,0.44,0.44,1.37,2.17,0.632,1.49,2.23,3.71,0.74,0.66,0.66,2.06,2.03,4.91,,
84,Stanley Robinson,,UCONN,,28,0,24.86,3.46,6.86,0.505,0.11,0.82,0.13,3.36,6.04,0.556,0.513,1.43,2.25,0.635,2.04,3.89,5.93,1.18,0.61,1.07,1.57,1.39,8.46,,
85,Dwayne Collins,,MIAMIFL,,31,0,24.9,3.52,6.23,0.565,0.0,0.0,0.0,3.52,6.23,0.565,0.565,3.61,6.19,0.583,3.06,4.26,7.32,1.32,1.0,0.35,1.9,1.84,10.65,,
86,Kemba Walker,,UCONN,,36,0,25.19,3.06,6.5,0.47,0.36,1.33,0.271,2.69,5.17,0.522,0.498,2.44,3.42,0.715,0.86,2.61,3.47,2.89,1.06,0.17,1.83,1.56,8.92,,
87,Jimmer Fredette,,BYU,,33,0,33.03,5.58,11.61,0.48,1.58,4.12,0.382,4.0,7.48,0.534,0.548,3.52,4.15,0.847,0.55,2.42,2.97,4.09,1.52,0.09,2.58,1.3,16.24,,
88,Klay Thompson,,WASHST,,33,0,33.09,4.82,11.45,0.421,2.06,5.0,0.412,2.76,6.45,0.427,0.511,0.85,0.94,0.903,0.82,3.36,4.18,1.88,0.91,0.61,2.12,2.03,12.55,,
89,Markieff Morris,,KANSAS,,35,0,15.63,1.71,3.83,0.448,0.09,0.46,0.188,1.63,3.37,0.483,0.459,1.11,1.71,0.65,1.46,2.97,4.43,0.97,0.4,0.71,1.23,2.8,4.63,,
90,Marcus Morris,,KANSAS,,35,0,18.46,2.69,5.43,0.495,0.17,0.43,0.4,2.51,5.0,0.503,0.511,1.83,3.03,0.604,1.89,2.86,4.74,1.09,1.03,0.34,1.63,2.51,7.37,,
91,Nikola Vučević,,USC,,23,0,11.04,1.13,1.96,0.578,0.0,0.13,0.0,1.13,1.83,0.619,0.578,0.3,0.35,0.875,0.96,1.7,2.65,0.3,0.39,0.39,0.61,1.48,2.57,,
92,Iman Shumpert,,GATECH,,31,0,31.65,3.42,8.74,0.391,1.03,3.29,0.314,2.39,5.45,0.438,0.45,2.77,4.23,0.656,0.71,3.19,3.9,4.97,2.06,0.19,3.74,2.9,10.65,,
93,Chris Singleton,,FLORIDAST,,35,0,26.91,2.71,6.63,0.409,0.97,2.91,0.333,1.74,3.71,0.469,0.483,1.66,2.71,0.611,1.86,3.06,4.91,1.06,1.54,1.34,2.0,3.0,8.06,,
94,Nolan Smith,,DUKE,,34,0,21.59,2.88,6.76,0.426,0.79,2.29,0.346,2.09,4.47,0.467,0.485,1.82,2.15,0.849,0.68,1.5,2.18,1.71,0.94,0.06,1.62,2.06,8.38,,
95,Kenneth Faried,,MOREHEAD,,36,0,30.08,5.39,9.69,0.556,0.06,0.14,0.4,5.33,9.56,0.558,0.559,3.03,5.25,0.577,4.25,8.75,13.0,1.44,1.89,1.89,2.22,2.86,13.86,,
96,Reggie Jackson,,BOSTONCOLL,,34,0,20.0,2.68,6.09,0.44,0.53,1.94,0.273,2.15,4.15,0.518,0.483,1.09,1.59,0.685,1.21,2.06,3.26,1.74,0.82,0.41,1.24,1.53,6.97,,
97,MarShon Brooks,,PROVIDENCE,,32,0,21.75,3.81,8.72,0.437,1.25,4.0,0.312,2.56,4.72,0.543,0.509,1.69,2.47,0.684,1.38,2.22,3.59,1.38,1.06,0.72,1.38,1.81,10.56,,
98,JaJuan Johnson,,PURDUE,,37,0,26.95,5.14,9.51,0.54,0.0,0.08,0.0,5.14,9.43,0.544,0.54,3.16,4.3,0.736,2.14,3.43,5.57,0.7,0.51,2.11,1.32,1.76,13.43,,
99,Norris Cole,,CLEVST,,37,0,32.78,5.05,11.16,0.453,1.08,3.54,0.305,3.97,7.62,0.521,0.501,2.11,2.62,0.804,1.03,1.51,2.54,2.43,1.19,0.14,1.51,2.35,13.3,,
100,Jimmy Butler,,MARQUETTE,,35,0,19.63,1.57,3.06,0.514,0.0,0.11,0.0,1.57,2.94,0.534,0.514,2.46,3.2,0.768,2.14,1.8,3.94,0.74,0.49,0.46,0.49,1.89,5.6,,
101,Justin Harper,,RICHMOND,,36,0,23.11,3.22,7.83,0.411,1.22,3.64,0.336,2.0,4.19,0.477,0.489,1.5,2.22,0.675,1.61,3.03,4.64,0.56,0.56,0.83,1.53,2.78,9.17,,
102,Kyle Singler,,DUKE,,37,0,32.24,5.62,12.76,0.441,1.86,4.86,0.383,3.76,7.89,0.476,0.514,3.35,4.7,0.713,3.03,4.65,7.68,2.41,1.54,1.03,2.49,2.68,16.46,,
103,Shelvin Mack,,BUTLER,,32,0,30.69,3.81,9.75,0.391,1.78,5.47,0.326,2.03,4.28,0.474,0.482,2.53,3.34,0.757,1.28,3.16,4.44,3.47,1.12,0.03,2.09,2.16,11.94,,
104,Trey Thompkins,,GEORGIA,,28,0,26.04,4.79,11.04,0.434,1.18,3.07,0.384,3.61,7.96,0.453,0.487,1.89,2.61,0.726,2.07,5.29,7.36,0.79,0.96,1.11,2.43,1.71,12.64,,
105,Chandler Parsons,,FLORIDA,,36,0,26.03,3.56,7.72,0.46,1.03,3.42,0.301,2.53,4.31,0.587,0.527,1.08,1.94,0.557,2.0,3.67,5.67,1.78,1.06,0.39,1.39,2.36,9.22,,
106,Jon Leuer,,WISCONSIN,,33,0,21.33,3.48,7.48,0.466,0.48,1.64,0.296,3.0,5.85,0.513,0.498,1.39,2.3,0.605,1.36,2.45,3.82,0.85,0.52,0.61,1.33,1.88,8.85,,
107,Malcolm Lee,,UCLA,,29,0,10.66,1.31,2.62,0.5,0.21,0.69,0.3,1.1,1.93,0.571,0.539,0.34,0.83,0.417,0.55,0.97,1.52,0.59,0.48,0.14,0.76,1.28,3.17,,
108,Charles Jenkins,,HOFSTRA,,32,0,35.06,6.34,15.72,0.404,0.97,3.09,0.313,5.38,12.62,0.426,0.434,6.0,7.31,0.821,0.88,3.91,4.78,4.28,1.44,0.47,3.34,2.62,19.66,,
109,Josh Harrellson,,KENTUCKY,,34,0,9.26,1.35,3.03,0.447,0.15,0.44,0.333,1.21,2.59,0.466,0.471,0.76,1.06,0.722,0.94,1.56,2.5,0.26,0.26,0.59,0.76,1.09,3.62,,
110,Andrew Goudelock,,CHARLESTON,,36,0,31.11,6.14,13.36,0.459,2.64,6.0,0.44,3.5,7.36,0.475,0.558,1.81,2.08,0.867,0.5,2.0,2.5,1.86,0.72,0.31,1.92,1.22,16.72,,
111,Travis Leslie,,GEORGIA,,26,0,14.27,2.73,6.12,0.447,0.0,0.12,0.0,2.73,6.0,0.455,0.447,0.88,1.54,0.575,1.54,2.38,3.92,0.62,0.81,0.5,1.04,1.19,6.35,,
112,Keith Benson,,OAKLAND,,36,0,27.75,5.31,8.53,0.622,0.0,0.03,0.0,5.31,8.5,0.624,0.622,3.72,5.58,0.667,2.56,5.22,7.78,0.69,0.56,2.42,1.06,3.22,14.33,,
113,Lavoy Allen,,TEMPLE,,33,0,31.3,4.58,7.91,0.579,0.21,0.64,0.333,4.36,7.27,0.6,0.592,1.58,2.45,0.642,3.88,5.09,8.97,2.06,0.39,1.52,1.27,2.39,10.94,,
114,Jon Diebler,,OHIOST,,33,0,36.7,3.55,8.42,0.421,2.91,7.0,0.416,0.64,1.42,0.447,0.594,1.21,1.52,0.8,0.3,3.27,3.58,2.48,1.03,0.3,1.61,1.3,11.21,,
115,DeAndre Liggins,,KENTUCKY,,33,0,16.55,1.39,3.85,0.362,0.36,1.55,0.235,1.03,2.3,0.447,0.409,1.06,1.58,0.673,0.18,2.15,2.33,2.79,0.73,0.42,2.27,1.64,4.21,,
116,E'Twaun Moore,,PURDUE,,37,0,33.03,5.08,12.03,0.422,1.51,4.49,0.337,3.57,7.54,0.473,0.485,2.16,2.84,0.762,1.05,3.54,4.59,3.0,1.08,0.43,2.62,2.46,13.84,,
117,Isaiah Thomas,,WASHINGTON,,35,0,28.37,5.14,12.31,0.418,1.11,3.83,0.291,4.03,8.49,0.475,0.463,4.06,5.91,0.686,0.69,2.34,3.03,2.6,1.09,0.06,2.63,1.89,15.46,,
