Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,Player-additional
21,Udoka Azubuike,,KANSAS,,31,0,27.71,5.84,7.81,0.748,0.0,0.0,0.0,5.84,7.81,0.748,0.748,2.06,4.68,0.441,3.45,7.0,10.45,0.94,0.48,2.58,2.45,2.42,13.74,,
22,Jaden McDaniels,,WASHINGTON,,31,0,31.06,4.39,10.84,0.405,1.39,4.1,0.339,3.0,6.74,0.445,0.469,2.81,3.68,0.763,1.1,4.71,5.81,2.1,0.77,1.39,3.23,3.32,12.97,,
23,Malachi Flynn,,SANDIEGOST,,32,0,33.44,5.75,13.03,0.441,2.38,6.38,0.373,3.38,6.66,0.507,0.532,3.75,4.38,0.857,0.62,3.84,4.47,5.06,1.75,0.09,1.78,1.75,17.62,,
24,Desmond Bane,,TXCHRIST,,32,0,36.0,6.16,13.62,0.452,2.88,6.5,0.442,3.28,7.12,0.461,0.557,1.41,1.78,0.789,1.44,4.91,6.34,3.88,1.47,0.53,2.31,2.19,16.59,,
25,Tyrell Terry,,STANFORD,,31,0,32.58,4.74,10.74,0.441,2.0,4.9,0.408,2.74,5.84,0.47,0.535,3.16,3.55,0.891,0.35,4.13,4.48,3.19,1.39,0.06,2.65,2.06,14.65,,
26,Vernon Carey Jr.,,DUKE,,31,0,24.9,6.42,11.13,0.577,0.26,0.68,0.381,6.16,10.45,0.59,0.588,4.71,7.03,0.67,2.68,6.1,8.77,0.97,0.71,1.58,2.03,2.74,17.81,,
27,Daniel Oturu,,MINNESOTA,,31,0,33.87,7.68,13.65,0.563,0.61,1.68,0.365,7.06,11.97,0.59,0.585,4.13,5.84,0.707,3.74,7.52,11.26,1.1,0.55,2.45,2.84,2.68,20.1,,
28,Xavier Tillman Sr.,,MICHIGANST,,31,0,32.1,5.32,9.68,0.55,0.42,1.61,0.26,4.9,8.06,0.608,0.572,2.65,3.97,0.667,2.68,7.65,10.32,3.0,1.19,2.1,1.97,2.61,13.71,,
29,Tyler Bey,,COLORADO,,31,0,28.97,4.52,8.52,0.53,0.42,1.0,0.419,4.1,7.52,0.545,0.555,4.39,5.9,0.743,2.0,7.03,9.03,1.48,1.55,1.16,2.42,1.9,13.84,,
30,Saben Lee,,VANDY,,32,0,32.88,6.25,12.94,0.483,1.22,3.78,0.322,5.03,9.16,0.549,0.53,4.84,6.44,0.752,0.56,2.97,3.53,4.19,1.53,0.28,3.09,1.78,18.56,,
31,Elijah Hughes,,SYRACUSE,,32,0,36.72,6.19,14.5,0.427,2.44,7.12,0.342,3.75,7.38,0.508,0.511,4.22,5.19,0.813,0.44,4.5,4.94,3.41,1.16,0.81,2.28,1.81,19.03,,
32,Robert Woodard II,,MISSST,,31,0,33.06,4.39,8.87,0.495,0.97,2.26,0.429,3.42,6.61,0.517,0.549,1.61,2.52,0.641,2.19,4.35,6.55,1.29,1.13,1.03,1.87,1.87,11.35,,
33,Tre Jones,,DUKE,,29,0,35.45,5.59,13.21,0.423,1.34,3.72,0.361,4.24,9.48,0.447,0.474,3.72,4.83,0.771,0.66,3.59,4.24,6.38,1.79,0.34,2.69,1.76,16.24,,
34,Nick Richards,,KENTUCKY,,31,0,29.65,5.26,8.19,0.642,0.0,0.0,0.0,5.26,8.19,0.642,0.642,3.52,4.68,0.752,2.61,5.16,7.77,0.23,0.1,2.13,1.58,3.16,14.03,,
35,Jahmi'us Ramsey,,TXTECH,,27,0,31.19,5.48,12.41,0.442,2.22,5.22,0.426,3.26,7.19,0.454,0.531,1.85,2.89,0.641,0.74,3.26,4.0,2.22,1.33,0.67,2.0,2.19,15.04,,
36,Jordan Nwora,,LOUISVILLE,,31,0,33.1,6.1,13.87,0.44,2.45,6.1,0.402,3.65,7.77,0.469,0.528,3.35,4.13,0.812,1.68,6.03,7.71,1.29,0.74,0.26,2.1,2.23,18.0,,
37,CJ Elleby,,WASHST,,32,0,33.38,6.16,15.56,0.396,2.31,6.81,0.339,3.84,8.75,0.439,0.47,3.78,4.59,0.823,1.22,6.62,7.84,1.88,1.75,0.81,2.16,2.94,18.41,,
38,Nico Mannion,,ARIZONA,,32,0,32.25,4.5,11.47,0.392,1.66,5.06,0.327,2.84,6.41,0.444,0.465,3.31,4.16,0.797,0.25,2.25,2.5,5.28,1.19,0.0,2.56,1.72,13.97,,
39,Isaiah Joe,,ARKANSAS,,26,0,36.12,5.08,13.85,0.367,3.62,10.58,0.342,1.46,3.27,0.447,0.497,3.12,3.5,0.89,0.54,3.58,4.12,1.73,1.42,0.27,1.73,1.85,16.88,,
40,Skylar Mays,,LSU,,31,0,34.42,5.45,11.1,0.491,1.61,4.1,0.394,3.84,7.0,0.548,0.564,4.16,4.87,0.854,0.48,4.55,5.03,3.23,1.77,0.23,2.26,1.68,16.68,,
41,Justinian Jessup,,BOISEST,,32,0,35.97,5.38,12.62,0.426,3.06,7.72,0.397,2.31,4.91,0.471,0.547,2.19,2.28,0.959,0.97,3.47,4.44,2.09,1.41,0.47,1.25,2.16,16.0,,
42,Cassius Winston,,MICHIGANST,,30,0,32.67,6.17,13.77,0.448,2.43,5.63,0.432,3.73,8.13,0.459,0.536,3.83,4.5,0.852,0.2,2.3,2.5,5.87,1.2,0.03,3.2,1.97,18.6,,
43,Cassius Stanley,,DUKE,,29,0,27.45,4.41,9.31,0.474,1.07,2.97,0.36,3.34,6.34,0.527,0.531,2.66,3.62,0.733,1.86,3.0,4.86,1.03,0.69,0.72,1.86,2.17,12.55,,
44,Grant Riller,,CHARLESTON,,31,0,33.52,7.32,14.68,0.499,1.52,4.19,0.362,5.81,10.48,0.554,0.551,5.71,6.9,0.827,0.52,4.61,5.13,3.94,1.58,0.32,3.13,2.26,21.87,,
45,Reggie Perry,,MISSST,,31,0,31.06,5.9,11.81,0.5,0.74,2.29,0.324,5.16,9.52,0.542,0.531,4.81,6.26,0.768,3.13,6.94,10.06,2.32,0.84,1.16,2.9,3.1,17.35,,
46,Paul Reed,,DEPAUL,,29,0,31.66,6.28,12.17,0.516,0.55,1.79,0.308,5.72,10.38,0.551,0.538,2.03,2.76,0.738,3.28,7.41,10.69,1.62,1.86,2.55,2.28,2.97,15.14,,
47,Jalen Harris,,NEVADA,,30,0,33.03,7.47,16.73,0.446,2.23,6.17,0.362,5.23,10.57,0.495,0.513,4.5,5.47,0.823,0.8,5.67,6.47,3.93,1.13,0.13,2.4,2.3,21.67,,
48,Sam Merrill,,UTAHST,,32,0,34.97,6.09,13.22,0.461,2.78,6.78,0.41,3.31,6.44,0.515,0.566,4.69,5.25,0.893,0.22,3.91,4.12,3.91,0.88,0.09,1.56,2.28,19.66,,
49,Franz Wagner,,MICHIGAN,,27,0,30.78,4.19,9.26,0.452,1.52,4.89,0.311,2.67,4.37,0.61,0.534,1.67,2.0,0.833,0.89,4.7,5.59,1.0,1.26,0.59,1.48,2.52,11.56,,
50,Davion Mitchell,,BAYLOR,,30,0,32.4,3.5,8.57,0.409,1.13,3.5,0.324,2.37,5.07,0.467,0.475,1.77,2.67,0.662,0.33,2.37,2.7,3.8,1.47,0.37,2.23,2.73,9.9,,
51,James Bouknight,,UCONN,,28,0,25.89,4.57,9.89,0.462,0.89,2.57,0.347,3.68,7.32,0.502,0.507,2.96,3.61,0.822,1.57,2.54,4.11,1.29,0.75,0.21,1.79,2.64,13.0,,
52,Chris Duarte,,OREGON,,28,0,30.14,4.5,10.86,0.414,1.68,5.0,0.336,2.82,5.86,0.482,0.492,2.21,2.79,0.795,1.5,4.11,5.61,1.64,1.68,0.54,1.54,1.64,12.89,,
53,Corey Kispert,,GONZAGA,,33,0,33.0,4.73,9.97,0.474,2.36,5.39,0.438,2.36,4.58,0.517,0.593,2.06,2.55,0.81,0.94,3.03,3.97,2.12,0.88,0.36,1.39,1.82,13.88,,
54,Trey Murphy III,,RICE,,29,0,30.17,4.52,10.41,0.434,2.59,7.03,0.368,1.93,3.38,0.571,0.558,2.1,2.55,0.824,1.17,4.31,5.48,1.24,0.93,0.55,1.41,2.55,13.72,,
55,Tre Mann,,FLORIDA,,29,0,17.79,1.97,5.52,0.356,0.76,2.76,0.275,1.21,2.76,0.438,0.425,0.66,1.0,0.655,0.28,1.62,1.9,0.69,0.59,0.07,1.1,1.83,5.34,,
56,Kai Jones,,TEXAS,,27,0,16.67,1.41,2.81,0.5,0.26,0.89,0.292,1.15,1.93,0.596,0.546,0.52,0.81,0.636,1.04,2.19,3.22,0.37,0.52,1.11,0.85,1.96,3.59,,
57,Quentin Grimes,,HOUSTON,,30,0,27.93,4.23,9.57,0.443,1.4,4.3,0.326,2.83,5.27,0.538,0.516,2.27,3.43,0.66,0.67,3.03,3.7,2.57,0.8,0.2,2.33,2.27,12.13,,
58,Bones Hyland,,VCU,,31,0,20.58,3.23,7.45,0.433,2.03,4.68,0.434,1.19,2.77,0.43,0.569,0.52,0.77,0.667,0.32,1.87,2.19,1.84,0.84,0.32,1.16,2.29,9.0,,
59,Santi Aldama,,LOYOLAMD,,10,0,30.4,6.1,13.3,0.459,1.3,6.0,0.217,4.8,7.3,0.658,0.508,1.7,3.3,0.515,1.5,6.1,7.6,2.1,0.9,1.7,2.3,2.3,15.2,,
60,Jeremiah Robinson-Earl,,VILLANOVA,,31,0,32.68,3.65,8.03,0.454,0.68,2.06,0.328,2.97,5.97,0.497,0.496,2.55,3.13,0.814,2.55,6.81,9.35,1.94,1.13,0.55,2.19,2.26,10.52,,
61,Jason Preston,,OHIO,,32,0,38.06,6.34,12.31,0.515,1.16,2.84,0.407,5.19,9.47,0.548,0.562,2.97,4.09,0.725,0.72,5.72,6.44,7.44,1.44,0.09,3.69,1.16,16.81,,
62,Herbert Jones,,ALABAMA,,27,0,26.52,2.74,5.67,0.484,0.04,0.52,0.071,2.7,5.15,0.525,0.487,2.41,3.85,0.625,2.04,4.37,6.41,2.3,1.26,0.7,1.85,3.59,7.93,,
63,Miles McBride,,WVIRGINIA,,31,0,22.19,3.29,8.19,0.402,0.77,2.55,0.304,2.52,5.65,0.446,0.449,2.19,2.94,0.747,0.52,1.84,2.35,1.81,1.13,0.48,1.32,1.74,9.55,,
64,Ayo Dosunmu,,ILLINOIS,,30,0,33.53,6.53,13.5,0.484,0.97,3.27,0.296,5.57,10.23,0.544,0.52,2.57,3.4,0.755,0.6,3.73,4.33,3.33,0.83,0.2,2.7,1.67,16.6,,
65,Neemias Queta,,UTAHST,,22,0,26.73,4.91,7.86,0.624,0.05,0.05,1.0,4.86,7.82,0.622,0.627,3.14,4.68,0.67,2.0,5.77,7.77,1.86,0.41,1.73,3.09,2.32,13.0,,
66,Jared Butler,,BAYLOR,,30,0,30.37,5.57,13.23,0.421,2.57,6.73,0.381,3.0,6.5,0.462,0.518,2.3,2.97,0.775,0.5,2.73,3.23,3.13,1.63,0.13,2.43,2.47,16.0,,
67,Joe Wieskamp,,IOWA,,31,0,32.48,4.65,10.87,0.427,1.68,4.84,0.347,2.97,6.03,0.492,0.504,3.06,3.58,0.856,1.45,4.61,6.06,1.58,1.03,0.48,1.61,1.45,14.03,,
68,Isaiah Livers,,MICHIGAN,,21,0,31.52,4.43,9.9,0.447,1.95,4.86,0.402,2.48,5.05,0.491,0.546,2.1,2.19,0.957,0.81,3.24,4.05,1.1,0.43,0.71,0.86,2.29,12.9,,
69,Kessler Edwards,,PEPPERDINE,,31,0,32.74,4.52,9.58,0.471,1.77,4.06,0.437,2.74,5.52,0.497,0.564,2.77,3.65,0.761,2.52,4.87,7.39,1.48,0.9,1.84,1.45,2.58,13.58,,
70,David Johnson,,LOUISVILLE,,27,0,16.0,2.63,5.33,0.493,0.19,0.85,0.217,2.44,4.48,0.545,0.51,0.89,1.48,0.6,1.07,1.74,2.81,2.78,0.67,0.26,1.89,1.7,6.33,,
71,Marcus Zegarowski,,CREIGHTON,,31,0,34.61,5.87,12.03,0.488,2.42,5.71,0.424,3.45,6.32,0.546,0.588,1.97,2.58,0.762,0.16,3.61,3.77,5.03,1.1,0.1,2.58,1.97,16.13,,
72,Filip Petrušev,,GONZAGA,,33,0,25.94,6.33,11.27,0.562,0.06,0.33,0.182,6.27,10.94,0.573,0.565,4.73,7.21,0.655,2.36,5.58,7.94,1.45,0.61,0.79,2.09,1.7,17.45,,
73,Luka Garza,,IOWA,,31,0,31.97,9.26,17.1,0.542,1.26,3.52,0.358,8.0,13.58,0.589,0.578,4.1,6.29,0.651,3.58,6.26,9.84,1.16,0.84,1.77,1.84,2.52,23.87,,
74,Charles Bassey,,WKENTUCKY,,10,0,28.1,5.7,10.7,0.533,0.2,1.2,0.167,5.5,9.5,0.579,0.542,3.7,4.7,0.787,2.8,6.4,9.2,1.3,0.8,1.6,2.3,2.7,15.3,,
75,Sandro Mamukelashvili,,SETONHALL,,20,0,26.1,4.75,8.8,0.54,1.15,2.65,0.434,3.6,6.15,0.585,0.605,1.25,1.9,0.658,2.05,3.9,5.95,1.35,0.5,0.6,1.4,2.4,11.9,,
76,Aaron Wiggins,,MARYLAND,,31,0,28.58,3.65,9.68,0.377,1.71,5.39,0.317,1.94,4.29,0.451,0.465,1.39,1.94,0.717,1.13,3.74,4.87,1.42,0.84,0.42,1.61,1.55,10.39,,
77,Scottie Lewis,,FLORIDA,,30,0,29.07,2.77,6.27,0.441,0.73,2.03,0.361,2.03,4.23,0.48,0.5,2.23,2.73,0.817,1.0,2.6,3.6,0.77,1.2,1.2,1.13,2.23,8.5,,
78,Balša Koprivica,,FLORIDAST,,27,0,10.3,1.89,2.7,0.699,0.0,0.0,0.0,1.89,2.7,0.699,0.699,0.93,1.41,0.658,1.15,1.26,2.41,0.3,0.33,0.26,0.63,1.52,4.7,,
79,Jericho Sims,,TEXAS,,24,0,27.25,4.25,6.46,0.658,0.0,0.0,0.0,4.25,6.46,0.658,0.658,1.21,2.04,0.592,2.88,5.29,8.17,0.79,0.42,1.21,1.5,2.79,9.71,,
80,RaiQuan Gray,,FLORIDAST,,29,0,19.48,2.0,5.1,0.392,0.31,1.41,0.22,1.69,3.69,0.458,0.422,1.66,2.38,0.696,1.03,2.79,3.83,1.38,1.07,0.66,1.76,2.31,5.97,,
81,Jalen Williams,,SANTACLARA,,33,0,25.48,2.7,6.18,0.436,0.94,2.67,0.352,1.76,3.52,0.5,0.512,1.36,1.79,0.763,0.3,2.55,2.85,1.88,1.33,0.52,1.09,2.61,7.7,,
82,Ochai Agbaji,,KANSAS,,31,0,33.29,3.71,8.68,0.428,1.48,4.39,0.338,2.23,4.29,0.519,0.513,1.06,1.58,0.673,1.16,3.0,4.16,2.0,1.23,0.26,1.87,1.9,9.97,,
83,Jake LaRavia,,INDIANAST,,30,0,24.63,3.7,7.0,0.529,0.37,0.9,0.407,3.33,6.1,0.546,0.555,1.67,2.67,0.625,2.57,3.3,5.87,1.57,0.53,1.17,1.77,3.17,9.43,,
84,Christian Braun,,KANSAS,,31,0,18.35,1.81,4.19,0.431,1.03,2.32,0.444,0.77,1.87,0.414,0.554,0.61,0.84,0.731,0.68,2.23,2.9,0.48,0.68,0.23,0.42,1.32,5.26,,
85,David Roddy,,COLORADOST,,32,0,25.62,4.09,8.81,0.465,0.47,2.41,0.195,3.62,6.41,0.566,0.491,2.75,3.72,0.739,1.69,3.88,5.56,1.78,0.62,0.75,2.0,2.38,11.41,,
86,Wendell Moore Jr.,,DUKE,,25,0,24.0,2.56,6.16,0.416,0.16,0.76,0.211,2.4,5.4,0.444,0.429,2.16,2.68,0.806,1.6,2.64,4.24,1.88,0.88,0.24,2.44,2.12,7.44,,
87,Andrew Nembhard,,FLORIDA,,31,0,33.23,4.19,9.52,0.441,1.03,3.35,0.308,3.16,6.16,0.513,0.495,1.77,2.29,0.775,0.1,2.87,2.97,5.58,1.06,0.06,2.58,1.52,11.19,,
88,Christian Koloko,,ARIZONA,,28,0,8.32,1.0,2.07,0.483,0.0,0.04,0.0,1.0,2.04,0.491,0.483,0.25,0.71,0.35,0.96,1.43,2.39,0.18,0.32,0.89,0.11,1.32,2.25,,
89,E.J. Liddell,,OHIOST,,31,0,16.58,2.29,4.94,0.464,0.16,0.84,0.192,2.13,4.1,0.52,0.48,1.97,2.74,0.718,1.13,2.65,3.77,0.45,0.42,0.94,0.94,1.9,6.71,,
90,Vince Williams Jr.,,VCU,,21,0,16.38,1.29,3.76,0.342,0.29,1.43,0.2,1.0,2.33,0.429,0.38,1.38,1.71,0.806,0.86,1.9,2.76,1.0,1.0,0.38,1.29,2.14,4.24,,
91,Isaiah Mobley,,USC,,31,0,20.32,2.35,4.97,0.474,0.26,0.9,0.286,2.1,4.06,0.516,0.5,1.19,2.29,0.521,1.55,3.74,5.29,0.97,0.65,0.65,1.52,2.19,6.16,,
92,Tyrese Martin,,RHODEISLE,,30,0,34.23,4.93,11.4,0.433,1.47,4.57,0.321,3.47,6.83,0.507,0.497,1.5,2.27,0.662,2.07,4.97,7.03,1.13,1.1,0.3,2.0,2.37,12.83,,
93,Jaime Jaquez Jr.,,UCLA,,31,0,26.65,3.16,6.97,0.454,0.81,2.58,0.312,2.35,4.39,0.537,0.512,1.74,2.29,0.761,1.58,3.23,4.81,1.35,1.39,0.39,1.48,2.45,8.87,,
94,Marcus Sasser,,HOUSTON,,30,0,23.77,2.7,7.43,0.363,1.9,5.4,0.352,0.8,2.03,0.393,0.491,0.83,1.1,0.758,0.3,2.1,2.4,1.73,0.63,0.1,0.97,1.53,8.13,,
95,Ben Sheppard,,BELMONT,,32,0,10.75,1.0,2.59,0.386,0.38,1.34,0.279,0.62,1.25,0.5,0.458,0.56,0.84,0.667,0.34,1.88,2.22,0.56,0.41,0.09,0.75,1.53,2.94,,
96,Kobe Brown,,MISSOURI,,30,0,18.13,2.1,5.23,0.401,0.63,2.5,0.253,1.47,2.73,0.537,0.462,0.97,1.3,0.744,1.07,2.67,3.73,0.53,0.97,0.37,1.3,1.97,5.8,,
97,Jalen Pickett,,SIENA,,29,0,36.97,5.83,12.72,0.458,2.0,5.34,0.374,3.83,7.38,0.519,0.537,1.45,2.1,0.689,1.03,3.55,4.59,6.03,1.03,1.1,1.83,1.55,15.1,,
98,Hunter Tyson,,CLEMSON,,31,0,13.58,1.84,4.13,0.445,0.87,2.71,0.321,0.97,1.42,0.682,0.551,0.94,1.32,0.707,0.65,2.32,2.97,0.35,0.55,0.1,0.48,1.0,5.48,,
99,Seth Lundy,,PENNST,,31,0,14.81,1.68,4.26,0.394,1.1,2.81,0.391,0.58,1.45,0.4,0.523,0.87,1.16,0.75,0.71,2.03,2.74,0.55,0.29,0.39,0.35,1.87,5.32,,
100,Jordan Miller,,GEORGEMAS,,32,0,32.38,4.53,10.12,0.448,1.03,3.12,0.33,3.5,7.0,0.5,0.498,2.56,3.66,0.701,2.19,3.06,5.25,1.44,1.06,0.16,1.84,2.22,12.66,,
101,Keyontae Johnson,,FLORIDA,,31,0,31.29,5.35,9.84,0.544,0.97,2.55,0.38,4.39,7.29,0.602,0.593,2.35,3.06,0.768,1.74,5.39,7.13,1.58,1.23,0.32,1.71,2.84,14.03,,
102,Jalen Wilson,,KANSAS,,2,0,1.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,,
103,Toumani Camara,,GEORGIA,,32,0,23.97,2.5,5.06,0.494,0.16,0.91,0.172,2.34,4.16,0.564,0.509,1.41,2.25,0.625,1.75,2.56,4.31,0.66,0.59,0.56,1.62,2.72,6.56,,
104,Jalen Slawson,,FURMAN,,32,0,22.62,2.62,5.28,0.497,0.41,1.53,0.265,2.22,3.75,0.592,0.536,1.25,1.72,0.727,1.41,3.66,5.06,1.47,1.09,0.81,1.53,2.66,6.91,,
105,Isaiah Wong,,MIAMIFL,,31,0,21.16,2.55,6.13,0.416,0.61,1.65,0.373,1.94,4.48,0.432,0.466,2.03,2.45,0.829,1.06,1.9,2.97,1.03,0.48,0.35,1.68,1.39,7.74,,
106,Trayce Jackson-Davis,,INDIANA,,32,0,29.34,4.97,8.78,0.566,0.0,0.0,0.0,4.97,8.78,0.566,0.566,3.59,5.25,0.685,3.0,5.44,8.44,1.16,0.69,1.84,1.31,2.0,13.53,,
107,Terrence Shannon Jr.,,TXTECH,,29,0,23.52,3.24,6.9,0.47,0.31,1.21,0.257,2.93,5.69,0.515,0.492,3.0,3.62,0.829,1.07,3.07,4.14,1.0,0.9,0.41,1.28,2.28,9.79,,
108,Baylor Scheierman,,SDAKOTAST,,32,0,20.16,2.19,5.12,0.427,0.59,2.41,0.247,1.59,2.72,0.586,0.485,1.0,1.5,0.667,0.78,3.88,4.66,2.22,0.38,0.19,2.0,2.22,5.97,,
109,Antonio Reeves,,ILLINOISST,,31,0,22.39,2.61,6.81,0.384,1.06,3.39,0.314,1.55,3.42,0.453,0.462,0.87,1.32,0.659,0.48,1.97,2.45,0.71,0.65,0.06,0.97,1.23,7.16,,
110,Tristen Newton,,ECAROLINA,,31,0,29.94,3.32,8.52,0.39,1.06,3.29,0.324,2.26,5.23,0.432,0.453,3.26,4.06,0.802,0.52,3.97,4.48,3.68,1.19,0.32,1.9,2.0,10.97,,
111,Enrique Freeman,,AKRON,,7,0,1.86,0.14,0.14,1.0,0.0,0.0,0.0,0.14,0.14,1.0,1.0,0.43,0.57,0.75,0.14,0.43,0.57,0.0,0.0,0.14,0.0,0.14,0.71,,
112,Quinten Post,,MISSST,,8,0,2.62,0.38,1.0,0.375,0.12,0.38,0.333,0.25,0.62,0.4,0.438,0.25,0.25,1.0,0.38,1.12,1.5,0.12,0.0,0.12,0.38,0.5,1.12,,
113,Cam Spencer,,LOYOLAMD,,23,0,27.96,3.48,7.09,0.491,1.78,4.09,0.436,1.7,3.0,0.565,0.617,1.3,1.52,0.857,0.61,2.83,3.43,3.13,0.35,0.04,0.83,1.65,10.04,,
114,Anton Watson,,GONZAGA,,15,0,14.67,1.87,3.47,0.538,0.07,0.6,0.111,1.8,2.87,0.628,0.548,1.07,1.87,0.571,1.0,2.07,3.07,1.53,1.2,0.53,0.8,1.53,4.87,,
115,Kevin McCullar Jr.,,TXTECH,,29,0,18.55,2.24,4.38,0.512,0.28,0.97,0.286,1.97,3.41,0.576,0.543,1.28,1.76,0.725,1.03,2.17,3.21,0.72,1.21,0.31,1.28,2.17,6.03,,
116,John Tonje,,COLORADOST,,31,0,8.42,1.13,2.45,0.461,0.65,1.48,0.435,0.48,0.97,0.5,0.592,0.68,1.0,0.677,0.16,0.87,1.03,0.32,0.16,0.0,0.48,0.9,3.58,,
