Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,Player-additional
62,Ajay Mitchell,,UCSB,,35,0,33.8,5.63,11.11,0.506,0.57,2.14,0.267,5.06,8.97,0.564,0.532,4.49,5.51,0.813,0.31,2.4,2.71,5.11,1.31,0.29,2.23,1.97,16.31,,
63,Oso Ighodaro,,MARQUETTE,,36,0,31.11,5.17,7.83,0.66,0.0,0.0,0.0,5.17,7.83,0.66,0.66,1.11,2.06,0.541,1.86,4.08,5.94,3.31,0.89,1.5,1.61,2.39,11.44,,
64,Adem Bona,,UCLA,,33,0,22.94,3.15,4.67,0.675,0.0,0.0,0.0,3.15,4.67,0.675,0.675,1.42,2.48,0.573,2.24,3.03,5.27,0.73,0.58,1.73,1.33,3.3,7.73,,
65,KJ Simpson,,COLORADO,,29,0,31.83,5.45,13.76,0.396,1.28,4.62,0.276,4.17,9.14,0.457,0.442,3.69,4.52,0.817,0.76,3.52,4.28,3.83,1.48,0.17,2.55,1.86,15.86,,
66,Pelle Larsson,,ARIZONA,,35,0,27.43,2.94,6.23,0.472,0.89,2.49,0.356,2.06,3.74,0.55,0.544,3.17,3.8,0.835,0.91,3.4,4.31,3.06,0.8,0.23,1.74,2.26,9.94,,
67,Jamal Shead,,HOUSTON,,37,0,32.57,3.95,9.51,0.415,1.22,3.92,0.31,2.73,5.59,0.488,0.479,1.41,1.92,0.732,0.54,2.46,3.0,5.41,1.7,0.22,2.05,2.16,10.51,,
68,Antonio Reeves,,KENTUCKY,,34,0,27.88,4.94,11.88,0.416,2.35,5.91,0.398,2.59,5.97,0.433,0.515,2.12,2.71,0.783,0.38,1.74,2.12,1.09,0.41,0.18,1.47,2.06,14.35,,
69,Harrison Ingram,,STANFORD,,33,0,27.88,3.76,9.21,0.408,1.09,3.42,0.319,2.67,5.79,0.461,0.467,1.85,3.09,0.598,1.82,3.97,5.79,3.67,0.76,0.45,2.27,1.91,10.45,,
70,Tristen Newton,,UCONN,,39,0,28.79,2.74,7.33,0.374,1.15,3.15,0.366,1.59,4.18,0.38,0.453,3.41,4.18,0.816,1.15,3.33,4.49,4.74,1.1,0.26,2.38,2.08,10.05,,
71,Enrique Freeman,,AKRON,,33,0,31.18,6.67,10.82,0.616,0.03,0.09,0.333,6.64,10.73,0.619,0.618,3.45,5.61,0.616,3.18,8.03,11.21,1.88,0.61,1.24,2.12,2.18,16.82,,
72,Quinten Post,,BOSTONCOLL,,19,0,25.74,5.79,10.74,0.539,1.21,2.84,0.426,4.58,7.89,0.58,0.596,2.26,2.63,0.86,1.47,4.16,5.63,1.53,0.21,0.89,2.05,2.42,15.05,,
73,Cam Spencer,,RUTGERS,,34,0,31.47,4.41,9.94,0.444,2.12,4.88,0.434,2.29,5.06,0.453,0.55,2.24,2.5,0.894,0.74,3.09,3.82,3.09,2.03,0.12,1.35,1.88,13.18,,
74,Anton Watson,,GONZAGA,,37,0,29.14,4.49,7.38,0.608,0.43,1.3,0.333,4.05,6.08,0.667,0.637,1.7,3.11,0.548,2.38,3.84,6.22,2.38,1.78,0.68,1.22,2.86,11.11,,
75,Kevin McCullar Jr.,,KANSAS,,34,0,30.65,3.62,8.15,0.444,0.85,2.88,0.296,2.76,5.26,0.525,0.496,2.62,3.44,0.761,1.21,5.79,7.0,2.35,2.0,0.74,2.12,2.97,10.71,,
76,Cedric Coward,,EWASHINGTN,,34,0,21.62,2.79,4.09,0.683,0.38,0.97,0.394,2.41,3.12,0.774,0.73,1.35,1.82,0.742,1.56,4.0,5.56,1.79,0.79,0.62,0.94,2.03,7.32,,
77,Walter Clayton,,IONA,,32,0,30.28,5.69,12.5,0.455,2.25,5.22,0.431,3.44,7.28,0.472,0.545,3.19,3.34,0.953,0.56,3.69,4.25,3.22,1.84,0.59,1.78,2.41,16.81,,
78,Nique Clifford,,COLORADO,,35,0,21.8,2.29,6.11,0.374,0.6,2.09,0.288,1.69,4.03,0.418,0.423,0.71,1.34,0.532,0.97,2.94,3.91,1.49,0.71,0.57,1.71,2.11,5.89,,
79,Danny Wolf,,YALE,,21,0,7.29,1.0,2.48,0.404,0.33,1.1,0.304,0.67,1.38,0.483,0.471,0.24,0.38,0.625,0.81,1.29,2.1,0.62,0.24,0.38,0.67,0.81,2.57,,
80,Yanic Konan Niederhäuser,,NILLINOIS,,20,0,7.6,0.9,2.1,0.429,0.15,0.8,0.188,0.75,1.3,0.577,0.464,0.2,0.25,0.8,0.35,1.15,1.5,0.15,0.15,0.5,0.8,2.15,2.15,,
81,Rasheer Fleming,,STJOSEPHS,,31,0,20.55,2.06,4.84,0.427,0.71,2.39,0.297,1.35,2.45,0.553,0.5,0.94,1.35,0.69,1.87,3.16,5.03,0.61,0.81,0.87,1.06,2.29,5.77,,
82,Sion James,,TULANE,,31,0,37.1,3.29,6.81,0.483,0.84,2.65,0.317,2.45,4.16,0.589,0.545,2.29,3.23,0.71,0.68,4.13,4.81,3.39,2.03,0.81,1.23,2.9,9.71,,
83,Ryan Kalkbrenner,,CREIGHTON,,34,0,32.24,6.44,9.26,0.695,0.18,0.56,0.316,6.26,8.71,0.72,0.705,2.85,3.59,0.795,2.5,3.62,6.12,1.21,0.62,2.12,1.47,1.85,15.91,,
84,Johni Broome,,AUBURN,,33,0,26.52,5.88,11.15,0.527,0.27,0.94,0.29,5.61,10.21,0.549,0.539,2.12,3.79,0.56,2.91,5.48,8.39,1.33,0.88,2.36,1.73,3.0,14.15,,
85,Adou Thiero,,KENTUCKY,,20,0,9.5,0.5,1.45,0.345,0.15,0.45,0.333,0.35,1.0,0.35,0.397,1.15,1.65,0.697,0.8,1.05,1.85,0.4,0.45,0.3,0.65,1.3,2.3,,
86,Kam Jones,,MARQUETTE,,36,0,29.81,5.58,12.08,0.462,2.78,7.72,0.36,2.81,4.36,0.643,0.577,1.11,1.69,0.656,0.22,3.33,3.56,2.0,1.39,0.14,1.0,1.39,15.06,,
87,Alijah Martin,,FLATLANTIC,,36,0,26.36,4.47,10.22,0.438,2.03,5.44,0.372,2.44,4.78,0.512,0.537,2.47,3.14,0.788,1.64,3.61,5.25,1.44,1.03,0.28,1.72,1.86,13.44,,
88,Micah Peavy,,TXCHRIST,,30,0,21.0,2.6,6.9,0.377,0.53,2.0,0.267,2.07,4.9,0.422,0.415,1.27,1.97,0.644,1.33,1.8,3.13,1.23,1.0,0.73,1.07,2.37,7.0,,
89,Koby Brea,,DAYTON,,28,0,26.5,2.36,6.5,0.363,1.79,4.82,0.37,0.57,1.68,0.34,0.5,0.25,0.25,1.0,0.25,3.07,3.32,1.68,0.32,0.25,0.89,1.11,6.75,,
90,Maxime Raynaud,,STANFORD,,33,0,22.36,3.88,7.18,0.54,0.36,1.3,0.279,3.52,5.88,0.598,0.565,0.67,1.12,0.595,1.88,4.21,6.09,0.88,0.52,0.55,1.45,2.0,8.79,,
91,Jamir Watkins,,VCU,,35,0,23.51,3.11,7.54,0.413,1.03,3.03,0.34,2.09,4.51,0.462,0.481,2.29,3.17,0.721,1.03,4.37,5.4,1.46,1.17,0.66,1.74,1.54,9.54,,
92,Brooks Barnhizer,,NWESTERN,,34,0,24.26,2.62,6.38,0.41,0.76,2.47,0.31,1.85,3.91,0.474,0.47,1.65,1.97,0.836,1.32,3.62,4.94,1.06,0.79,0.35,0.82,1.59,7.65,,
93,Amari Williams,,DREXEL,,30,0,27.37,5.2,9.93,0.523,0.13,0.5,0.267,5.07,9.43,0.537,0.53,3.13,5.17,0.606,2.13,6.67,8.8,2.3,1.37,2.23,2.87,1.7,13.67,,
94,Javon Small,,ECAROLINA,,18,0,34.72,4.61,11.61,0.397,2.0,6.0,0.333,2.61,5.61,0.465,0.483,4.56,5.33,0.854,0.83,3.94,4.78,5.56,1.22,0.22,3.39,1.89,15.78,,
95,Tyrese Proctor,,DUKE,,36,0,29.42,3.19,8.39,0.381,1.31,4.08,0.32,1.89,4.31,0.439,0.459,1.69,1.94,0.871,0.47,2.64,3.11,3.31,0.61,0.11,1.61,1.64,9.39,,
96,Kobe Sanders,,CALPOLY,,24,0,27.75,2.54,7.17,0.355,0.88,3.25,0.269,1.67,3.92,0.426,0.416,1.75,2.25,0.778,0.5,2.71,3.21,2.21,1.17,0.33,2.08,3.04,7.71,,
97,John Tonje,,COLORADOST,,33,0,31.27,4.76,10.06,0.473,1.85,4.76,0.389,2.91,5.3,0.549,0.565,3.21,3.94,0.815,0.67,4.0,4.67,1.3,0.76,0.33,1.85,1.67,14.58,,
98,Lachlan Olbrich,,UCRIVER,,34,0,27.85,4.62,9.65,0.479,0.56,1.91,0.292,4.06,7.74,0.525,0.508,1.62,2.91,0.556,2.53,3.56,6.09,1.44,0.68,0.5,1.85,3.12,11.41,,
99,Will Richard,,FLORIDA,,32,0,27.84,3.47,7.03,0.493,1.59,4.0,0.398,1.88,3.03,0.619,0.607,1.88,2.19,0.857,1.03,3.5,4.53,0.81,0.91,0.56,0.75,2.06,10.41,,
100,Max Shulga,,UTAHST,,35,0,31.09,3.57,8.34,0.428,1.57,4.31,0.364,2.0,4.03,0.496,0.522,3.2,3.89,0.824,0.54,3.91,4.46,4.0,0.74,0.29,2.29,1.57,11.91,,
101,Jahmai Mashack,,TENNESSEE,,36,0,18.14,1.75,4.17,0.42,0.31,0.97,0.314,1.44,3.19,0.452,0.457,0.92,1.58,0.579,1.17,1.19,2.36,1.53,1.42,0.28,1.28,1.81,4.72,,
