Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,Player-additional
16,DaRon Holmes,,DAYTON,,33,0,32.45,6.58,12.09,0.544,0.97,2.52,0.386,5.61,9.58,0.585,0.584,6.24,8.76,0.713,1.67,6.85,8.52,2.61,0.94,2.06,2.24,2.0,20.36,,
17,Kyshawn George,,MIAMIFL,,31,0,23.0,2.61,6.13,0.426,1.71,4.19,0.408,0.9,1.94,0.467,0.566,0.68,0.87,0.778,0.45,2.58,3.03,2.16,0.87,0.35,1.55,1.77,7.61,,
18,Dillon Jones,,WEBERST,,31,0,36.97,6.94,14.19,0.489,1.1,3.39,0.324,5.84,10.81,0.54,0.527,5.81,6.77,0.857,0.81,9.03,9.84,5.23,1.97,0.1,3.03,2.26,20.77,,
19,Terrence Shannon Jr.,,ILLINOIS,,32,0,33.91,6.84,14.41,0.475,2.41,6.66,0.362,4.44,7.75,0.573,0.559,6.91,8.62,0.801,0.81,3.19,4.0,2.28,1.03,0.88,2.0,2.22,23.0,,
20,Ryan Dunn,,VIRGINIA,,34,0,27.5,3.35,6.12,0.548,0.21,1.03,0.2,3.15,5.09,0.618,0.565,1.21,2.26,0.532,2.24,4.68,6.91,0.76,1.29,2.26,0.82,2.06,8.12,,
21,Isaiah Collier,,USC,,27,0,29.96,5.7,11.63,0.49,1.0,2.96,0.338,4.7,8.67,0.543,0.533,3.89,5.78,0.673,0.63,2.26,2.89,4.26,1.48,0.22,3.3,2.37,16.3,,
22,Baylor Scheierman,,CREIGHTON,,35,0,36.77,6.26,13.97,0.448,3.14,8.26,0.381,3.11,5.71,0.545,0.56,2.83,3.23,0.876,0.74,8.26,9.0,3.94,0.91,0.14,2.23,1.66,18.49,,
23,Jonathan Mogbo,,SANFRAN,,34,0,28.85,6.06,9.53,0.636,0.0,0.06,0.0,6.06,9.47,0.64,0.636,2.12,3.06,0.692,3.32,6.82,10.15,3.65,1.59,0.82,1.76,2.62,14.24,,
24,Kyle Filipowski,,DUKE,,36,0,30.42,6.11,12.11,0.505,1.08,3.11,0.348,5.03,9.0,0.559,0.549,3.11,4.64,0.671,2.22,6.06,8.28,2.78,1.14,1.5,2.11,3.03,16.42,,
25,Tyler Kolek,,MARQUETTE,,31,0,32.97,5.61,11.32,0.496,1.52,3.9,0.388,4.1,7.42,0.552,0.563,2.58,3.03,0.851,0.71,4.23,4.94,7.71,1.58,0.16,2.87,1.0,15.32,,
26,Johnny Furphy,,KANSAS,,33,0,24.09,2.91,6.24,0.466,1.33,3.79,0.352,1.58,2.45,0.642,0.573,1.88,2.45,0.765,1.3,3.61,4.91,1.0,0.88,0.33,0.85,2.12,9.03,,
27,Ajay Mitchell,,UCSB,,29,0,31.48,6.72,13.34,0.504,1.14,2.9,0.393,5.59,10.45,0.535,0.547,5.41,6.31,0.858,0.24,3.79,4.03,3.97,1.17,0.38,2.55,2.55,20.0,,
28,Jaylen Wells,,WASHST,,34,0,29.21,4.09,9.38,0.436,2.06,4.94,0.417,2.03,4.44,0.457,0.545,2.32,2.85,0.814,1.24,3.38,4.62,1.24,0.5,0.18,0.68,1.85,12.56,,
29,Oso Ighodaro,,MARQUETTE,,36,0,32.5,5.44,9.44,0.576,0.0,0.06,0.0,5.44,9.39,0.58,0.576,2.53,4.06,0.623,2.58,4.31,6.89,2.92,1.06,1.28,1.78,2.19,13.42,,
30,Adem Bona,,UCLA,,33,0,26.52,4.64,7.88,0.588,0.0,0.03,0.0,4.64,7.85,0.591,0.588,3.12,4.48,0.696,2.0,3.91,5.91,1.24,1.12,1.76,2.48,3.61,12.39,,
31,KJ Simpson,,COLORADO,,37,0,35.08,6.57,13.84,0.475,2.14,4.92,0.434,4.43,8.92,0.497,0.552,4.41,5.03,0.876,0.76,5.05,5.81,4.89,1.62,0.05,2.19,2.49,19.68,,
32,Pelle Larsson,,ARIZONA,,36,0,30.08,4.53,8.72,0.519,1.28,3.0,0.426,3.25,5.72,0.568,0.592,2.42,3.22,0.75,1.06,3.0,4.06,3.72,0.94,0.22,1.89,2.61,12.75,,
33,Jamal Shead,,HOUSTON,,37,0,31.08,4.78,11.7,0.409,1.16,3.76,0.309,3.62,7.95,0.456,0.458,2.19,2.81,0.779,0.92,2.78,3.7,6.3,2.16,0.46,2.03,1.97,12.92,,
34,Cam Christie,,MINNESOTA,,33,0,30.09,3.79,9.39,0.403,2.12,5.42,0.391,1.67,3.97,0.42,0.516,1.61,2.03,0.791,0.24,3.36,3.61,2.24,0.64,0.33,1.15,1.64,11.3,,
35,Antonio Reeves,,KENTUCKY,,33,0,31.42,7.12,13.91,0.512,2.55,5.7,0.447,4.58,8.21,0.557,0.603,3.42,3.97,0.863,0.73,3.42,4.15,1.64,0.67,0.24,1.21,1.79,20.21,,
36,Harrison Ingram,,UNC,,37,0,32.78,4.41,10.24,0.43,1.76,4.57,0.385,2.65,5.68,0.467,0.516,1.62,2.65,0.612,2.62,6.22,8.84,2.16,1.38,0.41,1.38,1.92,12.19,,
37,Tristen Newton,,UCONN,,40,0,33.17,4.55,10.97,0.415,1.77,5.53,0.321,2.77,5.45,0.509,0.495,4.2,5.2,0.808,1.43,5.15,6.58,6.2,0.93,0.3,2.45,1.75,15.07,,
38,Enrique Freeman,,AKRON,,35,0,32.51,6.66,11.4,0.584,0.57,1.54,0.37,6.09,9.86,0.617,0.609,4.74,6.51,0.728,3.57,9.37,12.94,1.63,0.8,1.74,2.51,2.83,18.63,,
39,Quinten Post,,BOSTONCOLL,,35,0,31.86,6.34,12.34,0.514,1.43,3.31,0.431,4.91,9.03,0.544,0.572,2.89,3.51,0.821,2.03,6.09,8.11,2.86,0.86,1.74,2.46,2.86,17.0,,
40,Cam Spencer,,UCONN,,40,0,32.95,4.9,10.12,0.484,2.48,5.62,0.44,2.42,4.5,0.539,0.606,2.05,2.25,0.911,1.05,3.8,4.85,3.62,1.48,0.25,1.0,2.15,14.32,,
41,Anton Watson,,GONZAGA,,35,0,31.26,5.8,10.03,0.578,0.6,1.46,0.412,5.2,8.57,0.607,0.608,2.31,3.54,0.653,2.2,4.94,7.14,2.57,1.51,0.66,1.37,2.31,14.51,,
42,Bronny James,,USC,,25,0,19.32,1.64,4.48,0.366,0.64,2.4,0.267,1.0,2.08,0.481,0.438,0.92,1.36,0.676,0.28,2.56,2.84,2.12,0.76,0.2,1.08,1.72,4.84,,
43,Kevin McCullar Jr.,,KANSAS,,26,0,34.23,6.12,13.46,0.454,1.5,4.5,0.333,4.62,8.96,0.515,0.51,4.62,5.73,0.805,0.77,5.23,6.0,4.12,1.5,0.38,2.54,1.92,18.35,,
44,Collin Murray-Boyles,,SCAROLINA,,28,0,22.75,4.18,7.0,0.597,0.0,0.18,0.0,4.18,6.82,0.613,0.597,2.07,3.11,0.667,2.36,3.32,5.68,1.75,1.04,1.0,1.21,2.36,10.43,,
45,Cedric Coward,,EWASHINGTN,,32,0,30.53,5.72,10.12,0.565,1.59,4.16,0.383,4.12,5.97,0.691,0.644,2.41,2.69,0.895,1.5,5.22,6.72,1.69,1.0,0.94,2.22,2.0,15.44,,
46,Walter Clayton,,FLORIDA,,36,0,30.94,5.61,13.0,0.432,2.58,7.08,0.365,3.03,5.92,0.512,0.531,3.78,4.31,0.877,0.47,3.08,3.56,2.58,1.06,0.61,2.22,2.39,17.58,,
47,Nique Clifford,,COLORADOST,,36,0,30.31,4.64,8.89,0.522,1.14,3.03,0.376,3.5,5.86,0.597,0.586,1.75,2.31,0.759,1.06,6.58,7.64,2.97,1.39,0.89,1.78,2.78,12.17,,
48,Danny Wolf,,YALE,,32,0,30.78,5.5,11.66,0.472,0.91,2.62,0.345,4.59,9.03,0.509,0.511,2.22,3.09,0.717,1.97,7.72,9.69,2.38,1.03,1.34,2.31,2.03,14.12,,
49,Yanic Konan Niederhäuser,,NILLINOIS,,27,0,19.63,2.67,4.93,0.541,0.26,0.89,0.292,2.41,4.04,0.596,0.568,1.74,2.85,0.61,1.59,2.85,4.44,0.33,0.19,2.11,1.44,2.56,7.33,,
50,Rasheer Fleming,,STJOSEPHS,,35,0,26.77,4.03,7.63,0.528,0.97,3.0,0.324,3.06,4.63,0.66,0.592,1.71,2.8,0.612,2.51,4.91,7.43,0.8,0.83,1.54,0.97,2.63,10.74,,
51,Sion James,,TULANE,,31,0,36.74,4.77,9.29,0.514,1.39,3.65,0.381,3.39,5.65,0.6,0.589,3.06,4.48,0.683,0.97,4.39,5.35,2.71,1.61,0.74,1.19,2.61,14.0,,
52,Ryan Kalkbrenner,,CREIGHTON,,35,0,34.69,6.89,10.66,0.646,0.46,1.54,0.296,6.43,9.11,0.705,0.668,3.03,4.26,0.711,2.51,5.09,7.6,1.26,0.37,3.06,1.49,1.89,17.26,,
53,Johni Broome,,AUBURN,,35,0,24.8,6.23,11.37,0.548,0.8,2.26,0.354,5.43,9.11,0.596,0.583,3.2,5.2,0.615,2.46,6.09,8.54,2.2,0.89,2.23,1.6,2.4,16.46,,
54,Adou Thiero,,KENTUCKY,,25,0,21.44,2.6,5.28,0.492,0.28,0.88,0.318,2.32,4.4,0.527,0.519,1.76,2.2,0.8,1.52,3.44,4.96,1.12,0.68,1.08,0.68,2.08,7.24,,
55,Kam Jones,,MARQUETTE,,36,0,29.06,6.53,13.03,0.501,2.64,6.5,0.406,3.89,6.53,0.596,0.602,1.53,2.11,0.724,0.44,2.44,2.89,2.42,1.14,0.06,1.36,2.0,17.22,,
56,Alijah Martin,,FLATLANTIC,,34,0,30.56,4.53,10.94,0.414,2.06,6.09,0.338,2.47,4.85,0.509,0.508,1.94,2.59,0.75,1.47,4.44,5.91,1.62,1.65,0.26,1.41,2.09,13.06,,
57,Micah Peavy,,TXCHRIST,,34,0,29.29,4.32,9.44,0.458,0.79,2.56,0.31,3.53,6.88,0.513,0.5,1.5,2.47,0.607,1.62,3.32,4.94,2.62,1.32,0.24,1.74,2.26,10.94,,
58,Koby Brea,,DAYTON,,33,0,29.06,3.82,7.45,0.512,3.03,6.09,0.498,0.79,1.36,0.578,0.715,0.42,0.48,0.875,0.33,3.42,3.76,1.18,0.55,0.3,0.73,0.94,11.09,,
59,Maxime Raynaud,,STANFORD,,32,0,29.12,6.31,11.12,0.567,0.69,1.91,0.361,5.62,9.22,0.61,0.598,2.16,2.75,0.784,2.25,7.31,9.56,2.03,0.66,0.81,2.47,2.28,15.47,,
60,Jamir Watkins,,FLORIDAST,,33,0,28.12,4.82,10.55,0.457,1.0,2.91,0.344,3.82,7.64,0.5,0.504,4.94,6.21,0.795,1.48,4.55,6.03,2.76,1.94,0.79,2.55,2.79,15.58,,
61,Brooks Barnhizer,,NWESTERN,,34,0,36.74,5.09,11.85,0.429,1.18,3.38,0.348,3.91,8.47,0.462,0.479,3.26,4.26,0.766,1.26,6.24,7.5,2.65,1.79,0.82,1.53,1.94,14.62,,
62,Amari Williams,,DREXEL,,32,0,22.94,4.34,8.41,0.517,0.03,0.09,0.333,4.31,8.31,0.519,0.519,3.44,5.25,0.655,2.47,5.31,7.78,1.94,0.84,1.78,2.38,1.41,12.16,,
63,Javon Small,,OKSTATE,,31,0,32.97,4.81,10.9,0.441,1.97,5.26,0.374,2.84,5.65,0.503,0.531,3.55,4.1,0.866,0.39,4.35,4.74,4.1,1.0,0.26,3.13,1.74,15.13,,
64,Tyrese Proctor,,DUKE,,32,0,30.44,3.75,8.88,0.423,1.81,5.16,0.352,1.94,3.72,0.521,0.525,1.16,1.53,0.755,0.12,2.88,3.0,3.69,0.69,0.09,1.25,1.62,10.47,,
65,Kobe Sanders,,CALPOLY,,29,0,33.62,6.14,13.38,0.459,1.31,3.86,0.339,4.83,9.52,0.507,0.508,6.0,6.86,0.874,0.86,2.86,3.72,3.17,0.83,0.34,2.93,2.79,19.59,,
66,John Tonje,,MISSOURI,,8,0,9.75,0.75,1.5,0.5,0.25,0.75,0.333,0.5,0.75,0.667,0.583,0.88,0.88,1.0,0.12,0.75,0.88,0.38,0.25,0.12,0.75,0.88,2.62,,
67,Will Richard,,FLORIDA,,36,0,29.47,3.72,9.06,0.411,1.94,5.64,0.345,1.78,3.42,0.52,0.518,2.03,2.53,0.802,1.53,2.42,3.94,1.33,0.94,0.47,1.33,1.75,11.42,,
68,Max Shulga,,VCU,,37,0,32.78,3.95,8.84,0.446,2.32,5.59,0.415,1.62,3.24,0.5,0.578,3.81,4.35,0.876,0.38,4.27,4.65,3.65,0.92,0.27,2.03,1.86,14.03,,
69,Jahmai Mashack,,TENNESSEE,,36,0,17.89,1.56,3.47,0.448,0.39,1.08,0.359,1.17,2.39,0.488,0.504,1.0,1.39,0.72,1.42,1.67,3.08,1.28,0.83,0.31,0.61,2.17,4.5,,
70,Aday Mara,,UCLA,,28,8,9.6,1.4,3.1,0.442,0.0,0.0,0.0,1.4,3.1,0.442,0.442,0.8,1.1,0.7,0.6,1.4,1.9,0.5,0.1,0.7,0.7,0.9,3.5,,
