Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,Player-additional
46,Jaime Jaquez Jr.,,UCLA,,34,0,30.53,5.15,10.91,0.472,0.62,2.24,0.276,4.53,8.68,0.522,0.5,3.0,3.94,0.761,1.74,3.97,5.71,2.32,1.15,0.32,1.38,1.56,13.91,,
47,Brandin Podziemski,,ILLINOIS,,16,0,4.31,0.5,1.19,0.421,0.19,0.81,0.231,0.31,0.38,0.833,0.5,0.19,0.25,0.75,0.12,0.81,0.94,0.31,0.06,0.0,0.25,0.44,1.38,,
48,Kris Murray,,IOWA,,35,0,17.94,3.54,7.4,0.479,1.23,3.17,0.387,2.31,4.23,0.547,0.562,1.4,2.17,0.645,1.57,2.69,4.26,1.06,0.83,0.89,0.77,2.49,9.71,,
49,Olivier-Maxence Prosper,,MARQUETTE,,32,0,20.72,2.38,5.16,0.461,0.59,1.88,0.317,1.78,3.28,0.543,0.518,1.28,1.56,0.82,0.59,2.72,3.31,0.91,0.88,0.12,0.91,2.12,6.62,,
50,Marcus Sasser,,HOUSTON,,12,0,32.0,5.75,13.17,0.437,3.75,8.58,0.437,2.0,4.58,0.436,0.579,2.42,3.25,0.744,0.25,2.58,2.83,2.58,2.17,0.08,2.17,1.42,17.67,,
51,Ben Sheppard,,BELMONT,,33,0,31.42,5.79,11.67,0.496,2.18,5.88,0.371,3.61,5.79,0.623,0.59,2.48,3.45,0.719,0.85,3.06,3.91,1.64,1.24,0.18,1.33,1.94,16.24,,
52,Julian Strawther,,GONZAGA,,32,0,26.75,4.22,8.47,0.498,1.69,4.62,0.365,2.53,3.84,0.659,0.598,1.72,2.44,0.705,1.28,4.09,5.38,1.0,0.53,0.19,0.81,2.03,11.84,,
53,Kobe Brown,,MISSOURI,,33,0,29.94,4.52,9.39,0.481,0.42,2.06,0.206,4.09,7.33,0.558,0.503,3.06,3.85,0.795,2.12,5.48,7.61,2.45,1.21,0.85,2.33,3.06,12.52,,
54,Jalen Pickett,,PENNST,,31,0,37.23,5.19,12.35,0.42,1.52,4.74,0.32,3.68,7.61,0.483,0.482,1.42,1.9,0.746,0.58,3.71,4.29,4.35,1.13,0.61,1.77,1.9,13.32,,
55,Colby Jones,,XAVIER,,35,0,33.46,4.09,8.46,0.483,0.6,2.06,0.292,3.49,6.4,0.545,0.519,2.86,4.2,0.68,2.4,4.91,7.31,3.17,1.54,0.54,1.97,2.23,11.63,,
56,Andre Jackson Jr.,,UCONN,,33,0,29.15,2.36,5.55,0.426,0.67,1.85,0.361,1.7,3.7,0.459,0.486,1.36,1.91,0.714,1.33,5.48,6.82,3.09,1.15,0.61,2.0,2.48,6.76,,
57,Hunter Tyson,,CLEMSON,,25,0,25.52,3.6,7.72,0.466,1.04,3.0,0.347,2.56,4.72,0.542,0.534,1.76,2.24,0.786,1.32,4.16,5.48,1.28,0.8,0.32,0.96,2.16,10.0,,
58,Mouhamed Gueye,,WASHST,,35,0,21.94,3.11,6.34,0.491,0.2,0.71,0.28,2.91,5.63,0.518,0.507,0.94,1.91,0.493,2.03,3.14,5.17,0.49,0.83,0.94,1.0,2.69,7.37,,
59,Maxwell Lewis,,PEPPERDINE,,21,0,19.52,3.86,9.14,0.422,1.57,4.33,0.363,2.29,4.81,0.475,0.508,1.76,2.19,0.804,0.95,2.29,3.24,1.19,1.14,0.52,2.24,2.1,11.05,,
60,Seth Lundy,,PENNST,,30,0,32.37,4.0,10.13,0.395,2.13,6.13,0.348,1.87,4.0,0.467,0.5,1.73,2.0,0.867,0.83,4.03,4.87,0.7,1.0,0.67,2.1,2.27,11.87,,
61,Jordan Miller,,MIAMIFL,,36,0,30.78,4.08,7.28,0.561,0.53,1.81,0.292,3.56,5.47,0.65,0.597,1.33,1.89,0.706,2.08,3.86,5.94,1.11,1.75,0.56,0.86,2.03,10.03,,
62,Emoni Bates,,MEMPHIS,,18,0,23.44,3.28,8.5,0.386,1.39,4.22,0.329,1.89,4.28,0.442,0.467,1.72,2.67,0.646,0.83,2.44,3.28,1.28,0.56,0.33,2.33,1.83,9.67,,
63,Keyontae Johnson,,FLORIDA,,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
64,Jalen Wilson,,KANSAS,,37,0,29.35,4.03,8.73,0.461,0.81,3.08,0.263,3.22,5.65,0.569,0.508,2.24,3.11,0.722,1.59,5.84,7.43,1.81,0.89,0.41,1.3,2.19,11.11,,
65,Toumani Camara,,DAYTON,,34,0,27.18,4.32,8.47,0.51,0.65,1.91,0.338,3.68,6.56,0.561,0.549,1.62,2.74,0.591,1.79,5.06,6.85,1.59,0.82,0.76,2.62,2.68,10.91,,
66,Jaylen Clark,,UCLA,,29,0,18.1,2.79,5.52,0.506,0.24,0.93,0.259,2.55,4.59,0.556,0.528,0.9,1.66,0.542,1.55,2.24,3.79,1.03,1.14,0.17,0.69,1.93,6.72,,
67,Jalen Slawson,,FURMAN,,34,0,30.88,5.24,10.76,0.486,1.21,3.94,0.306,4.03,6.82,0.591,0.542,2.85,3.59,0.795,1.35,6.03,7.38,3.68,1.71,1.71,2.53,2.82,14.53,,
68,Isaiah Wong,,MIAMIFL,,37,0,33.86,5.59,12.38,0.452,1.3,4.3,0.302,4.3,8.08,0.532,0.504,2.81,3.76,0.748,0.62,3.65,4.27,2.03,0.95,0.3,1.41,1.78,15.3,,
69,Trayce Jackson-Davis,,INDIANA,,35,0,32.26,7.03,11.94,0.589,0.0,0.09,0.0,7.03,11.86,0.593,0.589,4.2,6.23,0.674,2.23,5.89,8.11,1.89,0.63,2.31,1.69,1.89,18.26,,
70,Zach Edey,,PURDUE,,37,0,19.0,5.68,8.76,0.648,0.0,0.0,0.0,5.68,8.76,0.648,0.648,3.05,4.7,0.649,3.16,4.54,7.7,1.19,0.24,1.24,1.73,2.0,14.41,,
71,Devin Carter,,SCAROLINA,,30,0,18.7,2.97,7.07,0.42,0.53,2.0,0.267,2.43,5.07,0.48,0.458,2.57,3.73,0.688,1.13,2.67,3.8,1.8,0.87,0.33,2.1,1.37,9.03,,
72,Dalton Knecht,,NCOLORADO,,35,0,24.11,3.0,6.89,0.436,1.37,3.8,0.361,1.63,3.09,0.528,0.535,1.57,2.09,0.753,0.54,3.09,3.63,0.91,0.49,0.49,1.46,1.51,8.94,,
73,Tristan Da Silva,,COLORADO,,31,0,28.32,3.35,7.0,0.479,0.9,2.42,0.373,2.45,4.58,0.535,0.544,1.77,2.23,0.797,1.19,2.35,3.55,1.97,0.61,0.45,1.84,2.42,9.39,,
74,Jaylon Tyson,,TEXAS,,8,0,6.88,0.75,1.88,0.4,0.0,0.5,0.0,0.75,1.38,0.545,0.4,0.25,0.38,0.667,0.25,0.88,1.12,0.38,0.5,0.25,0.38,0.75,1.75,,
75,DaRon Holmes,,DAYTON,,35,0,30.69,5.23,8.06,0.649,0.03,0.2,0.143,5.2,7.86,0.662,0.651,2.34,4.0,0.586,1.51,4.54,6.06,1.31,0.43,2.31,1.29,1.63,12.83,,
76,Dillon Jones,,WEBERST,,33,0,33.94,4.42,8.18,0.541,0.88,2.48,0.354,3.55,5.7,0.622,0.594,2.91,3.64,0.8,1.55,9.06,10.61,2.52,1.79,0.06,2.27,1.79,12.64,,
77,Terrence Shannon Jr.,,TXTECH,,26,0,24.96,3.46,7.62,0.455,1.27,3.31,0.384,2.19,4.31,0.509,0.538,2.23,2.85,0.784,0.5,2.12,2.62,2.0,0.85,0.19,1.96,1.62,10.42,,
78,Baylor Scheierman,,SDAKOTAST,,35,0,33.26,5.54,10.91,0.508,2.37,5.06,0.469,3.17,5.86,0.541,0.616,2.77,3.46,0.802,0.49,7.34,7.83,4.51,1.34,0.14,1.94,2.0,16.23,,
79,Tyler Kolek,,MARQUETTE,,32,0,29.25,2.25,7.03,0.32,1.12,4.0,0.281,1.12,3.03,0.371,0.4,1.06,1.31,0.81,0.47,3.22,3.69,5.88,1.38,0.06,2.5,1.91,6.69,,
80,Ajay Mitchell,,UCSB,,27,0,32.07,4.15,7.81,0.531,0.59,1.81,0.327,3.56,6.0,0.593,0.569,2.67,3.56,0.75,0.15,2.07,2.22,3.74,0.81,0.22,1.78,2.93,11.56,,
81,Oso Ighodaro,,MARQUETTE,,32,0,18.19,2.28,3.38,0.676,0.0,0.0,0.0,2.28,3.38,0.676,0.676,0.97,1.31,0.738,1.16,2.16,3.31,0.91,0.59,0.91,0.78,2.0,5.53,,
82,KJ Simpson,,COLORADO,,32,0,21.28,2.41,6.38,0.377,0.53,2.09,0.254,1.88,4.28,0.438,0.419,2.09,2.72,0.77,0.38,2.16,2.53,2.69,0.81,0.12,2.16,1.44,7.44,,
83,Pelle Larsson,,ARIZONA,,37,0,20.73,2.32,4.86,0.478,0.89,2.46,0.363,1.43,2.41,0.596,0.569,1.65,2.03,0.813,0.81,2.62,3.43,1.78,0.76,0.22,1.54,2.51,7.19,,
84,Jamal Shead,,HOUSTON,,38,0,30.97,3.68,9.11,0.405,0.95,3.18,0.298,2.74,5.92,0.462,0.457,1.71,2.13,0.802,0.55,2.45,3.0,5.82,1.63,0.24,2.0,2.37,10.03,,
85,Antonio Reeves,,ILLINOISST,,33,0,34.88,7.18,15.3,0.469,2.3,5.91,0.39,4.88,9.39,0.519,0.545,3.39,4.15,0.818,0.58,2.97,3.55,1.82,1.09,0.45,2.33,1.79,20.06,,
86,Harrison Ingram,,STANFORD,,32,0,31.09,3.72,9.59,0.388,1.12,3.59,0.313,2.59,6.0,0.432,0.446,1.97,2.97,0.663,1.81,4.88,6.69,3.03,0.94,0.25,2.25,1.69,10.53,,
87,Tristen Newton,,ECAROLINA,,30,0,34.8,5.5,12.63,0.435,1.6,4.8,0.333,3.9,7.83,0.498,0.499,5.07,5.77,0.879,0.83,3.97,4.8,5.03,1.43,0.3,3.47,2.37,17.67,,
88,Enrique Freeman,,AKRON,,34,0,28.76,5.15,7.74,0.665,0.0,0.09,0.0,5.15,7.65,0.673,0.665,2.94,4.53,0.649,3.26,7.53,10.79,1.35,0.47,1.15,1.88,2.94,13.24,,
89,Quinten Post,,BOSTONCOLL,,31,0,21.42,3.74,7.45,0.502,0.35,1.03,0.344,3.39,6.42,0.528,0.526,1.58,2.19,0.721,2.06,3.29,5.35,0.74,0.61,1.0,1.61,2.61,9.42,,
90,Cam Spencer,,LOYOLAMD,,30,0,36.93,6.93,14.8,0.468,1.97,5.57,0.353,4.97,9.23,0.538,0.535,3.03,3.53,0.858,0.53,4.27,4.8,3.17,2.27,0.23,1.3,1.47,18.87,,
91,Anton Watson,,GONZAGA,,32,0,18.06,2.66,4.94,0.538,0.16,0.69,0.227,2.5,4.25,0.588,0.554,1.88,2.69,0.698,1.41,3.25,4.66,1.88,1.25,0.34,1.12,1.88,7.34,,
92,Kevin McCullar Jr.,,TXTECH,,29,0,29.93,3.45,8.59,0.402,0.97,3.1,0.311,2.48,5.48,0.453,0.458,2.28,3.14,0.725,0.9,3.69,4.59,3.07,1.41,0.24,1.97,2.69,10.14,,
93,Walter Clayton,,IONA,,32,0,16.12,2.25,5.19,0.434,0.94,2.62,0.357,1.31,2.56,0.512,0.524,1.84,2.34,0.787,0.47,1.75,2.22,1.56,0.75,0.34,1.06,2.03,7.28,,
94,Nique Clifford,,COLORADO,,33,0,23.06,2.48,5.48,0.453,0.73,1.82,0.4,1.76,3.67,0.479,0.519,0.97,1.45,0.667,0.91,3.7,4.61,1.3,0.58,0.67,1.42,1.79,6.67,,
95,Sion James,,TULANE,,29,0,35.17,2.48,6.07,0.409,0.66,1.97,0.333,1.83,4.1,0.445,0.463,1.79,2.55,0.703,0.45,3.83,4.28,3.59,1.59,0.48,1.59,2.41,7.41,,
96,Ryan Kalkbrenner,,CREIGHTON,,34,0,29.44,5.09,7.88,0.646,0.09,0.35,0.25,5.0,7.53,0.664,0.651,2.79,3.79,0.736,3.94,3.74,7.68,0.91,0.44,2.62,1.38,1.41,13.06,,
97,Johni Broome,,MOREHEAD,,34,0,28.29,7.18,12.94,0.555,0.0,0.15,0.0,7.18,12.79,0.561,0.555,2.47,3.88,0.636,3.29,7.24,10.53,1.21,0.71,3.85,2.38,2.47,16.82,,
98,Kam Jones,,MARQUETTE,,31,0,18.55,2.61,6.29,0.415,1.81,4.61,0.392,0.81,1.68,0.481,0.559,0.35,0.58,0.611,0.26,1.16,1.42,1.16,0.74,0.1,0.77,1.48,7.39,,
99,Alijah Martin,,FLATLANTIC,,33,0,29.15,4.76,10.39,0.458,2.55,6.36,0.4,2.21,4.03,0.549,0.58,1.85,2.45,0.753,1.09,4.21,5.3,1.45,1.61,0.36,1.73,2.18,13.91,,
100,Micah Peavy,,TXCHRIST,,34,0,21.09,2.44,5.5,0.444,0.15,0.88,0.167,2.29,4.62,0.497,0.457,1.06,1.85,0.571,1.5,2.53,4.03,1.06,0.62,0.53,1.65,2.41,6.09,,
101,Koby Brea,,DAYTON,,35,0,21.66,2.91,6.69,0.436,1.8,4.26,0.423,1.11,2.43,0.459,0.571,0.51,0.83,0.621,0.26,2.69,2.94,0.77,0.4,0.14,0.83,1.0,8.14,,
102,Maxime Raynaud,,STANFORD,,29,0,12.03,1.83,3.38,0.541,0.38,0.9,0.423,1.45,2.48,0.583,0.597,0.48,0.9,0.538,1.21,2.62,3.83,0.76,0.17,0.21,1.1,1.41,4.52,,
103,Brooks Barnhizer,,NWESTERN,,11,0,7.45,0.55,2.36,0.231,0.18,1.0,0.182,0.36,1.36,0.267,0.269,0.45,0.55,0.833,0.18,0.55,0.73,1.0,0.55,0.27,0.27,0.45,1.73,,
104,Amari Williams,,DREXEL,,28,0,20.61,3.5,6.71,0.521,0.11,0.21,0.5,3.39,6.5,0.522,0.529,2.39,3.79,0.632,2.25,5.04,7.29,1.11,0.61,2.04,1.82,2.0,9.5,,
105,Javon Small,,ECAROLINA,,16,0,9.19,0.62,2.38,0.263,0.31,1.44,0.217,0.31,0.94,0.333,0.329,0.44,0.44,1.0,0.06,0.56,0.62,1.06,0.06,0.0,0.56,0.44,2.0,,
106,Kobe Sanders,,CALPOLY,,27,0,24.78,2.0,5.37,0.372,1.11,3.33,0.333,0.89,2.04,0.436,0.476,1.26,2.07,0.607,0.63,1.85,2.48,1.89,0.67,0.26,1.74,2.89,6.37,,
107,John Tonje,,COLORADOST,,30,0,25.3,2.97,6.43,0.461,1.07,2.93,0.364,1.9,3.5,0.543,0.544,2.13,2.6,0.821,0.6,2.43,3.03,0.87,0.4,0.2,1.03,1.67,9.13,,
108,Will Richard,,BELMONT,,33,0,27.58,4.15,8.88,0.468,1.42,4.36,0.326,2.73,4.52,0.604,0.548,2.36,2.94,0.804,1.58,4.42,6.0,1.82,1.24,0.82,1.39,1.88,12.09,,
109,Max Shulga,,UTAHST,,32,0,13.66,1.31,2.56,0.512,0.56,1.25,0.45,0.75,1.31,0.571,0.622,1.19,1.53,0.776,0.53,1.59,2.12,1.03,0.66,0.06,0.88,1.41,4.38,,
110,Jahmai Mashack,,TENNESSEE,,27,0,4.56,0.26,0.63,0.412,0.04,0.11,0.333,0.22,0.52,0.429,0.441,0.15,0.33,0.444,0.41,0.33,0.74,0.3,0.41,0.07,0.33,0.78,0.7,,
