Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,Player-additional
28,Frank Jackson,,DUKE,,36,0,24.86,3.69,7.81,0.473,1.42,3.58,0.395,2.28,4.22,0.539,0.564,2.14,2.83,0.755,0.64,1.86,2.5,1.69,0.56,0.06,1.36,2.36,10.94,,
29,Davon Reed,,MIAMIFL,,33,0,35.3,4.88,11.27,0.433,2.39,6.03,0.397,2.48,5.24,0.474,0.539,2.73,3.27,0.833,0.85,3.94,4.79,2.39,1.3,0.48,2.03,1.58,14.88,,
30,Wes Iwundu,,KANSASST,,35,0,31.37,4.31,8.97,0.481,0.91,2.43,0.376,3.4,6.54,0.52,0.532,3.49,4.54,0.767,1.03,5.29,6.31,3.46,1.0,0.34,2.31,1.8,13.03,,
31,Frank Mason III,,KANSAS,,36,0,36.14,6.69,13.67,0.49,2.28,4.83,0.471,4.42,8.83,0.5,0.573,5.25,6.61,0.794,0.61,3.56,4.17,5.19,1.31,0.06,2.39,2.03,20.92,,
32,Ivan Rabb,,CALIFORNIA,,31,0,32.65,4.87,10.06,0.484,0.26,0.65,0.4,4.61,9.42,0.49,0.497,4.0,6.03,0.663,3.03,7.42,10.45,1.55,0.68,1.0,2.16,3.1,14.0,,
33,Semi Ojeleye,,SMETHODIST,,35,0,34.14,6.0,12.31,0.487,2.09,4.91,0.424,3.91,7.4,0.529,0.572,4.91,6.26,0.785,2.29,4.57,6.86,1.51,0.43,0.4,1.43,1.77,19.0,,
34,Jordan Bell,,OREGON,,39,0,28.82,4.38,6.9,0.636,0.08,0.36,0.214,4.31,6.54,0.659,0.641,2.1,3.0,0.701,2.87,5.9,8.77,1.79,1.26,2.26,1.92,1.74,10.95,,
35,Jawun Evans,,OKSTATE,,32,0,29.25,6.59,15.06,0.438,1.12,2.97,0.379,5.47,12.09,0.452,0.475,4.84,5.97,0.812,0.75,2.69,3.44,6.38,1.78,0.12,2.81,2.31,19.16,,
36,Dwayne Bacon,,FLORIDAST,,35,0,28.8,6.31,13.97,0.452,1.63,4.89,0.333,4.69,9.09,0.516,0.51,2.97,3.94,0.754,1.0,3.2,4.2,1.74,1.0,0.11,2.03,1.57,17.23,,
37,Tyler Dorsey,,OREGON,,39,0,29.97,4.85,10.38,0.467,2.26,5.33,0.423,2.59,5.05,0.513,0.575,2.69,3.56,0.755,0.85,2.62,3.46,1.72,0.77,0.1,1.51,1.46,14.64,,
38,Thomas Bryant,,INDIANA,,34,0,28.06,4.35,8.38,0.519,0.68,1.76,0.383,3.68,6.62,0.556,0.56,3.18,4.35,0.73,2.24,4.41,6.65,1.47,0.76,1.53,2.29,3.06,12.56,,
39,Damyean Dotson,,HOUSTON,,32,0,34.31,6.31,13.44,0.47,3.38,7.62,0.443,2.94,5.81,0.505,0.595,1.38,1.66,0.83,1.53,5.41,6.94,1.12,0.91,0.16,1.03,1.66,17.38,,
40,Dillon Brooks,,OREGON,,35,0,25.31,5.89,12.06,0.488,1.63,4.06,0.401,4.26,8.0,0.532,0.556,2.71,3.6,0.754,1.0,2.23,3.23,2.71,1.09,0.46,2.06,2.77,16.11,,
41,Sterling Brown,,SMETHODIST,,35,0,32.66,4.6,10.03,0.459,1.74,3.89,0.449,2.86,6.14,0.465,0.546,2.49,3.14,0.791,1.57,4.91,6.49,3.0,1.43,0.54,1.97,2.6,13.43,,
42,Ike Anigbogu,,UCLA,,29,0,13.0,1.97,3.48,0.564,0.0,0.0,0.0,1.97,3.48,0.564,0.564,0.79,1.48,0.535,1.41,2.62,4.03,0.21,0.17,1.21,0.83,2.48,4.72,,
43,Sindarius Thornwell,,SCAROLINA,,31,0,33.9,6.29,14.16,0.444,1.87,4.77,0.392,4.42,9.39,0.471,0.51,6.94,8.35,0.83,2.48,4.65,7.13,2.77,2.13,0.97,2.45,2.29,21.39,,
44,Monte Morris,,IOWAST,,35,0,35.34,6.17,13.29,0.465,1.54,4.09,0.378,4.63,9.2,0.503,0.523,2.54,3.17,0.802,1.14,3.69,4.83,6.2,1.51,0.29,1.2,1.46,16.43,,
45,Edmond Sumner,,XAVIER,,21,0,33.14,4.81,10.05,0.479,0.57,2.1,0.273,4.24,7.95,0.533,0.507,4.76,6.48,0.735,0.52,3.81,4.33,5.0,1.29,0.76,2.76,2.43,14.95,,
46,Kadeem Allen,,ARIZONA,,34,0,30.0,3.15,6.94,0.453,0.94,2.21,0.427,2.21,4.74,0.466,0.521,2.53,3.41,0.741,0.35,3.68,4.03,2.97,1.56,0.62,1.91,2.44,9.76,,
47,Alec Peters,,VALPO,,29,0,35.14,7.52,16.14,0.466,2.0,5.52,0.362,5.52,10.62,0.519,0.528,5.93,6.69,0.887,2.55,7.55,10.1,2.21,0.79,0.38,2.45,2.21,22.97,,
48,Nigel Williams-Goss,,GONZAGA,,38,0,32.84,5.79,11.92,0.486,1.13,3.08,0.368,4.66,8.84,0.527,0.533,4.13,4.76,0.867,0.58,5.39,5.97,4.71,1.68,0.08,2.13,1.58,16.84,,
49,Jabari Bird,,CALIFORNIA,,27,0,31.96,5.19,11.78,0.44,2.41,6.59,0.365,2.78,5.19,0.536,0.542,1.56,2.04,0.764,0.96,3.74,4.7,1.04,0.67,0.22,1.85,1.93,14.33,,
50,Jaron Blossomgame,,CLEMSON,,33,0,34.33,6.67,13.36,0.499,0.73,2.85,0.255,5.94,10.52,0.565,0.526,3.64,5.09,0.714,1.79,4.48,6.27,1.55,0.82,0.91,1.7,1.61,17.7,,
51,Mikal Bridges,,VILLANOVA,,36,0,29.81,3.56,6.47,0.549,1.22,3.11,0.393,2.33,3.36,0.694,0.644,1.42,1.56,0.911,1.14,3.42,4.56,1.97,1.67,0.89,1.28,2.28,9.75,,
52,Miles Bridges,,MICHIGANST,,28,0,31.96,6.32,13.0,0.486,2.0,5.14,0.389,4.32,7.86,0.55,0.563,2.25,3.29,0.685,1.46,6.82,8.29,2.07,0.68,1.54,2.36,1.86,16.89,,
53,Jerome Robinson,,BOSTONCOLL,,32,0,34.03,6.66,15.72,0.423,1.69,5.06,0.333,4.97,10.66,0.466,0.477,3.66,5.06,0.722,0.62,3.25,3.88,3.38,1.72,0.38,3.19,2.78,18.66,,
54,Donte DiVincenzo,,VILLANOVA,,36,0,25.53,3.03,6.5,0.466,1.17,3.19,0.365,1.86,3.31,0.563,0.556,1.61,2.31,0.699,1.03,2.78,3.81,1.69,0.92,0.28,1.42,1.61,8.83,,
55,Kevin Huerter,,MARYLAND,,33,0,29.42,3.36,8.0,0.42,1.97,5.3,0.371,1.39,2.7,0.517,0.544,0.61,0.85,0.714,0.67,4.27,4.94,2.67,0.97,0.7,1.39,1.82,9.3,,
56,Josh Okogie,,GATECH,,37,0,30.84,5.24,11.57,0.453,0.76,1.97,0.384,4.49,9.59,0.468,0.486,4.86,6.51,0.747,1.49,3.95,5.43,1.65,1.3,0.73,2.08,2.54,16.11,,
57,Grayson Allen,,DUKE,,34,0,29.62,4.15,10.5,0.395,2.38,6.53,0.365,1.76,3.97,0.444,0.508,3.79,4.68,0.811,0.68,3.06,3.74,3.5,0.76,0.06,2.18,2.29,14.47,,
58,Chandler Hutchison,,BOISEST,,32,0,31.69,6.47,13.06,0.495,0.81,2.16,0.377,5.66,10.91,0.519,0.526,3.66,5.5,0.665,1.19,6.62,7.81,2.62,1.22,0.19,2.69,2.72,17.41,,
59,Aaron Holiday,,UCLA,,36,0,26.44,4.17,8.58,0.485,1.47,3.58,0.411,2.69,5.0,0.539,0.571,2.44,3.08,0.793,0.33,2.53,2.86,4.39,1.08,0.17,2.42,2.25,12.25,,
60,Moritz Wagner,,MICHIGAN,,38,0,23.89,4.42,7.89,0.56,1.18,3.0,0.395,3.24,4.89,0.661,0.635,2.03,2.79,0.726,1.34,2.82,4.16,0.53,1.03,0.37,1.42,2.68,12.05,,
61,Landry Shamet,,WICHITAST,,36,0,26.69,3.75,7.94,0.472,2.0,4.56,0.439,1.75,3.39,0.516,0.598,1.92,2.39,0.802,0.61,2.22,2.83,3.25,0.72,0.19,1.08,2.14,11.42,,
62,Robert Williams,,TEXASAM,,31,0,25.84,4.97,8.9,0.558,0.06,0.58,0.111,4.9,8.32,0.589,0.562,1.9,3.23,0.59,3.03,5.13,8.16,1.42,0.68,2.48,1.74,1.84,11.9,,
63,Jacob Evans,,CINCY,,36,0,31.61,4.67,9.86,0.473,1.92,4.58,0.418,2.75,5.28,0.521,0.57,2.28,3.11,0.732,1.47,2.69,4.17,2.67,1.28,0.83,1.25,2.11,13.53,,
64,Jevon Carter,,WVIRGINIA,,37,0,32.0,4.49,10.22,0.439,1.95,5.0,0.389,2.54,5.22,0.487,0.534,2.59,3.35,0.774,1.03,3.95,4.97,3.7,2.49,0.24,1.81,2.57,13.51,,
65,Jalen Brunson,,VILLANOVA,,36,0,31.06,5.08,9.39,0.541,1.17,3.08,0.378,3.92,6.31,0.621,0.604,3.33,3.81,0.876,0.47,2.11,2.58,4.11,0.89,0.0,2.06,1.64,14.67,,
66,Devonte' Graham,,KANSAS,,36,0,35.25,4.36,10.19,0.428,2.61,6.72,0.388,1.75,3.47,0.504,0.556,2.03,2.56,0.793,0.47,2.64,3.11,4.14,1.53,0.19,1.78,1.56,13.36,,
67,Melvin Frazier,,TULANE,,30,0,30.23,3.9,8.9,0.438,0.93,3.53,0.264,2.97,5.37,0.553,0.491,2.73,4.1,0.667,1.3,3.3,4.6,1.53,1.87,0.47,2.4,2.67,11.47,,
68,Khyri Thomas,,CREIGHTON,,35,0,31.23,4.66,9.23,0.505,1.31,3.34,0.393,3.34,5.89,0.568,0.576,1.69,2.2,0.766,1.51,4.26,5.77,3.34,1.49,0.43,1.97,1.57,12.31,,
69,Bruce Brown,,MIAMIFL,,33,0,31.91,4.06,8.85,0.459,1.0,2.88,0.347,3.06,5.97,0.513,0.515,2.73,3.67,0.744,1.45,4.18,5.64,3.21,1.48,0.55,2.03,2.52,11.85,,
70,Justin Jackson,,MARYLAND,,33,0,27.85,3.55,8.09,0.438,1.39,3.18,0.438,2.15,4.91,0.438,0.524,2.03,2.91,0.698,1.76,4.27,6.03,0.94,0.88,0.79,1.64,2.18,10.52,,
71,De'Anthony Melton,,USC,,36,0,27.0,2.81,6.42,0.437,0.58,2.06,0.284,2.22,4.36,0.51,0.483,2.14,3.03,0.706,1.39,3.33,4.72,3.47,1.92,1.03,1.78,2.25,8.33,,
72,Svi Mykhailiuk,,KANSAS,,36,0,27.33,3.44,7.78,0.443,1.94,4.89,0.398,1.5,2.89,0.519,0.568,0.92,1.31,0.702,0.81,2.22,3.03,1.28,0.86,0.25,1.11,1.97,9.75,,
73,Keita Bates-Diop,,OHIOST,,9,0,23.33,4.11,8.22,0.5,0.33,1.67,0.2,3.78,6.56,0.576,0.52,1.11,1.56,0.714,1.33,3.89,5.22,1.33,0.22,1.33,1.56,1.44,9.67,,
74,Chimezie Metu,,USC,,36,0,31.33,5.61,10.17,0.552,0.03,0.06,0.5,5.58,10.11,0.552,0.553,3.58,4.83,0.741,2.03,5.75,7.78,1.39,0.78,1.53,2.11,2.47,14.83,,
75,Tony Carr,,PENNST,,33,0,32.85,4.27,11.33,0.377,1.0,3.12,0.32,3.27,8.21,0.399,0.421,3.67,4.76,0.771,0.67,4.12,4.79,4.21,0.67,0.27,2.61,2.21,13.21,,
76,Vince Edwards,,PURDUE,,35,0,28.6,4.57,9.4,0.486,1.34,3.17,0.423,3.23,6.23,0.518,0.558,2.09,2.54,0.82,1.89,3.06,4.94,3.2,0.57,0.54,1.66,1.83,12.57,,
77,Devon Hall,,VIRGINIA,,34,0,27.38,2.94,7.21,0.408,0.94,2.53,0.372,2.0,4.68,0.428,0.473,1.53,1.97,0.776,0.65,3.74,4.38,1.91,0.53,0.12,1.03,1.91,8.35,,
78,Shake Milton,,SMETHODIST,,35,0,35.4,4.34,9.94,0.437,2.34,5.54,0.423,2.0,4.4,0.455,0.555,1.97,2.6,0.758,0.43,3.69,4.11,4.54,1.26,0.31,1.8,1.54,13.0,,
79,Ray Spalding,,LOUISVILLE,,34,0,19.21,2.32,3.94,0.59,0.0,0.09,0.0,2.32,3.85,0.603,0.59,1.24,2.26,0.545,1.91,3.62,5.53,0.79,0.65,0.85,1.26,2.59,5.88,,
80,Kevin Hervey,,UTARL,,35,0,27.8,5.94,12.94,0.459,1.94,5.66,0.343,4.0,7.29,0.549,0.534,3.23,4.29,0.753,1.4,7.11,8.51,2.11,1.23,0.4,1.89,1.86,17.06,,
81,Thomas Welsh,,UCLA,,32,0,25.06,4.72,8.06,0.585,0.03,0.03,1.0,4.69,8.03,0.584,0.587,1.31,1.47,0.894,2.19,6.47,8.66,1.0,0.34,1.34,0.44,2.53,10.78,,
82,George King,,COLORADO,,34,0,27.74,4.09,8.88,0.46,1.38,3.68,0.376,2.71,5.21,0.52,0.538,1.56,2.32,0.671,1.97,4.79,6.76,0.74,0.47,0.21,1.68,2.12,11.12,,
83,Rui Hachimura,,GONZAGA,,28,0,4.64,1.0,1.89,0.528,0.14,0.5,0.286,0.86,1.39,0.615,0.566,0.46,0.86,0.542,0.43,0.93,1.36,0.07,0.21,0.14,0.29,0.57,2.61,,
84,Cameron Johnson,,PITT,,33,0,33.3,3.85,8.61,0.447,2.36,5.7,0.415,1.48,2.91,0.51,0.585,1.82,2.24,0.811,0.7,3.82,4.52,2.33,0.94,0.33,1.15,2.61,11.88,,
85,Matisse Thybulle,,WASHINGTON,,31,0,29.94,3.77,8.42,0.448,1.71,4.23,0.405,2.06,4.19,0.492,0.55,1.19,1.42,0.841,0.81,2.29,3.1,1.77,2.1,0.71,2.03,2.9,10.45,,
86,Brandon Clarke,,SANJOSEST,,30,0,31.9,7.3,12.33,0.592,0.03,0.1,0.333,7.27,12.23,0.594,0.593,2.63,4.6,0.572,2.97,5.73,8.7,2.3,1.17,2.57,1.77,2.6,17.27,,
87,Grant Williams,,TENNESSEE,,32,0,25.44,4.12,8.19,0.504,0.38,1.0,0.375,3.75,7.19,0.522,0.527,3.94,5.91,0.667,2.94,2.97,5.91,1.12,0.81,1.91,1.94,3.28,12.56,,
88,Ty Jerome,,VIRGINIA,,34,0,13.91,1.53,3.24,0.473,0.85,2.15,0.397,0.68,1.09,0.622,0.605,0.41,0.53,0.778,0.03,1.59,1.62,1.47,0.44,0.06,0.88,1.74,4.32,,
89,Dylan Windler,,BELMONT,,30,0,30.13,3.23,6.07,0.533,1.23,3.1,0.398,2.0,2.97,0.674,0.635,1.47,2.0,0.733,1.6,4.73,6.33,1.6,0.9,0.97,1.0,2.7,9.17,,
90,Carsen Edwards,,PURDUE,,35,0,23.23,3.66,9.57,0.382,1.4,4.11,0.34,2.26,5.46,0.414,0.455,1.57,2.11,0.743,0.4,2.2,2.6,1.77,1.03,0.09,1.83,1.94,10.29,,
91,Justin James,,WYOMING,,37,0,26.32,5.35,11.59,0.462,1.32,3.16,0.419,4.03,8.43,0.478,0.519,3.97,5.22,0.762,1.16,3.81,4.97,2.16,0.78,0.54,2.49,2.57,16.0,,
92,Eric Paschall,,VILLANOVA,,36,0,21.69,2.78,5.42,0.513,0.53,1.89,0.279,2.25,3.53,0.638,0.562,1.14,1.64,0.695,1.36,2.39,3.75,0.61,0.53,0.5,1.19,2.53,7.22,,
93,Admiral Schofield,,TENNESSEE,,28,0,19.04,2.79,6.14,0.453,0.75,1.93,0.389,2.04,4.21,0.483,0.515,1.89,2.43,0.779,0.93,3.5,4.43,0.75,0.32,0.18,1.14,2.32,8.21,,
94,Isaiah Roby,,NEBRASKA,,30,0,15.23,1.23,3.13,0.394,0.13,0.67,0.2,1.1,2.47,0.446,0.415,0.53,0.7,0.762,1.2,1.73,2.93,0.73,0.53,0.83,1.2,1.93,3.13,,
95,Terance Mann,,FLORIDAST,,35,0,25.03,3.26,5.66,0.576,0.2,0.66,0.304,3.06,5.0,0.611,0.593,1.69,2.54,0.663,1.86,2.69,4.54,1.66,1.0,0.17,1.2,2.34,8.4,,
96,Quinndary Weatherspoon,,MISSST,,29,0,31.93,5.97,12.72,0.469,1.62,4.34,0.373,4.34,8.38,0.519,0.533,2.93,3.83,0.766,1.38,3.72,5.1,1.83,1.72,0.28,2.21,2.34,16.48,,
97,Jarrell Brantley,,CHARLESTON,,35,0,32.0,4.86,10.57,0.459,0.89,2.4,0.369,3.97,8.17,0.486,0.501,3.57,4.71,0.758,1.74,6.66,8.4,1.23,1.11,0.69,2.57,2.91,14.17,,
98,Justin Wright-Foreman,,HOFSTRA,,32,0,28.28,6.5,13.19,0.493,2.09,5.62,0.372,4.41,7.56,0.583,0.572,3.03,3.97,0.764,0.66,2.91,3.56,1.62,0.75,0.06,1.41,1.84,18.12,,
99,Marial Shayok,,VIRGINIA,,34,0,20.65,3.56,8.0,0.445,0.56,1.71,0.328,3.0,6.29,0.477,0.48,1.26,1.59,0.796,0.35,2.06,2.41,0.97,0.88,0.29,1.06,1.35,8.94,,
100,Kyle Guy,,VIRGINIA,,34,0,18.65,2.65,6.03,0.439,1.5,3.03,0.495,1.15,3.0,0.382,0.563,0.74,1.03,0.714,0.15,1.53,1.68,1.32,0.38,0.03,0.62,1.09,7.53,,
101,Jordan Bone,,TENNESSEE,,23,0,19.57,2.65,7.13,0.372,0.61,2.0,0.304,2.04,5.13,0.398,0.415,1.3,1.7,0.769,0.26,1.43,1.7,2.87,0.52,0.0,1.39,1.26,7.22,,
102,Miye Oni,,YALE,,29,0,31.24,4.38,9.93,0.441,2.1,5.31,0.396,2.28,4.62,0.493,0.547,2.0,2.55,0.784,0.9,5.45,6.34,2.72,0.72,1.1,2.28,2.93,12.86,,
103,Dewan Hernandez,,MIAMIFL,,32,0,17.41,2.41,4.53,0.531,0.0,0.06,0.0,2.41,4.47,0.538,0.531,1.03,1.59,0.647,1.41,1.69,3.09,0.19,0.41,0.78,0.94,1.91,5.84,,
104,Payton Pritchard,,OREGON,,39,0,28.33,2.46,6.26,0.393,1.28,3.67,0.35,1.18,2.59,0.455,0.496,1.18,1.62,0.73,0.59,2.77,3.36,3.62,1.15,0.08,1.44,2.26,7.38,,
105,Udoka Azubuike,,KANSAS,,11,0,12.91,2.0,3.18,0.629,0.0,0.0,0.0,2.0,3.18,0.629,0.629,1.0,2.64,0.379,1.18,3.18,4.36,0.18,0.18,1.64,1.36,2.82,5.0,,
106,Malachi Flynn,,WASHST,,31,0,33.13,3.35,8.48,0.395,1.87,4.84,0.387,1.48,3.65,0.407,0.506,1.16,1.58,0.735,0.26,2.68,2.94,2.94,0.68,0.03,2.1,1.9,9.74,,
107,Desmond Bane,,TXCHRIST,,39,0,20.69,2.62,5.08,0.515,0.77,2.03,0.38,1.85,3.05,0.605,0.591,1.1,1.44,0.768,0.69,2.21,2.9,0.97,0.31,0.23,1.0,1.9,7.1,,
108,Elijah Hughes,,ECAROLINA,,25,0,20.48,2.32,6.64,0.349,0.96,3.52,0.273,1.36,3.12,0.436,0.422,2.16,3.16,0.684,0.44,1.88,2.32,1.28,0.56,0.44,0.96,1.84,7.76,,
109,Skylar Mays,,LSU,,31,0,22.94,2.68,6.52,0.411,0.68,2.06,0.328,2.0,4.45,0.449,0.463,2.23,2.74,0.812,0.52,1.71,2.23,3.65,1.29,0.06,2.23,1.77,8.26,,
110,Justinian Jessup,,BOISEST,,32,0,23.56,2.41,6.38,0.377,1.56,4.41,0.355,0.84,1.97,0.429,0.5,1.03,1.34,0.767,0.38,2.41,2.78,1.41,0.97,0.31,1.19,1.91,7.41,,
111,Cassius Winston,,MICHIGANST,,35,0,20.69,2.2,5.2,0.423,0.77,2.03,0.38,1.43,3.17,0.45,0.497,1.57,2.03,0.775,0.17,1.66,1.83,5.2,0.74,0.14,2.2,2.06,6.74,,
112,Grant Riller,,CHARLESTON,,35,0,26.97,4.54,9.34,0.486,1.09,3.26,0.333,3.46,6.09,0.568,0.544,2.94,3.69,0.798,0.37,1.69,2.06,1.23,0.94,0.2,1.34,1.71,13.11,,
113,Jalen Harris,,LATECH,,27,0,22.89,3.93,8.78,0.447,1.11,3.48,0.319,2.81,5.3,0.531,0.511,1.96,2.22,0.883,0.78,2.33,3.11,1.56,0.81,0.26,1.56,1.48,10.93,,
114,Sam Merrill,,UTAHST,,30,0,26.73,3.33,7.4,0.45,1.53,3.4,0.451,1.8,4.0,0.45,0.554,1.2,1.37,0.878,0.4,2.73,3.13,3.27,0.97,0.17,1.0,2.63,9.4,,
